"","Row","Column","Block","Population","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample"
"746",3,25,"2","16","3","4","07/20/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","July"
"747",3,24,"2","4","4","5","07/20/2020","0",0,1,"5th instar",0,14,0,0,0,0,1,0,0,"","July"
"748",3,23,"1","30","5","4","07/20/2020","0",0,1,"1 egg",0,25,0,2,0,0,0,0,0,"","July"
"749",3,22,"1","69","2","1","07/20/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","July"
"750",3,21,"1","7","3","1","07/20/2020","0",0,1,"1 egg",0,7,0,0,0,0,0,0,0,"","July"
"751",3,20,"1","36","2","2","07/20/2020","0",0,1,"1 egg",0,15,0,0,0,0,0,0,0,"","July"
"752",3,19,"1","18","1","4","07/20/2020","0",0,2,"2 eggs",0,26,0,0,0,0,0,0,0,"","July"
"753",3,18,"1","17","1","1","07/20/2020","0",0,0,"",0,15,0,0,0,0,0,0,0,"","July"
"754",3,17,"1","8","2","5","07/20/2020","0",0,1,"1st instar",0,13,0,0,0,0,0,1,0,"","July"
"755",3,16,"1","31","2","2","07/20/2020","0",0,0,"",0,19,0,0,0,0,0,0,0,"","July"
"756",3,15,"1","64","3","2","07/20/2020","0",0,1,"1st instar",0,11,0,9,0,0,0,0,0,"","July"
"757",3,14,"1","2","2","5","07/20/2020","0",0,0,"",0,30,0,0,0,0,0,0,0,"","July"
"758",3,13,"1","39","2","2","07/20/2020","0",0,0,"",0,14,0,0,0,0,0,0,0,"","July"
"759",3,12,"1","15","2","4","07/20/2020","0",0,1,"2nd instar",0,16,0,0,0,0,0,0,0,"","July"
"760",3,11,"1","49","3","4","07/20/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","July"
"761",3,10,"1","2","5","3","07/20/2020","0",0,2,"2 eggs",0,3,0,0,0,0,0,0,0,"","July"
"762",3,9,"1","4","3","5","07/20/2020","0",0,1,"1 egg",0,3,0,45,0,0,0,0,0,"","July"
"763",3,8,"1","15","4","1","07/20/2020","0",0,0,"",0,21,0,0,0,0,0,0,0,"","July"
"764",3,7,"1","68","3","5","07/20/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","July"
"765",3,6,"1","1","1","2","07/20/2020","0",0,1,"1 egg",0,1,0,31,0,0,0,0,0,"","July"
"766",3,5,"1","13","5","5","07/20/2020","0",0,1,"3rd instar",0,43,0,0,0,0,0,0,0,"","July"
"767",3,4,"1","9","2","2","07/20/2020","0",0,0,"",0,55,0,0,0,0,0,0,0,"","July"
"768",3,3,"1","14","5","1","07/20/2020","0",0,2,"2 eggs",0,7,0,0,0,0,0,0,0,"","July"
"769",3,2,"1","68","3","4","07/20/2020","0",0,1,"4th instar",0,12,0,0,0,0,0,0,0,"","July"
"770",3,1,"1","12","5","1","07/20/2020","0",0,2,"1 egg + 2nd/3rd instar",0,20,0,0,0,0,0,0,0,"","July"
"771",2,46,"2","17","5","4","07/20/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","July"
"772",2,45,"2","79","5","2","07/20/2020","0",0,0,"",0,25,0,42,11,0,0,0,0,"","July"
"773",2,44,"2","15","2","3","07/20/2020","0",0,1,"1 egg",0,17,0,0,0,0,0,0,0,"","July"
"774",2,43,"2","57","1","4","07/20/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","July"
"775",2,42,"2","57","5","1","07/20/2020","0",0,1,"1st instar",0,24,0,0,0,0,0,0,0,"","July"
"776",2,41,"2","64","1","3","07/20/2020","0",0,0,"",0,44,0,55,0,0,0,1,0,"","July"
"777",2,40,"2","47","2","4","07/20/2020","0",0,1,"1st instar",0,11,0,0,0,0,0,0,0,"","July"
"778",2,39,"2","77","2","2","07/20/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","July"
"779",2,38,"2","6","1","3","07/20/2020","0",0,1,"1st instar",0,32,0,0,0,0,0,0,0,"","July"
"780",2,37,"2","17","2","4","07/20/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","July"
"781",2,36,"2","49","4","3","07/20/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","July"
"782",2,35,"2","4","1","2","07/20/2020","0",0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","July"
"783",2,34,"2","2","4","3","07/20/2020","0",0,1,"5th instar",0,14,0,0,0,0,1,0,0,"","July"
"784",2,33,"2","72","1","2","07/20/2020","0",0,1,"1 egg",0,23,0,0,0,0,1,0,0,"","July"
"785",2,31,"2","68","3","3","07/20/2020","0",0,0,"",0,37,0,0,0,0,0,0,0,"","July"
"786",2,30,"2","41","1","1","07/20/2020","0",0,1,"1 egg",0,13,0,0,0,0,1,0,0,"","July"
"787",2,28,"2","2","5","5","07/20/2020","0",0,1,"1st instar",0,4,0,0,0,0,0,0,0,"","July"
"788",2,27,"2","14","3","5","07/20/2020","0",0,1,"4th instar",0,7,0,0,0,0,1,0,0,"","July"
"789",2,26,"2","28","1","4","07/20/2020","0",0,1,"1 egg",0,6,0,0,0,0,0,0,0,"","July"
"790",2,25,"2","68","5","3","07/20/2020","0",0,2,"1 egg + 1st instar",0,18,0,0,0,0,0,0,0,"","July"
"791",2,24,"2","47","2","3","07/20/2020","0",0,0,"",0,13,0,0,0,0,0,0,0,"","July"
"792",2,23,"1","31","4","2","07/20/2020","0",0,0,"",0,12,0,0,0,0,2,0,0,"","July"
"793",2,22,"1","77","1","5","07/20/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","July"
"794",2,21,"1","79","1","4","07/20/2020","0",0,1,"1st instar",0,16,0,0,0,0,0,0,0,"","July"
"795",2,20,"1","18","5","1","07/20/2020","0",0,2,"1 egg + 1st instar",0,6,0,0,0,0,0,0,0,"","July"
"796",2,19,"1","9","1","3","07/20/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","July"
"797",2,18,"1","6","4","2","07/20/2020","0",0,0,"",0,16,0,0,0,0,0,0,0,"","July"
"798",2,17,"1","46","1","5","07/20/2020","0",0,1,"1 egg",0,3,0,0,0,0,0,0,0,"","July"
"799",2,16,"1","40","2","2","07/20/2020","0",0,1,"2nd instar ",0,15,0,0,0,0,0,0,0,"","July"
"800",2,15,"1","15","3","4","07/20/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","July"
"801",2,14,"1","35","2","1","07/20/2020","0",0,1,"1 egg",0,25,0,0,0,0,0,0,0,"","July"
"802",2,13,"1","36","2","4","07/20/2020","0",0,0,"",0,17,0,0,0,0,0,0,0,"","July"
"803",2,12,"1","2","1","1","07/20/2020","0",0,1,"1st instar",0,38,0,0,0,0,1,0,0,"","July"
"804",2,11,"1","72","2","1","07/20/2020","0",0,1,"1 egg",0,19,0,0,0,0,0,0,0,"","July"
"805",2,10,"1","14","2","2","07/20/2020","0",0,0,"",0,15,0,0,0,0,0,0,0,"","July"
"806",2,9,"1","21","3","4","07/20/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","July"
"807",2,7,"1","56","3","4","07/20/2020","0",0,1,"1st instar",0,1,0,0,0,0,0,0,0,"","July"
"808",2,6,"1","14","5","2","07/20/2020","0",0,0,"",0,13,0,0,0,0,0,0,0,"","July"
"809",2,5,"1","49","3","5","07/20/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","July"
"810",2,3,"1","68","1","4","07/20/2020","0",0,1,"1 egg",0,19,0,0,0,0,0,0,0,"","July"
"811",2,1,"1","79","4","5","07/20/2020","0",0,1,"1 egg",0,30,0,0,0,0,0,0,0,"","July"
"812",1,46,"2","6","2","4","07/20/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","July"
"813",1,45,"2","62","2","1","07/20/2020","0",0,0,"",0,9,0,1,0,0,0,0,0,"","July"
"814",1,44,"2","30","4","5","07/20/2020","0",0,3,"2 eggs + 4th instar",0,16,0,0,0,0,0,0,0,"","July"
"815",1,43,"2","36","3","3","07/20/2020","0",0,1,"1 egg",0,14,0,0,0,0,1,0,0,"","July"
"816",1,42,"2","4","1","3","07/20/2020","0",0,0,"",0,14,0,0,0,0,0,0,0,"","July"
"817",1,41,"2","23","1","5","07/20/2020","0",0,1,"2nd/1st instar",0,12,0,0,0,0,0,0,0,"","July"
"818",1,40,"2","8","1","4","07/20/2020","0",0,1,"4th/5th instar",0,60,0,0,1,55,0,0,0,"","July"
"819",1,38,"2","31","5","1","07/20/2020","0",0,1,"1 egg",0,2,0,0,0,0,0,0,0,"","July"
"820",1,37,"2","18","1","2","07/20/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","July"
"821",1,36,"2","30","3","1","07/20/2020","0",0,1,"1st/2nd instar",0,6,0,0,0,0,0,0,0,"","July"
"822",1,35,"2","19","3","2","07/20/2020","0",0,2,"2 eggs",0,8,0,0,0,0,0,0,0,"","July"
"823",1,34,"2","13","2","3","07/20/2020","0",0,0,"",0,16,0,0,0,0,0,0,0,"","July"
"824",1,33,"2","13","1","5","07/20/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","July"
"825",1,32,"2","62","5","2","07/20/2020","0",0,1,"3rd instar",0,15,0,0,0,0,0,0,0,"","July"
"826",1,31,"2","31","1","1","07/20/2020","0",0,1,"1 egg",0,20,0,0,0,0,0,0,0,"","July"
"827",1,29,"2","5","2","2","07/20/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","July"
"828",1,27,"2","67","3","5","07/20/2020","0",0,0,"",0,21,0,0,0,0,0,0,0,"","July"
"829",1,25,"2","36","4","2","07/20/2020","0",0,2,"2nd instar + 1st instar",0,12,0,0,0,0,0,0,0,"","July"
"830",1,24,"2","11","3","5","07/20/2020","0",0,1,"1 egg",0,16,0,0,0,0,0,0,0,"","July"
"831",1,23,"1","68","4","5","07/20/2020","0",0,1,"1 egg",0,9,0,0,0,0,0,1,0,"","July"
"832",1,22,"1","3","3","5","07/20/2020","0",0,0,"",0,17,0,0,0,0,0,0,0,"","July"
"833",1,21,"1","15","5","2","07/20/2020","0",0,0,"",0,26,0,0,0,0,0,0,0,"","July"
"834",1,19,"1","7","2","2","07/20/2020","0",0,2,"1 egg + 2nd/3rd instar",0,17,0,0,0,0,0,0,0,"","July"
"835",1,17,"1","15","5","5","07/20/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","July"
"836",1,15,"1","14","2","1","07/20/2020","0",0,0,"",0,14,0,0,0,0,1,0,0,"","July"
"837",1,14,"1","41","2","5","07/20/2020","0",0,1,"1st instar",0,2,0,0,0,0,0,0,0,"","July"
"838",1,13,"1","40","3","5","07/20/2020","0",0,0,"",0,11,0,0,0,0,0,1,0,"","July"
"839",21,46,"4","47","2","5","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"840",21,45,"4","11","3","3","08/13/2020","0",0,2,"1st ins + 3rd ins",0,2,0,0,0,1,0,0,0,"","August"
"841",21,44,"4","56","2","5","08/13/2020","0",0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","August"
"842",21,43,"4","3","4","2","08/13/2020","0",0,1,"1 egg",0,6,0,0,0,0,0,0,0,"","August"
"843",21,42,"4","31","2","5","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"844",21,41,"4","12","3","3","08/13/2020","0",0,0,"",0,29,0,0,0,0,0,0,0,"","August"
"845",21,39,"4","40","4","4","08/13/2020","0",0,0,"",0,6,0,0,0,0,0,1,0,"","August"
"846",21,38,"4","3","3","3","08/13/2020","0",0,0,"",0,0,9,0,0,0,1,0,0,"","August"
"847",21,37,"4","23","1","3","08/13/2020","0",0,0,"",0,1,20,0,0,0,0,0,0,"","August"
"848",21,36,"4","27","3","5","08/13/2020","0",0,0,"",0,0,15,0,0,0,0,0,1,"","August"
"849",21,35,"4","19","5","4","08/13/2020","0",0,2,"2 eggs",0,2,0,0,0,0,0,0,0,"","August"
"850",21,34,"4","7","1","4","08/13/2020","0",0,0,"",0,0,0,300,0,0,0,0,0,"","August"
"851",21,33,"4","35","4","2","08/13/2020","0",0,0,"",0,16,0,0,4,0,0,0,0,"","August"
"852",21,32,"4","39","4","3","08/13/2020","0",0,0,"",0,61,0,0,150,0,0,0,0,"","August"
"853",21,30,"4","6","4","1","08/13/2020","0",0,0,"",0,25,50,0,3,0,0,0,0,"","August"
"854",21,29,"4","68","2","1","08/13/2020","0",0,0,"",0,6,33,0,0,0,0,0,0,"","August"
"855",21,28,"4","8","2","3","08/13/2020","0",0,1,"1st ins",0,0,12,0,0,0,0,0,0,"","August"
"856",21,27,"4","18","2","2","08/13/2020","0",0,0,"",0,3,1,5,60,0,0,0,0,"","August"
"857",21,26,"4","30","5","5","08/13/2020","0",0,0,"",0,4,1,5,0,0,0,0,0,"","August"
"858",21,24,"3","35","5","4","08/13/2020","0",0,1,"1 egg",0,0,13,0,20,0,0,0,0,"","August"
"859",21,23,"3","18","4","1","08/13/2020","0",0,0,"",0,16,50,25,0,0,0,0,0,"","August"
"860",21,22,"3","6","5","1","08/13/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"861",21,21,"3","30","3","4","08/13/2020","0",0,0,"",0,10,0,38,120,0,0,0,0,"","August"
"862",21,20,"3","77","4","1","08/13/2020","0",0,0,"",0,6,0,0,2,0,1,0,0,"","August"
"863",21,19,"3","47","5","5","08/13/2020","0",0,0,"",0,3,0,0,3,0,0,0,0,"","August"
"864",21,17,"3","42","2","3","08/13/2020","0",0,1,"5th ins",0,0,0,0,0,0,0,0,0,"","August"
"865",21,15,"3","51","4","5","08/13/2020","0",0,0,"",0,9,0,10,0,0,0,0,0,"","August"
"866",21,14,"3","47","3","1","08/13/2020","0",0,0,"",0,2,0,0,5,0,0,0,0,"","August"
"867",21,11,"3","72","5","2","08/13/2020","0",0,1,"1 egg",0,8,0,0,0,0,0,0,1,"","August"
"868",21,10,"3","46","1","4","08/13/2020","0",0,0,"",0,10,0,0,3,0,0,0,0,"","August"
"869",21,9,"3","67","2","3","08/13/2020","0",0,0,"",0,8,0,5,2,0,0,0,0,"","August"
"870",21,7,"3","8","2","4","08/13/2020","0",0,0,"",0,7,0,0,2,0,0,0,0,"","August"
"871",21,6,"3","29","5","1","08/13/2020","0",0,1,"2nd ins",0,3,0,0,0,0,0,0,0,"","August"
"872",21,4,"3","2","1","4","08/13/2020","0",0,0,"",0,5,0,150,15,0,0,0,0,"","August"
"873",21,3,"3","31","1","4","08/13/2020","0",0,0,"",0,15,0,35,25,0,0,0,0,"","August"
"874",21,2,"3","8","3","1","08/13/2020","0",0,1,"1 egg",0,9,5,18,15,0,0,0,0,"","August"
"875",21,1,"3","30","2","2","08/13/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"876",20,46,"4","35","3","4","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"877",20,44,"4","2","3","5","08/13/2020","0",0,0,"",0,5,0,0,15,0,0,0,0,"","August"
"878",20,42,"4","27","4","4","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"879",20,41,"4","30","5","1","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"880",20,40,"4","3","5","3","08/13/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"881",20,39,"4","47","1","3","08/13/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"882",20,38,"4","15","4","3","08/13/2020","0",0,1,"1 egg",0,9,0,0,0,0,0,0,0,"","August"
"883",20,37,"4","40","2","3","08/13/2020","0",0,0,"",0,7,0,34,0,0,0,0,0,"","August"
"884",20,36,"4","77","1","3","08/13/2020","0",0,1,"2nd/3rd ins",0,2,0,0,0,0,0,0,0,"","August"
"885",20,35,"4","28","4","1","08/13/2020","0",0,1,"2nd ins",0,8,0,0,0,0,0,0,0,"","August"
"886",20,34,"4","2","5","2","08/13/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"887",20,33,"4","36","1","3","08/13/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"888",20,32,"4","79","1","2","08/13/2020","0",0,0,"",0,5,9,0,0,0,2,0,0,"","August"
"889",20,31,"4","30","2","3","08/13/2020","0",0,0,"",0,0,130,0,0,0,0,0,0,"","August"
"890",20,30,"4","18","4","2","08/13/2020","0",0,0,"",0,10,380,0,0,0,1,0,0,"","August"
"891",20,29,"4","36","2","3","08/13/2020","0",0,0,"",0,17,2000,100,0,0,0,0,0,"","August"
"892",20,28,"4","5","2","5","08/13/2020","0",0,0,"",0,3,11,0,0,0,0,0,0,"","August"
"893",20,27,"4","19","3","3","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"894",20,26,"4","31","4","5","08/13/2020","0",0,0,"",0,4,1,0,0,0,0,0,0,"","August"
"895",20,25,"3","51","4","4","08/13/2020","0",0,0,"",0,8,0,100,0,0,0,0,0,"","August"
"896",20,24,"3","8","3","4","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"897",20,23,"3","18","4","4","08/13/2020","0",0,0,"",1,7,0,3,30,0,0,0,0,"","August"
"898",20,22,"3","57","2","2","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"899",20,21,"3","18","1","3","08/13/2020","0",0,0," ",0,2,0,0,0,0,0,0,0,"","August"
"900",20,20,"3","11","2","2","08/13/2020","0",0,1,"1 egg",0,7,0,0,0,0,0,0,0,"","August"
"901",20,19,"3","5","3","1","08/13/2020","0",0,1,"1 egg",2,5,0,0,2,0,0,0,0,"","August"
"902",20,18,"3","67","3","3","08/13/2020","0",0,1,"1 egg",0,8,0,0,3,0,0,0,0,"","August"
"903",20,17,"3","6","1","5","08/13/2020","0",0,4,"4 eggs",0,36,0,0,5,0,0,0,0,"","August"
"904",20,16,"3","72","1","4","08/13/2020","0",0,0,"",0,2,0,0,0,0,1,0,0,"","August"
"905",20,15,"3","1","3","3","08/13/2020","0",0,0,"",0,11,0,0,10,0,0,0,0,"","August"
"906",20,14,"3","30","4","1","08/13/2020","0",0,0,"",0,5,0,100,0,0,0,0,0,"","August"
"907",20,13,"3","3","4","4","08/13/2020","0",0,0,"",0,15,0,350,0,0,0,0,0,"","August"
"908",20,12,"3","67","5","2","08/13/2020","0",0,1,"1 egg",0,3,0,0,0,0,0,0,0,"","August"
"909",20,11,"3","1","5","4","08/13/2020","0",0,0,"",0,2,0,0,2,0,0,0,0,"","August"
"910",20,10,"3","21","5","2","08/13/2020","0",0,0,"",1,21,0,0,3,0,0,0,0,"","August"
"911",20,9,"3","36","5","4","08/13/2020","0",0,1,"1st ins",0,17,0,0,4,0,0,0,0,"","August"
"912",20,8,"3","27","2","2","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"913",20,6,"3","19","5","3","08/13/2020","0",0,1,"3rd ins",0,12,0,0,0,0,0,0,0,"","August"
"914",20,5,"3","29","1","1","08/13/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
"915",20,4,"3","46","5","4","08/13/2020","0",0,0,"",0,13,0,0,0,0,0,0,0,"","August"
"916",20,3,"3","3","3","2","08/13/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"917",20,1,"3","2","3","4","08/13/2020","0",0,0,"",0,31,0,0,0,0,0,0,0,"","August"
"918",19,46,"4","46","3","5","08/13/2020","0",0,1,"1st ins",0,5,0,0,0,0,0,0,0,"","August"
"919",19,45,"4","15","3","2","08/13/2020","0",0,1,"1 egg",0,17,0,0,25,0,0,0,0,"","August"
"920",19,44,"4","20","3","3","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"921",19,43,"4","49","2","1","08/13/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"922",19,42,"4","9","2","3","08/13/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"923",19,41,"4","19","2","5","08/13/2020","0",0,0,"",0,19,0,0,0,0,0,0,0,"","August"
"924",19,40,"4","15","1","2","08/13/2020","0",0,0,"",0,5,0,0,3,0,0,0,0,"","August"
"925",19,38,"4","79","3","2","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"926",19,37,"4","27","5","1","08/13/2020","0",0,0,"",0,13,7,0,0,0,0,0,0,"","August"
"927",19,35,"4","28","1","1","08/13/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"928",19,34,"4","29","5","5","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"929",19,33,"4","57","4","3","08/13/2020","0",0,1,"5th ins",0,21,0,0,0,0,1,0,0,"","August"
"930",19,32,"4","62","5","3","08/13/2020","0",0,0,"",0,18,0,0,0,0,1,0,0,"","August"
"931",19,30,"4","7","2","1","08/13/2020","0",0,1,"5th ins",0,9,25,0,0,0,0,0,0,"","August"
"932",19,29,"4","61","3","1","08/13/2020","0",0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","August"
"933",19,28,"4","13","2","2","08/13/2020","0",0,1,"1 egg",0,20,0,180,0,0,0,0,0,"","August"
"934",19,27,"4","1","5","1","08/13/2020","0",0,0,"",0,4,0,0,5,0,0,0,0,"","August"
"935",19,26,"4","8","1","5","08/13/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"936",19,25,"3","15","2","2","08/13/2020","0",0,0,"",0,6,0,0,0,0,0,1,0,"","August"
"937",19,24,"3","61","3","5","08/13/2020","0",0,1,"1 egg",0,3,0,0,0,0,0,0,0,"","August"
"938",19,23,"3","6","1","4","08/13/2020","0",0,1,"1 egg",0,20,0,0,3,0,0,0,0,"","August"
"939",19,22,"3","46","3","1","08/13/2020","0",0,1,"1st/2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"940",19,21,"3","74","1","4","08/13/2020","0",0,0,"",0,4,0,0,1,0,0,0,0,"","August"
"941",19,20,"3","28","4","3","08/13/2020","0",0,2,"2 eggs",0,15,0,0,12,0,0,0,0,"","August"
"942",19,19,"3","46","2","4","08/13/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"943",19,18,"3","12","1","1","08/13/2020","0",0,1,"1 egg",1,0,0,0,2,0,0,1,0,"","August"
"944",19,17,"3","6","3","3","08/13/2020","0",0,0,"",0,0,0,0,5,0,0,0,0,"","August"
"945",19,15,"3","47","1","2","08/13/2020","0",0,0,"",0,5,0,0,2,0,0,0,0,"","August"
"946",19,14,"3","64","3","1","08/13/2020","0",0,0,"",0,0,0,0,1,0,0,0,0,"","August"
"947",19,13,"3","19","2","1","08/13/2020","0",0,0,"",0,11,0,110,22,0,0,0,0,"","August"
"948",19,12,"3","18","3","4","08/13/2020","0",0,0,"",0,17,0,0,5,0,0,0,0,"","August"
"949",19,11,"3","72","4","1","08/13/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"950",19,9,"3","61","5","2","08/13/2020","0",0,0,"",0,14,0,0,0,0,0,0,0,"","August"
"951",19,8,"3","26","1","3","08/13/2020","0",0,0,"",0,30,0,0,0,0,0,0,0,"","August"
"952",19,7,"3","69","2","2","08/13/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"953",19,6,"3","64","5","5","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"954",19,5,"3","72","2","5","08/13/2020","0",0,1,"1 egg",0,8,0,0,0,0,0,0,0,"","August"
"955",19,4,"3","4","2","5","08/13/2020","0",0,1,"1st ins",0,10,0,0,0,0,0,0,0,"","August"
"956",19,3,"3","40","4","3","08/13/2020","0",0,0,"",1,8,0,0,0,0,0,0,0,"","August"
"957",19,2,"3","31","3","1","08/13/2020","0",0,0,"",1,1,0,0,0,0,0,0,0,"","August"
"958",19,1,"3","2","2","1","08/13/2020","0",0,0,"",0,16,0,0,0,0,0,0,0,"","August"
"959",18,46,"4","2","2","4","08/13/2020","0",0,3,"2nd ins, 2nd ins, 3rd ins",0,8,0,0,0,0,0,0,0,"","August"
"960",18,45,"4","3","1","1","08/13/2020","0",0,1,"3rd/4th ins",0,1,0,15,0,0,0,0,0,"","August"
"961",18,44,"4","20","3","1","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"962",18,43,"4","40","5","4","08/13/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"963",18,42,"4","18","2","3","08/13/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"964",18,41,"4","3","5","5","08/13/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"965",18,40,"4","46","2","1","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"966",18,39,"4","30","3","5","08/13/2020","0",0,1,"4th/5th ins",0,0,0,0,0,0,0,0,0,"","August"
"967",18,38,"4","31","4","1","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"968",18,36,"4","35","2","3","08/13/2020","0",0,1,"1 egg",0,6,0,0,0,0,0,0,0,"","August"
"969",18,34,"4","21","1","1","08/13/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"970",18,33,"4","18","5","4","08/13/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"971",18,32,"4","5","3","3","08/13/2020","0",0,0,"",0,12,375,88,0,0,0,0,0,"","August"
"972",18,31,"4","64","1","5","08/13/2020","0",0,1,"1st ins",0,3,1,0,0,0,0,0,0,"","August"
"973",18,30,"4","21","1","5","08/13/2020","0",0,0,"",0,14,16,0,0,0,1,0,0,"","August"
"974",18,29,"4","20","1","1","08/13/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
"975",18,28,"4","39","1","1","08/13/2020","0",0,3,"5th ins, 2 chrysalises",0,5,0,0,0,0,0,0,0,"","August"
"976",18,27,"4","6","3","2","08/13/2020","0",0,1,"1st ins",0,10,0,0,0,0,0,0,0,"","August"
"977",18,26,"4","36","5","5","08/13/2020","0",0,0,"",0,30,0,0,0,0,0,0,0,"","August"
"978",18,25,"3","39","1","3","08/13/2020","0",0,0,"",0,4,100,0,0,0,1,0,0,"","August"
"979",18,24,"3","62","3","2","08/13/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"980",18,23,"3","47","3","4","08/13/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
"981",18,21,"3","69","1","3","08/13/2020","0",0,0,"",1,6,0,0,0,0,0,0,0,"","August"
"982",18,20,"3","15","1","1","08/13/2020","0",0,0,"",0,13,0,253,0,0,0,0,0,"","August"
"983",18,19,"3","7","4","5","08/13/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"984",18,18,"3","49","3","2","08/13/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"985",18,17,"3","11","1","5","08/13/2020","0",0,2,"2 eggs",0,6,0,0,1,0,1,1,0,"","August"
"986",18,16,"3","28","4","2","08/13/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"987",18,15,"3","14","3","4","08/13/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"988",18,14,"3","62","5","4","08/13/2020","0",0,1,"1 egg",0,14,0,0,0,0,0,0,1,"","August"
"989",18,13,"3","42","1","3","08/13/2020","0",0,0,"",1,7,0,0,0,0,0,0,0,"","August"
"990",18,12,"3","56","3","2","08/13/2020","0",0,0,"",0,27,0,0,0,0,0,0,0,"","August"
"991",18,11,"3","18","3","2","08/13/2020","0",0,0,"",0,14,0,0,0,0,0,0,0,"","August"
