"","Population","Row","Column","Block","Family","Replicate","Dead","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_score","Year","Urb_Rur","Pop_ID"
"3399","40",3,43,2,"5","2","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3400","40",5,33,2,"3","1","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3401","40",1,16,1,"4","5","1","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3402","40",14,25,3,"4","2","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3403","40",12,37,4,"4","1","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3404","40",19,3,3,"4","3","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3405","40",11,17,1,"5","1","1","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3406","40",11,35,4,"3","2","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3407","40",2,16,1,"2","2","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3408","40",6,11,1,"5","5","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3409","40",17,16,3,"2","1","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3410","40",15,39,4,"2","5","1","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3411","40",1,26,2,"3","4","1","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3412","40",18,43,4,"5","4","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3413","40",17,20,3,"1","1","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3414","40",4,38,2,"5","3","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3415","40",21,39,4,"4","4","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3416","40",15,41,4,"3","3","0","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3417","40",20,37,4,"2","3","1","AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,"2022","Urban","MW040"
"3418","41",2,30,2,"1","1","0","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3419","41",10,30,2,"2","4","1","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3420","41",14,36,4,"2","2","0","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3421","41",14,5,3,"2","1","0","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3422","41",12,14,3,"2","3","0","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3423","41",5,36,2,"1","5","1","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3424","41",1,14,1,"2","5","0","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3425","41",15,45,4,"4","5","1","AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,"2022","Urban","MW041"
"3426","42",16,45,4,"1","5","1","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3427","42",6,41,2,"1","2","1","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3428","42",11,27,4,"2","4","0","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3429","42",11,42,4,"1","4","1","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3430","42",21,17,3,"2","3","0","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3431","42",2,29,2,"2","2","0","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3432","42",10,14,1,"2","1","1","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3433","42",10,8,1,"1","1","1","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3434","42",13,8,3,"2","5","0","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3435","42",18,13,3,"1","3","1","AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,"2022","Urban","MW042"
"3436","45",19,10,3,"1","3","1","AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,"2022","Rural","MW045"
"3437","45",9,23,2,"2","1","0","AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,"2022","Rural","MW045"
"3438","45",12,40,4,"2","2","1","AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,"2022","Rural","MW045"
"3439","45",9,31,2,"2","4","0","AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,"2022","Rural","MW045"
"3440","45",16,36,4,"1","5","1","AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,"2022","Rural","MW045"
"3441","46",2,17,1,"1","5","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3442","46",10,22,1,"1","1","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3443","46",17,8,3,"3","4","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3444","46",20,4,3,"5","4","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3445","46",12,5,3,"1","2","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3446","46",7,14,1,"5","5","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3447","46",18,5,3,"4","5","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3448","46",15,5,3,"4","3","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3449","46",16,11,3,"4","4","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3450","46",18,40,4,"2","1","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3451","46",14,28,4,"5","2","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3452","46",19,19,3,"2","4","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3453","46",14,21,3,"4","2","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3454","46",8,25,2,"2","5","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3455","46",5,18,1,"5","3","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3456","46",6,13,1,"5","1","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3457","46",19,22,3,"3","1","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3458","46",13,22,3,"3","3","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3459","46",3,38,2,"2","3","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3460","46",21,10,3,"1","4","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3461","46",3,42,2,"2","2","0","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3462","46",4,46,2,"4","1","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3463","46",19,46,4,"3","5","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3464","46",6,17,1,"1","3","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3465","46",12,13,3,"3","2","1","AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,"2022","Rural","MW046"
"3466","47",18,23,3,"3","4","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3467","47",21,19,3,"5","5","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3468","47",7,11,1,"4","4","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3469","47",12,11,3,"1","4","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3470","47",21,14,3,"3","1","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3471","47",8,19,1,"5","1","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3472","47",5,21,1,"4","5","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3473","47",9,42,2,"5","4","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3474","47",10,21,1,"5","2","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3475","47",2,40,2,"2","4","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3476","47",2,24,2,"2","3","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3477","47",7,4,1,"2","2","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3478","47",4,5,1,"1","1","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3479","47",5,17,1,"3","3","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3480","47",5,16,1,"1","5","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3481","47",14,30,4,"2","1","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3482","47",10,31,2,"4","1","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3483","47",10,46,4,"4","2","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3484","47",14,17,3,"3","2","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3485","47",12,42,4,"5","3","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3486","47",12,3,3,"4","3","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3487","47",21,46,4,"2","5","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3488","47",20,39,4,"1","3","0","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3489","47",19,15,3,"1","2","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3490","47",4,4,1,"3","5","1","AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,-2.66342,"2022","Rural","MW047"
"3491","49",13,26,4,"1","2","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3492","49",20,7,3,"1","3","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3493","49",14,23,3,"4","1","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3494","49",19,43,4,"2","1","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3495","49",16,14,3,"2","2","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3496","49",9,6,1,"5","5","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3497","49",9,35,2,"3","1","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3498","49",2,5,1,"3","5","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3499","49",3,11,1,"3","4","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3500","49",1,18,1,"4","2","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3501","49",2,36,2,"4","3","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3502","49",3,39,2,"5","3","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3503","49",13,11,3,"2","4","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3504","49",5,14,1,"2","3","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3505","49",6,10,1,"4","5","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3506","49",17,30,4,"2","5","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3507","49",18,18,3,"3","2","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3508","49",14,22,3,"3","3","1","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3509","49",13,10,3,"1","1","0","AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,0.2286,"2022","Urban","MW049"
"3510","51",20,25,3,"4","4","0","AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,2.67139,"2022","Urban","MW051"
"3511","51",4,34,2,"4","3","0","AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,2.67139,"2022","Urban","MW051"
"3512","51",12,31,4,"4","1","0","AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,2.67139,"2022","Urban","MW051"
"3513","51",6,16,1,"2","1","0","AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,2.67139,"2022","Urban","MW051"
"3514","51",9,12,1,"4","2","0","AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,2.67139,"2022","Urban","MW051"
"3515","51",21,15,3,"4","5","0","AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,2.67139,"2022","Urban","MW051"
"3516","54",17,15,3,"1","5","1","AS067",43.67876,-79.431977,"South",4811.40388831811,4.81140388831811,3.17675,"2022","Urban","MW054"
"3517","56",2,7,1,"3","4","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3518","56",18,12,3,"3","2","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3519","56",10,4,1,"4","1","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3520","56",4,26,2,"2","3","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3521","56",20,2,3,"3","1","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3522","56",7,30,2,"3","5","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3523","56",13,23,3,"4","3","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3524","56",3,37,2,"2","1","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3525","56",5,4,1,"3","3","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3526","56",10,35,2,"2","4","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3527","56",3,31,2,"4","4","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3528","56",15,38,4,"4","5","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3529","56",21,44,4,"2","5","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3530","56",4,17,1,"4","2","0","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3531","56",13,40,4,"2","2","1","AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,2.24942,"2022","Urban","MW056"
"3532","57",11,24,4,"2","1","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3533","57",2,43,2,"1","4","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3534","57",9,38,2,"5","4","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3535","57",15,17,3,"3","4","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3536","57",6,7,1,"5","3","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3537","57",6,34,2,"5","2","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3538","57",2,42,2,"5","1","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3539","57",20,22,3,"2","2","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3540","57",8,2,1,"1","2","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3541","57",8,17,1,"3","2","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3542","57",15,35,4,"4","1","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3543","57",10,38,2,"1","3","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3544","57",14,10,3,"3","1","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3545","57",16,2,3,"4","2","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3546","57",7,34,2,"4","5","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3547","57",12,38,4,"2","5","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3548","57",13,33,4,"1","5","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3549","57",19,33,4,"4","3","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3550","57",14,1,3,"2","3","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3551","57",12,19,3,"5","5","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3552","57",17,39,4,"3","3","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3553","57",15,8,3,"2","4","0","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3554","57",12,25,4,"4","4","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3555","57",10,37,2,"1","1","1","AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,2.71762,"2022","Urban","MW057"
"3556","61",13,16,3,"4","3","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3557","61",18,3,3,"1","4","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3558","61",19,9,3,"5","2","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3559","61",11,13,1,"1","5","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3560","61",12,4,3,"1","3","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3561","61",6,2,1,"4","5","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3562","61",19,24,3,"3","5","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3563","61",10,28,2,"4","1","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3564","61",4,10,1,"5","1","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3565","61",12,34,4,"1","2","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3566","61",19,29,4,"3","1","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3567","61",10,44,4,"1","1","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3568","61",16,21,3,"4","2","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3569","61",13,14,3,"5","3","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3570","61",4,44,2,"4","4","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3571","61",17,27,4,"3","2","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3572","61",10,15,1,"3","3","0","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3573","61",17,42,4,"5","4","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3574","61",13,32,4,"3","4","1","AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,0.644411,"2022","Urban","MW061"
"3575","62",7,31,2,"2","3","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3576","62",10,2,1,"4","5","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3577","62",1,32,2,"5","2","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3578","62",8,44,2,"1","3","1","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3579","62",5,24,2,"1","1","1","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3580","62",18,14,3,"5","4","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3581","62",8,31,2,"4","4","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3582","62",7,35,2,"3","5","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3583","62",1,45,2,"2","1","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3584","62",9,40,2,"5","5","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3585","62",6,39,2,"4","1","1","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3586","62",7,5,1,"1","5","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3587","62",12,12,3,"2","2","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3588","62",3,26,2,"3","1","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3589","62",10,6,1,"4","2","0","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3590","62",13,15,3,"1","4","1","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
"3591","62",8,14,1,"2","5","1","AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,0.697666,"2022","Urban","MW062"
