"","Row","Column","Block","Population","Family","Replicate","Surveyor","Date","Monarch_Quantity_Observed","Liriomyza_asclepiadis","Labidomera_clivicollis","Comment","Sample"
"1050",2,38,"2","6","1","3","Samer","8/20/21",0,3,0,NA,"Late"
"1051",2,39,"2","77","2","2","Samer","8/20/21",0,11,0,NA,"Late"
"1052",2,40,"2","47","2","4","Samer","8/20/21",0,5,0,NA,"Late"
"1053",2,41,"2","64","1","3","Samer","8/20/21",0,15,0,NA,"Late"
"1054",2,42,"2","57","5","1","Samer","8/20/21",0,2,0,NA,"Late"
"1055",2,43,"2","57","1","4","Samer","8/20/21",0,5,0,NA,"Late"
"1056",2,44,"2","15","2","3","Samer","8/20/21",0,3,0,NA,"Late"
"1057",2,45,"2","79","5","2","Samer","8/20/21",0,2,0,NA,"Late"
"1058",2,46,"2","17","5","4","Samer","8/20/21",0,8,1,NA,"Late"
"1059",3,1,"1","12","5","1","Samer","8/20/21",0,4,0,NA,"Late"
"1060",3,2,"1","68","3","4","Samer","8/20/21",0,3,0,NA,"Late"
"1061",3,3,"1","14","5","1","Samer","8/20/21",0,2,0,NA,"Late"
"1062",3,4,"1","9","2","2","Samer","8/20/21",0,4,0,NA,"Late"
"1063",3,5,"1","13","5","5","Samer","8/20/21",0,5,0,NA,"Late"
"1064",3,6,"1","1","1","2","Samer","8/20/21",0,0,0,NA,"Late"
"1065",3,7,"1","68","3","5","Samer","8/20/21",0,0,0,NA,"Late"
"1066",3,8,"1","15","4","1","Samer","8/20/21",0,1,0,NA,"Late"
"1067",3,9,"1","4","3","5","Samer","8/20/21",0,0,0,NA,"Late"
"1068",3,10,"1","2","5","3","Samer","8/20/21",0,0,0,NA,"Late"
"1069",3,11,"1","49","3","4","Samer","8/20/21",0,4,0,NA,"Late"
"1070",3,12,"1","15","2","4","Samer","8/20/21",0,1,0,NA,"Late"
"1071",3,13,"1","39","2","2","Samer","8/20/21",0,3,0,NA,"Late"
"1072",3,14,"1","2","2","5","Samer","8/20/21",0,7,0,NA,"Late"
"1073",3,15,"1","64","3","2","Samer","8/20/21",0,1,0,NA,"Late"
"1074",3,16,"1","31","2","2","Samer","8/20/21",0,1,0,NA,"Late"
"1075",3,17,"1","8","2","5","Samer","8/20/21",0,6,0,NA,"Late"
"1076",3,18,"1","17","1","1","Samer","8/20/21",0,7,0,NA,"Late"
"1077",3,19,"1","18","1","4","Samer","8/20/21",0,4,1,NA,"Late"
"1078",3,20,"1","36","2","2","Samer","8/20/21",0,7,0,NA,"Late"
"1079",3,21,"1","7","3","1","Samer","8/20/21",0,0,0,NA,"Late"
"1080",3,22,"1","69","2","1","Samer","8/20/21",0,1,0,NA,"Late"
"1081",3,23,"1","30","5","4","Samer","8/20/21",0,4,0,NA,"Late"
"1082",3,24,"2","4","4","5","Samer","8/20/21",0,1,0,NA,"Late"
"1083",3,25,"2","16","3","4","Samer","8/20/21",0,0,0,NA,"Late"
"1084",3,26,"2","62","3","1","Samer","8/20/21",0,3,0,NA,"Late"
"1085",3,27,"2","39","4","2","Samer","8/20/21",0,2,0,NA,"Late"
"1086",3,28,"2","77","3","2","Samer","8/20/21",0,2,0,NA,"Late"
"1087",3,29,"2","4","4","4","Samer","8/20/21",0,4,0,NA,"Late"
"1088",3,30,"2","72","1","3","Samer","8/20/21",0,2,0,NA,"Late"
"1089",3,31,"2","56","4","4","Samer","8/20/21",0,1,0,NA,"Late"
"1090",3,32,"2","36","3","5","Samer","8/20/21",0,0,0,NA,"Late"
"1091",3,33,"2","21","2","5","Samer","8/20/21",0,1,1,NA,"Late"
"1092",3,34,"2","31","1","3","Samer","8/20/21",0,2,0,NA,"Late"
"1093",3,35,"2","77","5","5","Samer","8/20/21",0,4,0,NA,"Late"
"1094",3,36,"2","72","2","3","Samer","8/20/21",0,2,0,NA,"Late"
"1095",3,37,"2","56","2","1","Samer","8/20/21",0,0,0,NA,"Late"
"1096",3,38,"2","46","2","3","Samer","8/20/21",0,4,0,NA,"Late"
"1097",3,39,"2","49","5","3","Samer","8/20/21",0,6,0,NA,"Late"
"1098",3,40,"2","12","5","3","Samer","8/20/21",0,3,1,NA,"Late"
"1099",3,41,"2","67","4","3","Samer","8/20/21",0,3,0,NA,"Late"
"1100",3,42,"2","46","2","2","Samer","8/20/21",0,3,0,NA,"Late"
"1101",3,43,"2","40","5","2","Samer","8/20/21",0,0,0,NA,"Late"
"1102",3,44,"2","67","2","5","Samer","8/20/21",0,5,0,NA,"Late"
"1103",3,45,"2","1","1","5","Samer","8/20/21",0,0,0,NA,"Late"
"1104",3,46,"2","19","1","1","Samer","8/20/21",0,1,0,NA,"Late"
"1105",4,1,"1","21","4","1","Samer","8/19/21",0,4,0,NA,"Late"
"1106",4,2,"1","79","2","1","Samer","8/19/21",0,1,0,NA,"Late"
"1107",4,3,"1","12","4","1","Samer","8/19/21",0,1,0,NA,"Late"
"1108",4,4,"1","47","3","5","Samer","8/19/21",0,0,0,NA,"Late"
"1109",4,5,"1","47","1","1","Samer","8/19/21",0,0,0,NA,"Late"
"1110",4,6,"1","21","2","3","Samer","8/19/21",0,1,0,NA,"Late"
"1111",4,7,"1","1","2","1","Samer","8/19/21",0,1,0,NA,"Late"
"1112",4,8,"1","1","2","2","Samer","8/19/21",0,1,0,NA,"Late"
"1113",4,9,"1","30","4","3","Samer","8/19/21",0,2,0,NA,"Late"
"1114",4,10,"1","61","5","1","Samer","8/19/21",0,0,0,NA,"Late"
"1115",4,11,"1","1","4","1","Samer","8/19/21",0,3,0,NA,"Late"
"1116",4,12,"1","6","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1117",4,13,"1","17","4","4","Samer","8/19/21",0,0,0,NA,"Late"
"1118",4,14,"1","79","4","4","Samer","8/19/21",0,0,0,NA,"Late"
"1119",4,15,"1","36","2","1","Samer","8/19/21",0,1,0,NA,"Late"
"1120",4,16,"1","4","1","1","Samer","8/19/21",0,2,0,NA,"Late"
"1121",4,17,"1","56","4","2","Samer","8/19/21",0,3,0,NA,"Late"
"1122",4,18,"1","67","1","4","Samer","8/19/21",0,2,0,NA,"Late"
"1123",4,19,"1","2","3","1","Samer","8/19/21",0,0,0,NA,"Late"
"1124",4,20,"1","8","1","1","Samer","8/19/21",0,0,0,NA,"Late"
"1125",4,21,"1","72","5","5","Samer","8/19/21",0,0,0,NA,"Late"
"1126",4,22,"1","12","4","4","Samer","8/19/21",0,0,0,NA,"Late"
"1127",4,23,"1","74","2","5","Samer","8/19/21",0,0,0,NA,"Late"
"1128",4,24,"2","77","1","4","Samer","8/19/21",0,4,0,NA,"Late"
"1129",4,25,"2","15","2","5","Samer","8/19/21",0,2,0,NA,"Late"
"1130",4,26,"2","56","2","3","Samer","8/19/21",0,3,0,NA,"Late"
"1131",4,27,"2","32","1","2","Samer","8/19/21",0,0,0,NA,"Late"
"1132",4,28,"2","68","4","3","Samer","8/19/21",0,7,0,NA,"Late"
"1133",4,29,"2","23","1","2","Samer","8/19/21",0,2,0,NA,"Late"
"1134",4,30,"2","4","1","4","Samer","8/19/21",0,9,0,NA,"Late"
"1135",4,31,"2","6","3","1","Samer","8/19/21",0,1,0,NA,"Late"
"1136",4,32,"2","72","5","3","Samer","8/19/21",0,2,0,NA,"Late"
"1137",4,33,"2","4","3","2","Samer","8/19/21",0,5,0,NA,"Late"
"1138",4,34,"2","51","4","3","Samer","8/19/21",0,9,0,NA,"Late"
"1139",4,35,"2","20","3","2","Samer","8/19/21",0,0,0,NA,"Late"
"1140",4,36,"2","7","5","5","Samer","8/19/21",0,5,0,NA,"Late"
"1141",4,37,"2","36","5","3","Samer","8/19/21",0,0,0,NA,"Late"
"1142",4,38,"2","40","5","3","Samer","8/19/21",0,5,0,NA,"Late"
"1143",4,39,"2","18","1","1","Samer","8/19/21",0,0,0,NA,"Late"
"1144",4,40,"2","36","1","4","Samer","8/19/21",0,4,0,NA,"Late"
"1145",4,41,"2","36","1","5","Samer","8/19/21",0,3,0,NA,"Late"
"1146",4,42,"2","2","2","2","Samer","8/19/21",0,4,0,NA,"Late"
"1147",4,43,"2","1","3","5","Samer","8/19/21",0,1,0,NA,"Late"
"1148",4,44,"2","61","4","4","Samer","8/19/21",0,6,0,NA,"Late"
"1149",4,45,"2","18","5","2","Samer","8/19/21",0,3,0,NA,"Late"
"1150",4,46,"2","46","4","1","Samer","8/19/21",0,8,0,NA,"Late"
"1151",5,1,"1","77","1","1","Samer","8/19/21",0,1,0,NA,"Late"
"1152",5,2,"1","21","5","3","Samer","8/19/21",0,1,0,NA,"Late"
"1153",5,3,"1","19","3","5","Samer","8/19/21",0,1,0,NA,"Late"
"1154",5,4,"1","56","3","3","Samer","8/19/21",0,0,0,NA,"Late"
"1155",5,5,"1","32","1","3","Samer","8/19/21",0,2,0,NA,"Late"
"1156",5,6,"1","8","3","5","Samer","8/19/21",0,11,0,NA,"Late"
"1157",5,7,"1","11","1","2","Samer","8/19/21",0,1,0,NA,"Late"
"1158",5,8,"1","4","5","2","Samer","8/19/21",0,2,0,NA,"Late"
"1159",5,9,"1","28","1","3","Samer","8/19/21",0,0,0,NA,"Late"
"1160",5,10,"1","29","1","3","Samer","8/19/21",0,0,0,NA,"Late"
"1161",5,11,"1","3","2","4","Samer","8/19/21",0,0,0,NA,"Late"
"1162",5,12,"1","23","1","5","Samer","8/19/21",0,0,0,NA,"Late"
"1163",5,13,"1","21","3","1","Samer","8/19/21",0,0,0,NA,"Late"
"1164",5,14,"1","49","2","3","Samer","8/19/21",0,3,0,NA,"Late"
"1165",5,15,"1","72","3","5","Samer","8/19/21",0,0,0,NA,"Late"
"1166",5,16,"1","47","1","5","Samer","8/19/21",0,4,0,NA,"Late"
"1167",5,17,"1","47","3","3","Samer","8/19/21",0,6,0,NA,"Late"
"1168",5,18,"1","46","5","3","Samer","8/19/21",0,3,0,NA,"Late"
"1169",5,19,"1","21","3","5","Samer","8/19/21",0,3,0,NA,"Late"
"1170",5,20,"1","9","1","5","Samer","8/19/21",0,2,0,NA,"Late"
"1171",5,21,"1","47","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1172",5,22,"1","13","1","4","Samer","8/19/21",0,3,0,NA,"Late"
"1173",5,23,"2","3","4","3","Samer","8/19/21",0,2,0,NA,"Late"
"1174",5,24,"2","62","1","1","Samer","8/19/21",0,0,0,NA,"Late"
"1175",5,25,"2","12","5","2","Samer","8/19/21",0,0,0,NA,"Late"
"1176",5,26,"2","74","2","1","Samer","8/19/21",0,4,0,NA,"Late"
"1177",5,27,"2","30","5","2","Samer","8/19/21",0,10,0,NA,"Late"
"1178",5,28,"2","79","1","3","Samer","8/19/21",0,3,0,NA,"Late"
"1179",5,29,"2","17","1","3","Samer","8/19/21",1,3,0,NA,"Late"
"1180",5,30,"2","6","5","4","Samer","8/19/21",0,3,0,NA,"Late"
"1181",5,31,"2","77","4","2","Samer","8/19/21",0,3,0,NA,"Late"
"1182",5,32,"2","27","5","3","Samer","8/19/21",0,3,0,NA,"Late"
"1183",5,33,"2","40","3","1","Samer","8/19/21",0,3,0,NA,"Late"
"1184",5,34,"2","67","5","1","Samer","8/19/21",0,0,0,NA,"Late"
"1185",5,35,"2","17","5","1","Samer","8/19/21",0,0,0,NA,"Late"
"1186",5,36,"2","41","1","5","Samer","8/19/21",0,8,0,NA,"Late"
"1187",5,37,"2","8","3","3","Samer","8/19/21",0,1,0,NA,"Late"
"1188",5,38,"2","72","4","3","Samer","8/19/21",0,2,0,NA,"Late"
"1189",5,39,"2","77","5","1","Samer","8/19/21",0,11,0,NA,"Late"
"1190",5,40,"2","14","1","4","Samer","8/19/21",0,2,0,NA,"Late"
"1191",5,41,"2","2","1","5","Samer","8/19/21",0,1,0,NA,"Late"
"1192",5,42,"2","39","5","3","Samer","8/19/21",0,1,0,NA,"Late"
"1193",5,43,"2","36","3","4","Samer","8/19/21",0,3,0,NA,"Late"
"1194",5,44,"2","69","1","4","Samer","8/19/21",0,3,0,NA,"Late"
"1195",5,45,"2","64","1","2","Samer","8/19/21",0,11,0,NA,"Late"
"1196",5,46,"2","29","5","4","Samer","8/19/21",0,0,0,NA,"Late"
"1197",6,1,"1","36","4","4","Samer","8/19/21",0,3,0,NA,"Late"
"1198",6,2,"1","61","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1199",6,3,"1","2","2","3","Samer","8/19/21",0,6,0,NA,"Late"
"1200",6,4,"1","27","3","3","Samer","8/19/21",0,0,0,NA,"Late"
"1201",6,5,"1","11","2","4","Samer","8/19/21",0,2,0,NA,"Late"
"1202",6,6,"1","12","1","4","Samer","8/19/21",0,3,0,NA,"Late"
"1203",6,7,"1","57","5","3","Samer","8/19/21",0,5,0,NA,"Late"
"1204",6,8,"1","7","5","3","Samer","8/19/21",1,11,0,NA,"Late"
"1205",6,9,"1","21","4","4","Samer","8/19/21",0,1,0,NA,"Late"
"1206",6,10,"1","49","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1207",6,11,"1","40","5","5","Samer","8/19/21",0,3,0,NA,"Late"
"1208",6,12,"1","7","5","2","Samer","8/19/21",0,0,0,NA,"Late"
"1209",6,13,"1","46","5","1","Samer","8/19/21",0,0,0,NA,"Late"
"1210",6,14,"1","36","2","5","Samer","8/19/21",0,0,0,NA,"Late"
"1211",6,15,"1","26","1","2","Samer","8/19/21",0,1,0,NA,"Late"
"1212",6,16,"1","51","2","1","Samer","8/19/21",0,6,0,NA,"Late"
"1213",6,17,"1","46","1","3","Samer","8/19/21",0,0,0,NA,"Late"
"1214",6,18,"1","6","2","1","Samer","8/19/21",0,0,0,NA,"Late"
"1215",6,19,"1","19","5","2","Samer","8/19/21",0,4,0,NA,"Late"
"1216",6,20,"1","3","5","1","Samer","8/19/21",0,4,0,NA,"Late"
"1217",6,21,"1","29","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1218",6,22,"1","79","4","1","Samer","8/19/21",0,0,0,NA,"Late"
"1219",6,23,"2","21","2","2","Samer","8/19/21",0,0,0,NA,"Late"
"1220",6,24,"2","77","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1221",6,25,"2","72","2","4","Samer","8/19/21",0,0,0,NA,"Late"
"1222",6,26,"2","1","1","3","Samer","8/19/21",0,3,0,NA,"Late"
"1223",6,27,"2","5","5","3","Samer","8/19/21",0,2,0,NA,"Late"
"1224",6,28,"2","36","1","1","Samer","8/19/21",0,0,0,NA,"Late"
"1225",6,29,"2","62","3","4","Samer","8/19/21",0,6,0,NA,"Late"
"1226",6,30,"2","12","5","4","Samer","8/19/21",0,0,0,NA,"Late"
"1227",6,31,"2","18","4","3","Samer","8/19/21",0,2,0,NA,"Late"
"1228",6,32,"2","18","2","1","Samer","8/19/21",0,1,0,NA,"Late"
"1229",6,33,"2","14","1","1","Samer","8/19/21",0,4,0,NA,"Late"
"1230",6,34,"2","57","5","2","Samer","8/19/21",0,0,0,NA,"Late"
"1231",6,35,"2","1","3","4","Samer","8/19/21",0,3,0,NA,"Late"
"1232",6,36,"2","74","2","3","Samer","8/19/21",0,1,0,NA,"Late"
"1233",6,37,"2","17","3","2","Samer","8/19/21",0,0,0,NA,"Late"
"1234",6,38,"2","1","4","5","Samer","8/19/21",0,4,0,NA,"Late"
"1235",6,39,"2","62","4","1","Samer","8/19/21",0,9,0,NA,"Late"
"1236",6,40,"2","17","2","1","Samer","8/19/21",0,2,0,NA,"Late"
"1237",6,41,"2","42","1","2","Samer","8/19/21",0,0,0,NA,"Late"
"1238",6,42,"2","4","3","4","Samer","8/19/21",0,0,0,NA,"Late"
"1239",6,43,"2","79","2","5","Samer","8/19/21",0,0,0,NA,"Late"
"1240",6,44,"2","17","5","2","Samer","8/19/21",0,0,0,NA,"Late"
"1241",6,45,"2","18","2","4","Samer","8/19/21",0,1,0,NA,"Late"
"1242",6,46,"2","7","4","3","Samer","8/19/21",1,10,0,NA,"Late"
"1243",7,1,"1","3","2","5","Hayden","8/19/21",0,1,0,NA,"Late"
"1244",7,2,"1","6","2","3","Hayden","8/19/21",NA,NA,NA,NA,"Late"
"1245",7,3,"1","7","1","3","Hayden","8/19/21",0,1,0,NA,"Late"
"1246",7,4,"1","47","2","2","Hayden","8/19/21",0,6,0,NA,"Late"
"1247",7,5,"1","62","1","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1248",7,6,"1","64","2","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1249",7,7,"1","67","2","1","Hayden","8/19/21",0,1,0,NA,"Late"
"1250",7,8,"1","5","5","4","Hayden","8/19/21",0,3,0,NA,"Late"
"1251",7,9,"1","39","2","4","Hayden","8/19/21",0,2,0,NA,"Late"
"1252",7,10,"1","79","3","4","Hayden","8/19/21",0,3,0,NA,"Late"
"1253",7,11,"1","47","4","4","Hayden","8/19/21",0,6,0,NA,"Late"
"1254",7,12,"1","4","4","2","Hayden","8/19/21",0,2,0,NA,"Late"
"1255",7,13,"1","19","2","2","Hayden","8/19/21",0,3,0,NA,"Late"
"1256",7,14,"1","46","5","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1257",7,15,"1","7","4","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1258",7,16,"1","68","1","5","Hayden","8/19/21",0,3,0,NA,"Late"
"1259",7,17,"1","5","2","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1260",7,18,"1","5","3","2","Hayden","8/19/21",0,3,0,NA,"Late"
"1261",7,19,"1","29","1","2","Hayden","8/19/21",0,4,2,NA,"Late"
"1262",7,20,"1","79","3","3","Hayden","8/19/21",0,4,0,NA,"Late"
"1263",7,21,"1","35","3","2","Hayden","8/19/21",0,6,0,NA,"Late"
"1264",7,22,"1","35","4","4","Hayden","8/19/21",0,4,0,NA,"Late"
"1265",7,23,"2","14","4","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1266",7,24,"2","7","2","3","Hayden","8/19/21",0,18,0,NA,"Late"
"1267",7,25,"2","12","2","4","Hayden","8/19/21",0,0,0,NA,"Late"
"1268",7,26,"2","67","1","5","Hayden","8/19/21",0,6,0,NA,"Late"
"1269",7,27,"2","30","2","4","Hayden","8/19/21",0,3,0,NA,"Late"
"1270",7,28,"2","8","2","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1271",7,29,"2","39","2","5","Hayden","8/19/21",0,13,0,NA,"Late"
"1272",7,30,"2","56","3","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1273",7,31,"2","62","2","3","Hayden","8/19/21",0,7,0,NA,"Late"
"1274",7,32,"2","5","1","4","Hayden","8/19/21",0,5,0,NA,"Late"
"1275",7,33,"2","12","2","2","Hayden","8/19/21",0,4,0,NA,"Late"
"1276",7,34,"2","57","4","5","Hayden","8/19/21",0,12,0,NA,"Late"
"1277",7,35,"2","62","3","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1278",7,36,"2","79","5","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1279",7,37,"2","1","1","1","Hayden","8/19/21",0,8,0,NA,"Late"
"1280",7,38,"2","64","3","4","Hayden","8/19/21",0,4,0,NA,"Late"
"1281",7,39,"2","19","5","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1282",7,40,"2","30","4","4","Hayden","8/19/21",0,10,0,NA,"Late"
"1283",7,41,"2","16","3","5","Hayden","8/19/21",0,12,0,NA,"Late"
"1284",7,42,"2","13","3","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1285",7,43,"2","27","4","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1286",7,44,"2","11","2","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1287",7,45,"2","2","5","4","Hayden","8/19/21",0,4,0,NA,"Late"
"1288",7,46,"2","29","5","2","Hayden","8/19/21",0,4,0,NA,"Late"
"1289",8,1,"1","9","2","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1290",8,2,"1","57","1","2","Hayden","8/19/21",0,11,0,NA,"Late"
"1291",8,3,"1","67","3","2","Hayden","8/19/21",0,7,0,NA,"Late"
"1292",8,4,"1","21","5","1","Hayden","8/19/21",0,4,0,NA,"Late"
"1293",8,5,"1","13","5","4","Hayden","8/19/21",0,3,0,NA,"Late"
"1294",8,6,"1","74","1","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1295",8,7,"1","17","1","4","Hayden","8/19/21",0,3,0,NA,"Late"
"1296",8,8,"1","15","4","4","Hayden","8/19/21",0,2,0,NA,"Late"
"1297",8,9,"1","7","3","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1298",8,10,"1","12","3","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1299",8,11,"1","11","4","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1300",8,12,"1","20","5","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1301",8,13,"1","72","4","5","Hayden","8/19/21",0,1,0,NA,"Late"
"1302",8,14,"1","62","2","5","Hayden","8/19/21",0,1,0,NA,"Late"
"1303",8,15,"1","15","1","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1304",8,16,"1","14","3","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1305",8,17,"1","57","3","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1306",8,18,"1","62","1","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1307",8,19,"1","47","5","1","Hayden","8/19/21",0,5,0,NA,"Late"
"1308",8,20,"1","15","5","1","Hayden","8/19/21",0,10,0,NA,"Late"
"1309",8,21,"1","16","2","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1310",8,22,"1","29","4","3","Hayden","8/19/21",0,2,0,NA,"Late"
"1311",8,23,"2","68","5","2","Hayden","8/19/21",0,4,0,NA,"Late"
"1312",8,24,"2","4","2","2","Hayden","8/19/21",0,3,0,NA,"Late"
"1313",8,25,"2","46","2","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1314",8,26,"2","68","4","1","Hayden","8/19/21",0,2,0,NA,"Late"
"1315",8,27,"2","6","3","5","Hayden","8/19/21",0,6,0,NA,"Late"
"1316",8,28,"2","7","1","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1317",8,29,"2","35","3","5","Hayden","8/19/21",0,0,0,NA,"Late"
"1318",8,30,"2","39","3","3","Hayden","8/19/21",0,6,0,NA,"Late"
"1319",8,31,"2","62","4","4","Hayden","8/19/21",1,5,0,NA,"Late"
"1320",8,32,"2","4","3","3","Hayden","8/19/21",0,7,0,NA,"Late"
"1321",8,33,"2","21","1","2","Hayden","8/19/21",0,11,0,NA,"Late"
"1322",8,34,"2","77","4","3","Hayden","8/19/21",0,1,0,NA,"Late"
"1323",8,35,"2","17","4","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1324",8,36,"2","27","5","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1325",8,37,"2","26","1","1","Hayden","8/19/21",0,3,0,NA,"Late"
"1326",8,38,"2","17","3","1","Hayden","8/19/21",0,7,0,NA,"Late"
"1327",8,39,"2","5","4","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1328",8,40,"2","39","3","5","Hayden","8/19/21",0,8,0,NA,"Late"
"1329",8,41,"2","64","2","2","Hayden","8/19/21",0,0,0,NA,"Late"
"1330",8,42,"2","64","3","3","Hayden","8/19/21",0,7,0,NA,"Late"
"1331",8,43,"2","39","4","1","Hayden","8/19/21",0,6,0,NA,"Late"
"1332",8,44,"2","62","1","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1333",8,45,"2","67","2","2","Hayden","8/19/21",0,1,0,NA,"Late"
"1334",8,46,"2","67","5","3","Hayden","8/19/21",0,0,0,NA,"Late"
"1335",9,1,"1","28","1","5","Samer","8/19/21",0,0,0,NA,"Late"
"1336",9,2,"1","4","3","1","Samer","8/19/21",0,0,0,NA,"Late"
"1337",9,3,"1","12","3","1","Samer","8/19/21",0,0,0,NA,"Late"
"1338",9,4,"1","27","4","1","Samer","8/19/21",0,0,0,NA,"Late"
"1339",9,5,"1","1","4","3","Samer","8/19/21",0,12,0,NA,"Late"
"1340",9,6,"1","49","5","5","Samer","8/19/21",0,1,0,NA,"Late"
"1341",9,7,"1","39","3","4","Samer","8/19/21",0,9,0,NA,"Late"
"1342",9,8,"1","77","3","1","Samer","8/19/21",1,0,0,NA,"Late"
"1343",9,9,"1","3","2","2","Samer","8/19/21",0,0,0,NA,"Late"
"1344",9,10,"1","69","2","4","Samer","8/19/21",0,0,0,NA,"Late"
"1345",9,11,"1","17","2","5","Samer","8/19/21",0,0,0,NA,"Late"
"1346",9,12,"1","51","4","2","Samer","8/19/21",0,0,0,NA,"Late"
"1347",9,13,"1","79","1","1","Samer","8/19/21",0,5,0,NA,"Late"
"1348",9,14,"1","5","5","5","Samer","8/19/21",0,0,0,NA,"Late"
"1349",9,15,"1","13","5","2","Samer","8/19/21",0,0,0,NA,"Late"
"1350",9,16,"1","30","5","3","Samer","8/19/21",0,1,0,NA,"Late"
"1351",9,17,"1","39","3","2","Samer","8/19/21",1,0,0,NA,"Late"
"1352",9,18,"1","20","1","2","Samer","8/19/21",0,0,0,NA,"Late"
"1353",9,19,"1","72","3","1","Samer","8/19/21",0,3,0,NA,"Late"
"1354",9,20,"1","7","3","3","Samer","8/19/21",0,4,0,NA,"Late"
"1355",9,21,"1","79","4","2","Samer","8/19/21",0,9,0,NA,"Late"
"1356",9,22,"1","15","3","5","Samer","8/19/21",0,0,0,NA,"Late"
"1357",9,23,"2","45","2","1","Samer","8/19/21",0,1,0,NA,"Late"
"1358",9,24,"2","27","4","5","Samer","8/19/21",0,0,0,NA,"Late"
"1359",9,25,"2","64","5","3","Samer","8/19/21",0,2,0,NA,"Late"
"1360",9,26,"2","77","1","2","Samer","8/19/21",0,5,0,NA,"Late"
"1361",9,27,"2","64","2","4","Samer","8/19/21",0,0,0,NA,"Late"
"1362",9,28,"2","7","3","5","Samer","8/19/21",0,0,0,NA,"Late"
"1363",9,29,"2","35","4","1","Samer","8/19/21",0,3,0,NA,"Late"
"1364",9,30,"2","36","4","1","Samer","8/19/21",1,7,0,NA,"Late"
"1365",9,31,"2","45","2","4","Samer","8/19/21",0,2,0,NA,"Late"
"1366",9,32,"2","15","3","1","Samer","8/19/21",0,9,0,NA,"Late"
"1367",9,33,"2","77","5","3","Samer","8/19/21",0,4,0,NA,"Late"
"1368",9,34,"2","36","3","1","Samer","8/19/21",0,0,0,NA,"Late"
"1369",9,35,"2","49","3","1","Samer","8/19/21",0,1,0,NA,"Late"
"1370",9,36,"2","39","5","2","Samer","8/19/21",0,2,0,NA,"Late"
"1371",9,37,"2","6","4","4","Samer","8/19/21",0,1,0,NA,"Late"
"1372",9,38,"2","57","5","4","Samer","8/19/21",0,2,0,NA,"Late"
"1373",9,39,"2","15","5","4","Samer","8/19/21",0,0,0,NA,"Late"
"1374",9,40,"2","62","5","5","Samer","8/19/21",0,8,0,NA,"Late"
"1375",9,41,"2","17","3","5","Samer","8/19/21",0,1,0,NA,"Late"
"1376",9,42,"2","47","5","4","Samer","8/19/21",0,5,0,NA,"Late"
"1377",9,43,"2","35","2","2","Samer","8/19/21",0,2,0,NA,"Late"
"1378",9,44,"2","5","2","3","Samer","8/19/21",1,10,0,NA,"Late"
"1379",9,45,"2","72","3","4","Samer","8/19/21",2,2,0,NA,"Late"
"1380",9,46,"2","1","1","4","Samer","8/19/21",0,0,0,NA,"Late"
"1381",10,1,"1","14","4","5","Hayden","8/19/21",0,4,0,NA,"Late"
"1382",10,2,"1","62","4","5","Hayden","8/19/21",1,7,0,NA,"Late"
"1383",10,3,"1","79","3","1","Hayden","8/19/21",0,9,0,NA,"Late"
"1384",10,4,"1","56","4","1","Hayden","8/19/21",0,0,0,NA,"Late"
"1385",10,5,"1","1","5","2","Hayden","8/19/21",0,4,0,NA,"Late"
"1386",10,6,"1","62","4","2","Hayden","8/19/21",0,0,0,NA,"Late"
