"","Row","Column","Block","Population","Family","Replicate","Date_early","Surveyor_early","Comment_early","Scar_length_mm","Total_Height_early","Ramets_early","Date_late","Surveyor_late","Comment_late","Total_Height_late","Ramets_late","date_diff"
"653",15,21,"3","67","2","4","6/30/2021","Hayden",NA,15.45,32.1,3,"8/22/2021","Samer ",NA,25.7,2,53
"654",15,22,"3","7","4","1","6/30/2021","Hayden",NA,64.11,18.01,3,"8/22/2021","Samer ",NA,12.2,1,53
"655",15,23,"3","27","5","4","6/30/2021","Hayden",NA,128.21,58.1,2,"8/22/2021","Samer ",NA,122.6,2,53
"656",15,24,"3","68","3","1","6/30/2021","Hayden",NA,117.62,120.8,5,"8/22/2021","Samer ",NA,307.7,5,53
"657",15,25,"3","74","1","2","6/30/2021","Hayden",NA,79.73,66.4,3,"8/22/2021","Samer ",NA,111.4,3,53
"658",15,26,"4","29","3","1","6/30/2021","Hayden",NA,9.43,19,2,"8/22/2021","Samer ",NA,26.7,1,53
"659",15,27,"4","29","2","4","6/30/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"660",15,28,"4","15","3","3","6/30/2021","Hayden",NA,91.25,45,3,"8/22/2021","Samer ",NA,47.5,1,53
"661",15,29,"4","14","2","5","6/30/2021","Hayden",NA,53.33,34.1,2,"8/22/2021","Samer ",NA,70.9,2,53
"662",15,30,"4","31","3","5","6/30/2021","Hayden",NA,118.02,60.6,4,"8/22/2021","Samer ",NA,70,2,53
"663",15,31,"4","69","1","1","6/30/2021","Hayden",NA,48.27,23.1,1,"8/22/2021","Samer ",NA,46,1,53
"664",15,32,"4","77","2","3","6/30/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"665",15,33,"4","4","5","1","6/30/2021","Hayden",NA,114.39,35.9,2,"8/22/2021","Samer ",NA,45.2,1,53
"666",15,34,"4","11","3","4","6/30/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,33.2,1,53
"667",15,35,"4","57","4","1","6/30/2021","Hayden",NA,44.55,36.5,4,"8/22/2021","Samer ",NA,45.2,1,53
"668",15,36,"4","72","4","2","6/30/2021","Hayden",NA,NA,2.9,1,"8/22/2021","Samer ",NA,0,0,53
"669",15,37,"4","5","1","1","6/30/2021","Hayden",NA,225.19,291.7,10,"8/22/2021","Samer ",NA,394.7,5,53
"670",15,38,"4","56","4","5","6/30/2021","Hayden",NA,279.47,73.1,2,"8/22/2021","Samer ",NA,99.6,2,53
"671",15,39,"4","40","2","5","6/30/2021","Hayden",NA,89.83,56.4,3,"8/22/2021","Samer ",NA,0,0,53
"672",15,40,"4","9","1","1","6/30/2021","Hayden",NA,25.83,65.9,2,"8/22/2021","Samer ",NA,134.6,2,53
"673",15,41,"4","40","3","3","6/30/2021","Hayden",NA,47.16,92,5,"8/22/2021","Samer ",NA,157.7,3,53
"674",15,42,"4","3","3","4","6/30/2021","Hayden",NA,NA,14,2,"8/22/2021","Samer ",NA,0,0,53
"675",15,43,"4","20","5","2","6/30/2021","Hayden",NA,213.85,113.6,5,"8/22/2021","Samer ",NA,149.2,3,53
"676",15,44,"4","3","2","1","6/30/2021","Hayden",NA,13.19,20.2,1,"8/22/2021","Samer ",NA,22.5,1,53
"677",15,45,"4","41","4","5","6/30/2021","Hayden",NA,36.48,34.4,2,"8/22/2021","Samer ",NA,20.2,1,53
"678",15,46,"4","18","4","5","6/30/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"679",16,1,"3","15","4","2","6/29/2021","Hayden",NA,16.15,47.6,4,"8/22/2021","Samer ",NA,93.3,3,54
"680",16,2,"3","57","4","2","6/29/2021","Hayden",NA,9.22,27.9,2,"8/22/2021","Samer ",NA,0,0,54
"681",16,3,"3","27","1","1","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"682",16,4,"3","77","2","1","6/29/2021","Hayden",NA,218.51,196.1,6,"8/22/2021","Samer ",NA,273.4,6,54
"683",16,5,"3","29","4","4","6/29/2021","Hayden",NA,84.68,35.2,2,"8/22/2021","Samer ",NA,90,4,54
"684",16,6,"3","21","3","2","6/29/2021","Hayden",NA,220.32,142,5,"8/22/2021","Samer ",NA,317.9,4,54
"685",16,7,"3","31","1","2","6/29/2021","Hayden",NA,119.37,130.9,5,"8/22/2021","Samer ",NA,248.9,4,54
"686",16,8,"3","36","5","1","6/29/2021","Hayden",NA,234.71,135.5,5,"8/22/2021","Samer ",NA,229.1,4,54
"687",16,9,"3","21","4","2","6/29/2021","Hayden",NA,149.36,129.4,4,"8/22/2021","Samer ",NA,290.6,4,54
"688",16,10,"3","15","5","3","6/29/2021","Hayden",NA,210.07,165.7,7,"8/22/2021","Samer ",NA,278.6,6,54
"689",16,11,"3","46","4","4","6/29/2021","Hayden",NA,224.44,88.3,6,"8/22/2021","Samer ",NA,92.6,2,54
"690",16,12,"3","5","2","1","6/29/2021","Hayden",NA,57.45,77.9,8,"8/22/2021","Samer ",NA,36.5,2,54
"691",16,13,"3","41","1","2","6/29/2021","Hayden",NA,72.27,70,4,"8/22/2021","Samer ",NA,78.9,2,54
"692",16,14,"3","49","2","2","6/29/2021","Hayden",NA,239.8,159.8,6,"8/22/2021","Samer ",NA,188.4,4,54
"693",16,15,"3","67","5","4","6/29/2021","Hayden",NA,32.34,97.5,6,"8/22/2021","Samer ",NA,133.5,3,54
"694",16,16,"3","7","5","4","6/29/2021","Hayden",NA,78.23,42.5,4,"8/22/2021","Samer ",NA,134.6,2,54
"695",16,17,"3","5","4","5","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"696",16,18,"3","4","5","5","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"697",16,19,"3","68","5","1","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"698",16,20,"3","4","2","3","6/29/2021","Hayden",NA,20.58,92.6,2,"8/22/2021","Samer ",NA,0,0,54
"699",16,21,"3","61","4","2","6/29/2021","Hayden",NA,NA,46.8,4,"8/22/2021","Samer ",NA,92.9,2,54
"700",16,22,"3","39","4","4","6/29/2021","Hayden",NA,57.62,21.8,2,"8/22/2021","Samer ",NA,64.7,2,54
"701",16,23,"3","1","5","3","6/29/2021","Hayden",NA,95.03,33.9,5,"8/22/2021","Samer ",NA,6.2,1,54
"702",16,24,"3","2","3","2","6/29/2021","Hayden",NA,67.23,33.3,2,"8/22/2021","Samer ",NA,52.7,1,54
"703",16,25,"3","19","1","3","6/29/2021","Hayden",NA,74.49,26.7,4,"8/22/2021","Samer ",NA,38.2,1,54
"704",16,27,"4","27","1","2","6/29/2021","Hayden",NA,76.69,45.6,2,"8/22/2021","Samer ",NA,24,1,54
"705",16,28,"4","2","4","2","6/29/2021","Hayden",NA,124.28,136.9,4,"8/22/2021","Samer ",NA,322,4,54
"706",16,29,"4","30","2","5","6/29/2021","Hayden",NA,46.68,27.8,2,"8/22/2021","Samer ",NA,33.2,1,54
"707",16,30,"4","19","1","4","6/29/2021","Hayden",NA,235.49,101.1,3,"8/22/2021","Samer ",NA,154.3,3,54
"708",16,31,"4","39","1","4","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"709",16,32,"4","79","5","5","6/29/2021","Hayden",NA,246.57,98.9,4,"8/22/2021","Samer ",NA,122.2,2,54
"710",16,33,"4","18","2","5","6/29/2021","Hayden",NA,240.32,41.2,1,"8/22/2021","Samer ",NA,172.3,2,54
"711",16,34,"4","31","2","4","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"712",16,35,"4","67","1","1","6/29/2021","Hayden",NA,8.94,6.9,1,"8/22/2021","Samer ",NA,45.2,1,54
"713",16,36,"4","45","1","5","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"714",16,37,"4","3","3","1","6/29/2021","Hayden",NA,19,35.5,3,"8/22/2021","Samer ",NA,91.6,3,54
"715",16,38,"4","79","2","3","6/29/2021","Hayden",NA,NA,8.6,2,"8/22/2021","Samer ",NA,0,0,54
"716",16,39,"4","68","3","2","6/29/2021","Hayden",NA,3.23,39,4,"8/22/2021","Samer ",NA,18.2,1,54
"717",16,40,"4","39","1","2","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"718",16,41,"4","2","4","1","6/29/2021","Hayden",NA,101.32,38.7,4,"8/22/2021","Samer ",NA,17.3,1,54
"719",16,42,"4","20","5","3","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"720",16,43,"4","3","2","3","6/29/2021","Hayden",NA,10.1,36.6,5,"8/22/2021","Samer ",NA,6,1,54
"721",16,44,"4","18","3","5","6/29/2021","Hayden",NA,4.65,18,3,"8/22/2021","Samer ",NA,32.1,2,54
"722",16,45,"4","42","1","5","6/29/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"723",16,46,"4","12","3","5","6/29/2021","Hayden",NA,NA,14.4,1,"8/22/2021","Samer ",NA,25.5,1,54
"724",17,1,"3","6","4","3","6/30/2021","Sophie",NA,70.4,68.6,3,"8/22/2021","Samer ",NA,127.9,3,53
"725",17,2,"3","8","2","1","6/30/2021","Sophie",NA,134.5,55.2,3,"8/22/2021","Samer ",NA,50.1,2,53
"726",17,3,"3","62","5","1","6/30/2021","Sophie",NA,72.5,284.6,9,"8/22/2021","Samer ",NA,338.8,5,53
"727",17,4,"3","12","5","5","6/30/2021","Sophie",NA,153.6,88.6,4,"8/22/2021","Samer ",NA,61.2,1,53
"728",17,5,"3","8","1","3","6/30/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"729",17,6,"3","79","5","4","6/30/2021","Sophie",NA,88,50.9,4,"8/22/2021","Samer ",NA,44.8,3,53
"730",17,7,"3","3","4","5","6/30/2021","Sophie",NA,70.9,74.4,5,"8/22/2021","Samer ",NA,143.3,3,53
"731",17,8,"3","46","3","4","6/30/2021","Sophie",NA,141.6,79.4,5,"8/22/2021","Samer ",NA,20,1,53
"732",17,9,"3","79","1","5","6/30/2021","Sophie",NA,152.2,80.1,3,"8/22/2021","Samer ",NA,116.3,2,53
"733",17,10,"3","39","4","5","6/30/2021","Sophie",NA,120,113.2,6,"8/22/2021","Samer ",NA,89,2,53
"734",17,11,"3","69","2","3","6/30/2021","Sophie",NA,394.65,186,8,"8/22/2021","Samer ",NA,144.2,3,53
"735",17,12,"3","67","4","4","6/30/2021","Sophie",NA,131.3,75.4,5,"8/22/2021","Samer ",NA,103.1,3,53
"736",17,13,"3","11","2","1","6/30/2021","Sophie",NA,258.2,115.3,6,"8/22/2021","Samer ",NA,166.7,3,53
"737",17,14,"3","13","5","1","6/30/2021","Sophie",NA,55.1,69.8,6,"8/22/2021","Samer ",NA,79.4,3,53
"738",17,15,"3","54","1","5","6/30/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"739",17,16,"3","40","2","1","6/30/2021","Sophie",NA,124.3,128.8,7,"8/22/2021","Samer ",NA,219,4,53
"740",17,17,"3","12","2","5","6/30/2021","Sophie",NA,200.2,140.2,5,"8/22/2021","Samer ",NA,175.4,3,53
"741",17,18,"3","15","4","5","6/30/2021","Sophie",NA,NA,19.4,3,"8/22/2021","Samer ",NA,0,0,53
"742",17,19,"3","77","5","2","6/30/2021","Sophie",NA,172.9,58.9,2,"8/22/2021","Samer ",NA,133.7,2,53
"743",17,20,"3","40","1","1","6/30/2021","Sophie",NA,110.4,39,1,"8/22/2021","Samer ",NA,64.4,1,53
"744",17,21,"3","69","1","5","6/30/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"745",17,22,"3","67","3","1","6/30/2021","Sophie",NA,88.2,50.1,4,"8/22/2021","Samer ",NA,115.7,3,53
"746",17,23,"3","36","4","5","6/30/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,53
"747",17,24,"3","16","1","3","6/30/2021","Sophie",NA,119.2,49,3,"8/22/2021","Samer ",NA,0,0,53
"748",17,25,"3","13","1","1","6/30/2021","Sophie",NA,9.9,17.9,2,"8/22/2021","Samer ",NA,0,0,53
"749",17,26,"4","18","1","5","6/30/2021","Sophie",NA,19.8,18,3,"8/22/2021","Samer ",NA,84,2,53
"750",17,27,"4","61","3","2","6/30/2021","Sophie",NA,NA,27.4,3,"8/22/2021","Samer ",NA,121.8,3,53
"751",17,28,"4","12","4","3","6/30/2021","Sophie",NA,NA,17.7,1,"8/22/2021","Samer ",NA,29.2,1,53
"752",17,29,"4","5","5","1","6/30/2021","Sophie",NA,114.9,55,2,"8/22/2021","Samer ",NA,114.4,3,53
"753",17,30,"4","49","2","5","6/29/2021","Sophie",NA,41.4,85.2,5,"8/22/2021","Samer ",NA,130.2,3,54
"754",17,31,"4","74","1","1","6/29/2021","Sophie",NA,24.8,31.9,3,"8/22/2021","Samer ",NA,0,0,54
"755",17,32,"4","36","4","3","6/29/2021","Sophie",NA,28.7,32.4,3,"8/22/2021","Samer ",NA,94.9,2,54
"756",17,33,"4","67","3","4","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"757",17,34,"4","15","1","3","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"758",17,35,"4","5","3","4","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"759",17,36,"4","16","3","2","6/29/2021","Sophie",NA,NA,3.9,1,"8/22/2021","Samer ",NA,0,0,54
"760",17,37,"4","7","2","5","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"761",17,38,"4","26","1","5","6/29/2021","Sophie",NA,NA,22.2,1,"8/22/2021","Samer ",NA,0,0,54
"762",17,39,"4","57","3","3","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"763",17,40,"4","68","2","4","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"764",17,41,"4","19","2","3","6/29/2021","Sophie",NA,NA,25.4,2,"8/22/2021","Samer ",NA,26,2,54
"765",17,42,"4","61","5","4","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"766",17,43,"4","30","3","2","6/29/2021","Sophie",NA,NA,12.7,1,"8/22/2021","Samer ",NA,0,0,54
"767",17,44,"4","5","4","2","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"768",17,45,"4","27","5","5","6/29/2021","Sophie",NA,NA,30,2,"8/22/2021","Samer ",NA,37.3,2,54
"769",17,46,"4","1","4","4","6/29/2021","Sophie",NA,90.8,123.7,3,"8/22/2021","Samer ",NA,195.8,2,54
"770",18,1,"3","5","1","2","6/28/2021","Hayden",NA,91.58,23.5,2,"8/22/2021","Samer ",NA,0,0,55
"771",18,2,"3","39","2","3","6/28/2021","Hayden",NA,134.68,49.4,4,"8/22/2021","Samer ",NA,54,2,55
"772",18,3,"3","61","1","4","6/28/2021","Hayden",NA,11.42,31.2,2,"8/22/2021","Samer ",NA,90.5,2,55
"773",18,4,"3","64","5","4","6/28/2021","Hayden",NA,91.44,116,7,"8/22/2021","Samer ",NA,263.2,4,55
"774",18,5,"3","46","4","5","6/28/2021","Hayden",NA,21.59,60,7,"8/22/2021","Samer ",NA,42.7,2,55
"775",18,6,"3","2","3","3","6/28/2021","Hayden",NA,80.92,46.6,3,"8/22/2021","Samer ",NA,79.7,2,55
"776",18,7,"3","17","2","2","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"777",18,8,"3","68","1","3","6/28/2021","Hayden",NA,108.89,49.9,5,"8/22/2021","Samer ",NA,82.3,3,55
"778",18,9,"3","4","4","3","6/28/2021","Hayden",NA,85.47,72.1,5,"8/22/2021","Samer ",NA,67.1,3,55
"779",18,10,"3","3","5","2","6/28/2021","Hayden",NA,7.63,21.4,2,"8/22/2021","Samer ",NA,55.2,1,55
"780",18,11,"3","18","3","2","6/28/2021","Hayden",NA,152.4,76.3,6,"8/22/2021","Samer ",NA,133.9,4,55
"781",18,12,"3","56","3","2","6/28/2021","Hayden",NA,175.59,119.7,5,"8/22/2021","Samer ",NA,313.6,6,55
"782",18,13,"3","42","1","3","6/28/2021","Hayden",NA,117.77,54.3,3,"8/22/2021","Samer ",NA,28,1,55
"783",18,14,"3","62","5","4","6/28/2021","Hayden",NA,269.43,85.5,3,"8/22/2021","Samer ",NA,219.3,4,55
"784",18,15,"3","14","3","4","6/28/2021","Hayden",NA,19.13,36,3,"8/22/2021","Samer ",NA,0,0,55
"785",18,16,"3","28","4","2","6/28/2021","Hayden",NA,106.13,124.1,6,"8/22/2021","Samer ",NA,60,1,55
"786",18,17,"3","11","1","5","6/28/2021","Hayden",NA,415.16,171.4,5,"8/22/2021","Samer ",NA,341.1,5,55
"787",18,18,"3","49","3","2","6/28/2021","Hayden",NA,44.38,49.6,5,"8/22/2021","Samer ",NA,21.4,1,55
"788",18,19,"3","7","4","5","6/28/2021","Hayden",NA,98.2,37,2,"8/22/2021","Samer ",NA,37.2,1,55
"789",18,20,"3","15","1","1","6/28/2021","Hayden",NA,NA,9.8,1,"8/22/2021","Samer ",NA,79.9,2,55
"790",18,21,"3","69","1","3","6/28/2021","Hayden",NA,35.98,36.1,4,"8/22/2021","Samer ",NA,185.7,4,55
"791",18,22,"3","74","5","3","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,35,1,55
"792",18,23,"3","47","3","4","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"793",18,24,"3","62","3","2","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"794",18,25,"3","39","1","3","6/28/2021","Hayden",NA,4.86,15.4,3,"8/22/2021","Samer ",NA,108.9,2,55
"795",18,26,"4","36","5","5","6/28/2021","Hayden",NA,149.12,40.9,2,"8/22/2021","Samer ",NA,84.8,2,55
"796",18,27,"4","6","3","2","6/28/2021","Hayden",NA,35.77,21.2,1,"8/22/2021","Samer ",NA,41.2,1,55
"797",18,28,"4","39","1","1","6/28/2021","Hayden",NA,42.91,18.6,2,"8/22/2021","Samer ",NA,91.5,2,55
"798",18,29,"4","20","1","1","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,39.4,1,55
"799",18,30,"4","21","1","5","6/28/2021","Hayden",NA,52.87,72.8,4,"8/22/2021","Samer ",NA,124.8,2,55
"800",18,31,"4","64","1","5","6/28/2021","Hayden",NA,41.43,49.8,5,"8/22/2021","Samer ",NA,0,0,55
"801",18,32,"4","5","3","3","6/28/2021","Hayden",NA,102.6,58.2,3,"8/22/2021","Samer ",NA,92.3,2,55
"802",18,33,"4","18","5","4","6/28/2021","Hayden",NA,86.87,22.6,1,"8/22/2021","Samer ",NA,20.1,1,55
"803",18,34,"4","21","1","1","6/28/2021","Hayden",NA,26.19,27.4,1,"8/22/2021","Samer ",NA,82,1,55
"804",18,35,"4","6","5","5","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"805",18,36,"4","35","2","3","6/28/2021","Hayden",NA,61.99,35.4,3,"8/22/2021","Samer ",NA,15.6,1,55
"806",18,37,"4","69","2","5","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"807",18,38,"4","31","4","1","6/28/2021","Hayden",NA,15.52,24.6,3,"8/22/2021","Samer ",NA,0,0,55
"808",18,39,"4","30","3","5","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"809",18,40,"4","46","2","1","6/28/2021","Hayden",NA,NA,7.1,1,"8/22/2021","Samer ",NA,12.4,1,55
"810",18,41,"4","3","5","5","6/28/2021","Hayden",NA,NA,4.4,1,"8/22/2021","Samer ",NA,0,0,55
"811",18,42,"4","18","2","3","6/28/2021","Hayden",NA,NA,33.9,5,"8/22/2021","Samer ",NA,9,1,55
"812",18,43,"4","40","5","4","6/28/2021","Hayden",NA,NA,22.7,2,"8/22/2021","Samer ",NA,34.5,2,55
"813",18,44,"4","20","3","1","6/28/2021","Hayden",NA,8.62,32.6,2,"8/22/2021","Samer ",NA,55.4,2,55
"814",18,45,"4","3","1","1","6/28/2021","Hayden",NA,NA,17.8,1,"8/22/2021","Samer ",NA,22.7,1,55
"815",18,46,"4","2","2","4","6/28/2021","Hayden",NA,78.62,29.2,1,"8/22/2021","Samer ",NA,32.2,1,55
"816",19,1,"3","2","2","1","6/29/2021","Sophie",NA,30.9,150.6,11,"8/22/2021","Samer ",NA,144.4,3,54
"817",19,2,"3","31","3","1","6/29/2021","Sophie",NA,25.96,113.9,6,"8/22/2021","Samer ",NA,185.5,4,54
"818",19,3,"3","40","4","3","6/29/2021","Sophie",NA,141,50.8,4,"8/22/2021","Samer ",NA,107.7,3,54
"819",19,4,"3","4","2","5","6/29/2021","Sophie",NA,28.9,40.4,3,"8/22/2021","Samer ",NA,36.8,2,54
"820",19,5,"3","72","2","5","6/29/2021","Sophie",NA,69.4,118.7,6,"8/22/2021","Samer ",NA,74.9,2,54
"821",19,6,"3","64","5","5","6/29/2021","Sophie",NA,26.6,34,3,"8/22/2021","Samer ",NA,84.5,3,54
"822",19,7,"3","69","2","2","6/29/2021","Sophie",NA,16.5,157.2,10,"8/22/2021","Samer ",NA,188,6,54
"823",19,8,"3","26","1","3","6/29/2021","Sophie",NA,53.7,78.1,5,"8/22/2021","Samer ",NA,41.4,2,54
"824",19,9,"3","61","5","2","6/29/2021","Sophie",NA,66.9,80.4,2,"8/22/2021","Samer ",NA,116.2,2,54
"825",19,10,"3","45","1","3","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"826",19,11,"3","72","4","1","6/29/2021","Sophie",NA,84.3,100.9,7,"8/22/2021","Samer ",NA,59.9,2,54
"827",19,12,"3","18","3","4","6/29/2021","Sophie",NA,161,99.6,5,"8/22/2021","Samer ",NA,89,2,54
"828",19,13,"3","19","2","1","6/29/2021","Sophie",NA,195.4,163.3,7,"8/22/2021","Samer ",NA,364.8,6,54
"829",19,14,"3","64","3","1","6/29/2021","Sophie",NA,55.5,74.1,6,"8/22/2021","Samer ",NA,73.3,2,54
"830",19,15,"3","47","1","2","6/29/2021","Sophie",NA,112.4,146.9,5,"8/22/2021","Samer ",NA,189.9,3,54
"831",19,16,"3","2","5","1","6/29/2021","Sophie",NA,NA,10.3,1,"8/22/2021","Samer ",NA,17.3,1,54
"832",19,17,"3","6","3","3","6/29/2021","Sophie",NA,106.9,42.3,2,"8/22/2021","Samer ",NA,118.6,2,54
"833",19,18,"3","12","1","1","6/29/2021","Sophie",NA,80.3,39.6,5,"8/22/2021","Samer ",NA,0,0,54
"834",19,19,"3","46","2","4","6/29/2021","Sophie",NA,109.5,49.6,3,"8/22/2021","Samer ",NA,21.1,1,54
"835",19,20,"3","28","4","3","6/29/2021","Sophie",NA,89.4,99.9,7,"8/22/2021","Samer ",NA,190,5,54
"836",19,21,"3","74","1","4","6/29/2021","Sophie",NA,32.9,32.6,4,"8/22/2021","Samer ",NA,54.7,3,54
"837",19,22,"3","46","3","1","6/29/2021","Sophie",NA,48,20,1,"8/22/2021","Samer ",NA,25.7,1,54
"838",19,23,"3","6","1","4","6/29/2021","Sophie",NA,77.9,92.1,4,"8/22/2021","Samer ",NA,149.4,3,54
"839",19,24,"3","61","3","5","6/29/2021","Sophie",NA,35.2,74.2,6,"8/22/2021","Samer ",NA,30,1,54
"840",19,25,"3","15","2","2","6/29/2021","Sophie",NA,35.9,113.3,8,"8/22/2021","Samer ",NA,66.1,2,54
"841",19,26,"4","8","1","5","6/29/2021","Sophie",NA,5.8,27.4,3,"8/22/2021","Samer ",NA,108.4,3,54
"842",19,27,"4","1","5","1","6/29/2021","Sophie",NA,20.9,23.7,2,"8/22/2021","Samer ",NA,0,0,54
"843",19,28,"4","13","2","2","6/29/2021","Sophie",NA,105.2,94.3,8,"8/22/2021","Samer ",NA,155.2,3,54
"844",19,29,"4","61","3","1","6/29/2021","Sophie",NA,50.4,38.1,4,"8/22/2021","Samer ",NA,59.2,2,54
"845",19,30,"4","7","2","1","6/29/2021","Sophie",NA,13.8,49.3,3,"8/22/2021","Samer ",NA,73.2,2,54
"846",19,31,"4","1","4","2","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"847",19,32,"4","62","5","3","6/29/2021","Sophie",NA,2.6,9.2,2,"8/22/2021","Samer ",NA,103.3,2,54
"848",19,33,"4","57","4","3","6/29/2021","Sophie",NA,322.6,70.8,3,"8/22/2021","Samer ",NA,145.1,3,54
"849",19,34,"4","29","5","5","6/29/2021","Sophie",NA,42.8,37.5,3,"8/22/2021","Samer ",NA,11,1,54
"850",19,35,"4","28","1","1","6/29/2021","Sophie",NA,9.2,15.9,3,"8/22/2021","Samer ",NA,0,0,54
"851",19,36,"4","11","4","1","6/29/2021","Sophie",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,54
"852",19,37,"4","27","5","1","6/29/2021","Sophie",NA,46.7,48.4,5,"8/22/2021","Samer ",NA,95.9,2,54
"853",19,38,"4","79","3","2","6/29/2021","Sophie",NA,NA,18.1,2,"8/22/2021","Samer ",NA,0,0,54
"854",19,39,"4","21","2","4","6/29/2021","Sophie",NA,22.3,35.5,2,"8/22/2021","Samer ",NA,37.4,1,54
"855",19,40,"4","15","1","2","6/29/2021","Sophie",NA,56.7,25.29,3,"8/22/2021","Samer ",NA,0,0,54
"856",19,41,"4","19","2","5","6/29/2021","Sophie",NA,NA,6.4,2,"8/22/2021","Samer ",NA,72.2,2,54
"857",19,42,"4","9","2","3","6/29/2021","Sophie",NA,NA,31.1,3,"8/22/2021","Samer ",NA,0,0,54
"858",19,43,"4","49","2","1","6/29/2021","Sophie",NA,NA,41.1,3,"8/22/2021","Samer ",NA,14.4,1,54
"859",19,44,"4","20","3","3","6/29/2021","Sophie",NA,NA,37.2,4,"8/22/2021","Samer ",NA,0,0,54
"860",19,45,"4","15","3","2","6/29/2021","Sophie",NA,364.4,104.8,2,"8/22/2021","Samer ",NA,93.6,2,54
"861",19,46,"4","46","3","5","6/29/2021","Sophie",NA,NA,3.6,1,"8/22/2021","Samer ",NA,0,0,54
"862",20,1,"3","2","3","4","6/28/2021","Hayden",NA,40.61,27.2,3,"8/22/2021","Samer ",NA,0,0,55
"863",20,2,"3","56","3","1","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"864",20,3,"3","3","3","2","6/28/2021","Hayden",NA,21.84,15.4,2,"8/22/2021","Samer ",NA,0,0,55
"865",20,4,"3","46","5","4","6/28/2021","Hayden",NA,36.73,32.9,3,"8/22/2021","Samer ",NA,0,0,55
"866",20,5,"3","29","1","1","6/28/2021","Hayden",NA,30.7,25.46,3,"8/22/2021","Samer ",NA,51.7,2,55
"867",20,6,"3","19","5","3","6/28/2021","Hayden",NA,120.81,67.5,4,"8/22/2021","Samer ",NA,111.2,2,55
"868",20,7,"3","49","1","3","6/28/2021","Hayden",NA,NA,0,0,"8/22/2021","Samer ",NA,0,0,55
"869",20,8,"3","27","2","2","6/28/2021","Hayden",NA,53.95,28.8,2,"8/22/2021","Samer ",NA,32,1,55
"870",20,9,"3","36","5","4","6/28/2021","Hayden",NA,16.8,17.9,2,"8/22/2021","Samer ",NA,0,0,55
"871",20,10,"3","21","5","2","6/28/2021","Hayden",NA,39.95,40.1,2,"8/22/2021","Samer ",NA,56,2,55
