x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.7.30,2016-07-30 00:00:00,ON,2016,7,30,22.6,,19.2,,26,,0,,,M,,M,,,,M,,M,4.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.7.31,2016-07-31 00:00:00,ON,2016,7,31,21.8,,19.4,,24.1,,4,,,M,,M,,,,M,,M,3.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.1,2016-08-01 00:00:00,ON,2016,8,1,23.8,,20,,27.6,,0,,,M,,M,,,,M,,M,5.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.2,2016-08-02 00:00:00,ON,2016,8,2,23.8,,19.2,,28.4,,0,,,M,,M,,,,M,,M,5.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.3,2016-08-03 00:00:00,ON,2016,8,3,24.4,,19.5,,29.2,,0,,,M,,M,,,,M,,M,6.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.4,2016-08-04 00:00:00,ON,2016,8,4,26.4,,20.5,,32.2,,0,,,M,,M,,,,M,,M,8.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.5,2016-08-05 00:00:00,ON,2016,8,5,27.4,,23.4,,31.3,,0,,,M,,M,,,,M,,M,9.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.6,2016-08-06 00:00:00,ON,2016,8,6,24.8,,19.4,,30.2,,0,,,M,,M,,,,M,,M,6.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.7,2016-08-07 00:00:00,ON,2016,8,7,23.7,,18.6,,28.8,,0,,,M,,M,,,,M,,M,5.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.8,2016-08-08 00:00:00,ON,2016,8,8,23.6,,18.5,,28.7,,0,,,M,,M,,,,M,,M,5.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.9,2016-08-09 00:00:00,ON,2016,8,9,25.3,,19,,31.5,,0,,,M,,M,,,,M,,M,7.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.10,2016-08-10 00:00:00,ON,2016,8,10,28.2,,22.5,,33.9,,0,,,M,,M,,,,M,,M,10.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.11,2016-08-11 00:00:00,ON,2016,8,11,27.7,,22.6,,32.8,,0,,,M,,M,,,,M,,M,9.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.12,2016-08-12 00:00:00,ON,2016,8,12,,M,25,E,,M,,M,,M,,M,,,,M,,M,,M,,M,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.13,2016-08-13 00:00:00,ON,2016,8,13,26,,22.5,,29.5,,19.2,,,M,,M,,,,M,,M,8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.14,2016-08-14 00:00:00,ON,2016,8,14,24.6,,20.4,,28.8,,0,,,M,,M,,,,M,,M,6.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.15,2016-08-15 00:00:00,ON,2016,8,15,22.2,,18.5,,25.8,,1.2,,,M,,M,,,,M,,M,4.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.16,2016-08-16 00:00:00,ON,2016,8,16,23.9,,19.2,,28.5,,16.2,,,M,,M,,,,M,,M,5.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.17,2016-08-17 00:00:00,ON,2016,8,17,,M,,M,26.6,E,,M,,M,,M,,,,M,,M,,M,,M,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.18,2016-08-18 00:00:00,ON,2016,8,18,24,,20.2,,27.7,,0,,,M,,M,,,,M,,M,6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.19,2016-08-19 00:00:00,ON,2016,8,19,25.1,,20.3,,29.8,,0,,,M,,M,,,,M,,M,7.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.20,2016-08-20 00:00:00,ON,2016,8,20,26.1,,20.9,,31.2,,2.4,,,M,,M,,,,M,,M,8.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.21,2016-08-21 00:00:00,ON,2016,8,21,22.3,,17.3,,27.2,,2,,,M,,M,,,,M,,M,4.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.22,2016-08-22 00:00:00,ON,2016,8,22,19.3,,14.1,,24.5,,0,,,M,,M,,,,M,,M,1.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.23,2016-08-23 00:00:00,ON,2016,8,23,21.8,,15.8,,27.7,,0,,,M,,M,,,,M,,M,3.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.24,2016-08-24 00:00:00,ON,2016,8,24,23.4,,17.6,,29.1,,0,,,M,,M,,,,M,,M,5.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.25,2016-08-25 00:00:00,ON,2016,8,25,26.2,,21.2,,31.2,,12.4,,,M,,M,,,,M,,M,8.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.26,2016-08-26 00:00:00,ON,2016,8,26,24.8,,19.7,,29.9,,0,,,M,,M,,,,M,,M,6.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.27,2016-08-27 00:00:00,ON,2016,8,27,22.4,,18.1,,26.6,,0,,,M,,M,,,,M,,M,4.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.28,2016-08-28 00:00:00,ON,2016,8,28,25.7,,20.7,,30.7,,0,,,M,,M,,,,M,,M,7.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.29,2016-08-29 00:00:00,ON,2016,8,29,22.2,,17.9,,26.5,,0,,,M,,M,,,,M,,M,4.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.30,2016-08-30 00:00:00,ON,2016,8,30,23.4,,18,,28.8,,0,,,M,,M,,,,M,,M,5.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.8.31,2016-08-31 00:00:00,ON,2016,8,31,23.3,,18.1,,28.4,,0.3,,,M,,M,,,,M,,M,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.1,2016-09-01 00:00:00,ON,2016,9,1,20,,16,,24,,0,,,M,,M,,,,M,,M,2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.2,2016-09-02 00:00:00,ON,2016,9,2,19,,14.3,,23.7,,0,,,M,,M,,,,M,,M,1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.3,2016-09-03 00:00:00,ON,2016,9,3,19.2,,15.1,,23.3,,0,,,M,,M,,,,M,,M,1.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.4,2016-09-04 00:00:00,ON,2016,9,4,19.1,,14.3,,23.8,,0,,,M,,M,,,,M,,M,1.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.5,2016-09-05 00:00:00,ON,2016,9,5,22.6,,16.1,,29.1,,0,,,M,,M,,,,M,,M,4.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.6,2016-09-06 00:00:00,ON,2016,9,6,25.1,,19.5,,30.7,,0,,,M,,M,,,,M,,M,7.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.7,2016-09-07 00:00:00,ON,2016,9,7,27.6,,21.1,,34.1,,29.3,,,M,,M,,,,M,,M,9.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.8,2016-09-08 00:00:00,ON,2016,9,8,26.4,,22.4,,30.3,,4.3,,,M,,M,,,,M,,M,8.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.9,2016-09-09 00:00:00,ON,2016,9,9,24.3,,20.4,,28.1,,0,,,M,,M,,,,M,,M,6.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.10,2016-09-10 00:00:00,ON,2016,9,10,24,,19.1,,28.8,,4.6,,,M,,M,,,,M,,M,6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.11,2016-09-11 00:00:00,ON,2016,9,11,18.8,,14.3,,23.3,,0,,,M,,M,,,,M,,M,0.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.12,2016-09-12 00:00:00,ON,2016,9,12,18.5,,13.1,,23.8,,0,,,M,,M,,,,M,,M,0.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.13,2016-09-13 00:00:00,ON,2016,9,13,21.4,,15.4,,27.4,,0,,,M,,M,,,,M,,M,3.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.14,2016-09-14 00:00:00,ON,2016,9,14,18.9,,14.6,,23.1,,0,,,M,,M,,,,M,,M,0.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.15,2016-09-15 00:00:00,ON,2016,9,15,15.8,,11.8,,19.8,,0,,,M,,M,,,,M,,M,0,,2.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.16,2016-09-16 00:00:00,ON,2016,9,16,18.1,,13.4,,22.7,,0,,,M,,M,,,,M,,M,0.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.17,2016-09-17 00:00:00,ON,2016,9,17,20.9,,19.3,,22.5,,10.9,,,M,,M,,,,M,,M,2.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.18,2016-09-18 00:00:00,ON,2016,9,18,21.6,,17.8,,25.3,,0,,,M,,M,,,,M,,M,3.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.19,2016-09-19 00:00:00,ON,2016,9,19,21.1,,16.5,,25.7,,0,,,M,,M,,,,M,,M,3.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.20,2016-09-20 00:00:00,ON,2016,9,20,22.5,,16.9,,28,,0,,,M,,M,,,,M,,M,4.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.21,2016-09-21 00:00:00,ON,2016,9,21,20.7,,14.7,,26.6,,0,,,M,,M,,,,M,,M,2.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.22,2016-09-22 00:00:00,ON,2016,9,22,,M,16.9,E,,M,,M,,M,,M,,,,M,,M,,M,,M,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.23,2016-09-23 00:00:00,ON,2016,9,23,17.8,,12.3,,23.2,,0.2,,,M,,M,,,,M,,M,0,,0.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.24,2016-09-24 00:00:00,ON,2016,9,24,14.2,,9.7,,18.7,,0,,,M,,M,,,,M,,M,0,,3.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.25,2016-09-25 00:00:00,ON,2016,9,25,13.5,,10,,17,,0,,,M,,M,,,,M,,M,0,,4.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.26,2016-09-26 00:00:00,ON,2016,9,26,15.9,,13.6,,18.2,,10.1,,,M,,M,,,,M,,M,0,,2.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.27,2016-09-27 00:00:00,ON,2016,9,27,16,,10.7,,21.2,,0,,,M,,M,,,,M,,M,0,,2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.28,2016-09-28 00:00:00,ON,2016,9,28,18.5,,14.6,,22.4,,0,,,M,,M,,,,M,,M,0.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.29,2016-09-29 00:00:00,ON,2016,9,29,16.2,,14.2,,18.2,,4.1,,,M,,M,,,,M,,M,0,,1.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.9.30,2016-09-30 00:00:00,ON,2016,9,30,16.5,,13.9,,19.1,,0,,,M,,M,,,,M,,M,0,,1.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.1,2016-10-01 00:00:00,ON,2016,10,1,15,,13.4,,16.5,,0.2,,,M,,M,,,,M,,M,0,,3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.2,2016-10-02 00:00:00,ON,2016,10,2,17.4,,14.9,,19.8,,2.8,,,M,,M,,,,M,,M,0,,0.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.3,2016-10-03 00:00:00,ON,2016,10,3,16.1,,13.8,,18.3,,0,,,M,,M,,,,M,,M,0,,1.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.4,2016-10-04 00:00:00,ON,2016,10,4,17.8,,16,,19.6,,0,,,M,,M,,,,M,,M,0,,0.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.5,2016-10-05 00:00:00,ON,2016,10,5,17.5,,14.8,,20.2,,0,,,M,,M,,,,M,,M,0,,0.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.6,2016-10-06 00:00:00,ON,2016,10,6,19.8,,16.7,,22.8,,0,,,M,,M,,,,M,,M,1.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.7,2016-10-07 00:00:00,ON,2016,10,7,19,,15.5,,22.4,,0,,,M,,M,,,,M,,M,1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.8,2016-10-08 00:00:00,ON,2016,10,8,14.3,,9,,19.6,,2.7,,,M,,M,,,,M,,M,0,,3.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.9,2016-10-09 00:00:00,ON,2016,10,9,9.9,,6.3,,13.4,,0,,,M,,M,,,,M,,M,0,,8.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.10,2016-10-10 00:00:00,ON,2016,10,10,8.3,,3.9,,12.6,,0,,,M,,M,,,,M,,M,0,,9.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.11,2016-10-11 00:00:00,ON,2016,10,11,11.7,,5.9,,17.5,,0,,,M,,M,,,,M,,M,0,,6.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.12,2016-10-12 00:00:00,ON,2016,10,12,17.1,,12.3,,21.8,,0,,,M,,M,,,,M,,M,0,,0.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.13,2016-10-13 00:00:00,ON,2016,10,13,13.1,,6.3,,19.8,,0,,,M,,M,,,,M,,M,0,,4.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.14,2016-10-14 00:00:00,ON,2016,10,14,10.3,,5.8,,14.7,,0,,,M,,M,,,,M,,M,0,,7.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.15,2016-10-15 00:00:00,ON,2016,10,15,14.6,,10.3,,18.8,,0,,,M,,M,,,,M,,M,0,,3.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.16,2016-10-16 00:00:00,ON,2016,10,16,19.5,,17.5,,21.5,,1.4,,,M,,M,,,,M,,M,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.17,2016-10-17 00:00:00,ON,2016,10,17,17.9,,15.6,,20.1,,0.9,,,M,,M,,,,M,,M,0,,0.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.18,2016-10-18 00:00:00,ON,2016,10,18,19.1,,13.2,,24.9,,0,,,M,,M,,,,M,,M,1.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.19,2016-10-19 00:00:00,ON,2016,10,19,15.6,,11.4,,19.7,,0,,,M,,M,,,,M,,M,0,,2.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.20,2016-10-20 00:00:00,ON,2016,10,20,13.8,,11.3,,16.3,,6,,,M,,M,,,,M,,M,0,,4.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.21,2016-10-21 00:00:00,ON,2016,10,21,8.9,,6,,11.7,,5.2,,,M,,M,,,,M,,M,0,,9.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.22,2016-10-22 00:00:00,ON,2016,10,22,6.5,,4.2,,8.8,,0,,,M,,M,,,,M,,M,0,,11.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.23,2016-10-23 00:00:00,ON,2016,10,23,9.3,,4.7,,13.9,,0,,,M,,M,,,,M,,M,0,,8.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.24,2016-10-24 00:00:00,ON,2016,10,24,8.3,,5.9,,10.6,,0,,,M,,M,,,,M,,M,0,,9.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.25,2016-10-25 00:00:00,ON,2016,10,25,6.3,,4,,8.5,,0,,,M,,M,,,,M,,M,0,,11.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.26,2016-10-26 00:00:00,ON,2016,10,26,3.6,,0.9,,6.2,,0,,,M,,M,,,,M,,M,0,,14.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.27,2016-10-27 00:00:00,ON,2016,10,27,3.8,,1,,6.6,,9.6,,,M,,M,,,,M,,M,0,,14.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.28,2016-10-28 00:00:00,ON,2016,10,28,5.9,,1.1,,10.7,,0,,,M,,M,,,,M,,M,0,,12.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.29,2016-10-29 00:00:00,ON,2016,10,29,15.3,,10.7,,19.8,,0,,,M,,M,,,,M,,M,0,,2.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.30,2016-10-30 00:00:00,ON,2016,10,30,7.4,,2.8,,12,,0.6,,,M,,M,,,,M,,M,0,,10.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.10.31,2016-10-31 00:00:00,ON,2016,10,31,5.8,,2,,9.5,,0,,,M,,M,,,,M,,M,0,,12.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.1,2016-11-01 00:00:00,ON,2016,11,1,12.5,,7,,17.9,,0,,,M,,M,,,,M,,M,0,,5.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.2,2016-11-02 00:00:00,ON,2016,11,2,16,,12.5,,19.4,,4.2,,,M,,M,,,,M,,M,0,,2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.3,2016-11-03 00:00:00,ON,2016,11,3,10.8,,7.1,,14.4,,21,,,M,,M,,,,M,,M,0,,7.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.4,2016-11-04 00:00:00,ON,2016,11,4,8.2,,4.3,,12.1,,0,,,M,,M,,,,M,,M,0,,9.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.5,2016-11-05 00:00:00,ON,2016,11,5,11.7,,7.3,,16.1,,0,,,M,,M,,,,M,,M,0,,6.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.6,2016-11-06 00:00:00,ON,2016,11,6,9.4,,6.3,,12.4,,0,,,M,,M,,,,M,,M,0,,8.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.7,2016-11-07 00:00:00,ON,2016,11,7,10.5,,5.3,,15.6,,0,,,M,,M,,,,M,,M,0,,7.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.8,2016-11-08 00:00:00,ON,2016,11,8,11.2,,6.5,,15.8,,0.8,,,M,,M,,,,M,,M,0,,6.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.9,2016-11-09 00:00:00,ON,2016,11,9,,M,7,E,,M,,M,,M,,M,,,,M,,M,,M,,M,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.10,2016-11-10 00:00:00,ON,2016,11,10,9.2,,1.9,,16.5,,0,,,M,,M,,,,M,,M,0,,8.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.11,2016-11-11 00:00:00,ON,2016,11,11,6.8,,0.6,,13,,0,,,M,,M,,,,M,,M,0,,11.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.12,2016-11-12 00:00:00,ON,2016,11,12,4.7,,-0.7,,10.1,,0,,,M,,M,,,,M,,M,0,,13.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.13,2016-11-13 00:00:00,ON,2016,11,13,7.8,,3.1,,12.5,,0,,,M,,M,,,,M,,M,0,,10.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.14,2016-11-14 00:00:00,ON,2016,11,14,9,,5.2,,12.8,,0,,,M,,M,,,,M,,M,0,,9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.15,2016-11-15 00:00:00,ON,2016,11,15,8.9,,5,,12.8,,0,,,M,,M,,,,M,,M,0,,9.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.16,2016-11-16 00:00:00,ON,2016,11,16,10.2,,6.5,,13.8,,0,,,M,,M,,,,M,,M,0,,7.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.17,2016-11-17 00:00:00,ON,2016,11,17,8.1,,4.7,,11.5,,0,,,M,,M,,,,M,,M,0,,9.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.18,2016-11-18 00:00:00,ON,2016,11,18,12.5,,7.3,,17.6,,0,,,M,,M,,,,M,,M,0,,5.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.19,2016-11-19 00:00:00,ON,2016,11,19,8.2,,1.2,,15.2,,3.3,,,M,,M,,,,M,,M,0,,9.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.20,2016-11-20 00:00:00,ON,2016,11,20,0.1,,-2.6,,2.7,,2.6,,,M,,M,,,,M,,M,0,,17.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.21,2016-11-21 00:00:00,ON,2016,11,21,-0.6,,-2.5,,1.4,,0,,,M,,M,,,,M,,M,0,,18.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.22,2016-11-22 00:00:00,ON,2016,11,22,0.5,,-2,,2.9,,0,,,M,,M,,,,M,,M,0,,17.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.23,2016-11-23 00:00:00,ON,2016,11,23,0.2,,-2,,2.3,,2.1,,,M,,M,,,,M,,M,0,,17.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.24,2016-11-24 00:00:00,ON,2016,11,24,3.4,,2.3,,4.4,,2.2,,,M,,M,,,,M,,M,0,,14.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.25,2016-11-25 00:00:00,ON,2016,11,25,5.8,,3.7,,7.9,,1.4,,,M,,M,,,,M,,M,0,,12.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.26,2016-11-26 00:00:00,ON,2016,11,26,5.3,,3.2,,7.3,,4.7,,,M,,M,,,,M,,M,0,,12.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.27,2016-11-27 00:00:00,ON,2016,11,27,5.9,,3.5,,8.3,,0,,,M,,M,,,,M,,M,0,,12.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.28,2016-11-28 00:00:00,ON,2016,11,28,6.5,,4.8,,8.1,,0.5,,,M,,M,,,,M,,M,0,,11.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.29,2016-11-29 00:00:00,ON,2016,11,29,9.8,,6.4,,13.2,,2.3,,,M,,M,,,,M,,M,0,,8.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.11.30,2016-11-30 00:00:00,ON,2016,11,30,10.3,,8,,12.5,,6,,,M,,M,,,,M,,M,0,,7.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.12.1,2016-12-01 00:00:00,ON,2016,12,1,6.6,,4.8,,8.4,,0,,,M,,M,,,,M,,M,0,,11.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.12.2,2016-12-02 00:00:00,ON,2016,12,2,4.7,,2.7,,6.7,,0,,,M,,M,,,,M,,M,0,,13.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.12.3,2016-12-03 00:00:00,ON,2016,12,3,4,,1.3,,6.7,,0,,,M,,M,,,,M,,M,0,,14,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.12.4,2016-12-04 00:00:00,ON,2016,12,4,2.3,,0.7,,3.9,,2.1,,,M,,M,,,,M,,M,0,,15.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.12.5,2016-12-05 00:00:00,ON,2016,12,5,3.9,,1.5,,6.3,,4.6,,,M,,M,,,,M,,M,0,,14.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2016.12.6,2016-12-06 00:00:00,ON,2016,12,6,4,,1.9,,6,,5.2,,,M,,M,,,,M,,M,0,,14,,,,,
