"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Date","Surveyor","Comment","Date_early","Surveyor_early","Comment_early","Total_Height_early","Scar_length_cm","scar_div_earlyheight","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"367","MW019",19,7,13,1,2,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,68,7.653,0.112544117647059,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"368","MW019",19,5,3,1,3,5,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,31.7,5.205,0.164195583596215,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"369","MW019",19,17,41,4,2,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,25.4,0,0,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"370","MW019",19,20,27,4,3,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"371","MW019",19,19,13,3,2,1,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,163.3,19.54,0.119657072872015,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"372","MW019",19,13,21,3,3,1,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,66.8,4.562,0.0682934131736527,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"373","MW019",19,16,30,4,1,4,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,101.1,23.549,0.232927794263106,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"374","MW019",19,13,42,4,5,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,13.9,1.148,0.082589928057554,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"375","MW019",19,7,39,2,5,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,106.4,4.986,0.0468609022556391,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"376","MW019",19,13,45,4,5,1,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,20.8,0,0,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"377","MW019",19,16,25,3,1,3,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,26.7,7.449,0.278988764044944,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"378","MW020",20,15,43,4,5,2,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,113.6,21.385,0.18824823943662,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"379","MW020",20,16,42,4,5,3,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"380","MW020",20,14,44,4,2,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"381","MW020",20,4,35,2,3,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"382","MW020",20,18,44,4,3,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,32.6,0.862,0.026441717791411,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"383","MW020",20,19,44,4,3,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,37.2,0,0,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"384","MW020",20,15,19,3,3,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"385","MW020",20,9,18,1,1,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"386","MW020",20,8,12,1,5,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,29.2,4.72,0.161643835616438,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"387","MW020",20,13,7,3,2,2,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"388","MW020",20,18,29,4,1,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"389","MW020",20,13,20,3,5,5,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,88.9,10.653,0.119831271091114,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"390","MW021",21,18,34,4,1,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,27.4,2.619,0.0955839416058394,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"391","MW021",21,3,33,2,2,5,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,29.8,0,0,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"392","MW021",21,5,19,1,3,5,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,28.5,0,0,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"393","MW021",21,4,1,1,4,1,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,346.4,15.32,0.0442263279445727,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"394","MW021",21,18,30,4,1,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,72.8,5.287,0.0726236263736264,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"395","MW021",21,12,45,4,5,5,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,21.8,0,0,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"396","MW021",21,19,39,4,2,4,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,35.5,2.23,0.0628169014084507,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"397","MW021",21,4,6,1,2,3,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,286.1,19.69,0.0688220901782594,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"398","MW021",21,6,9,1,4,4,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,147,5.82,0.0395918367346939,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"399","MW021",21,12,22,1,4,3,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,105.2,8.17,0.0776615969581749,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"400","MW021",21,12,46,4,5,4,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,134.9,3.09,0.0229058561897702,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"401","MW021",21,16,6,3,3,2,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,142,22.032,0.155154929577465,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"402","MW021",21,15,18,3,2,1,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,58.8,6.89,0.117176870748299,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"403","MW021",21,20,10,3,5,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,40.1,3.995,0.0996259351620948,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"404","MW021",21,8,33,2,1,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,191,19.235,0.100706806282723,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"405","MW021",21,8,4,1,5,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,59.2,1.79,0.0302364864864865,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"406","MW021",21,14,3,3,1,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,187.3,19.864,0.106054458088628,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"407","MW021",21,2,9,1,3,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,49,5.86,0.119591836734694,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"408","MW021",21,6,23,2,2,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,2.8,0,0,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"409","MW021",21,14,7,3,1,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,229.2,13.31,0.0580715532286213,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"410","MW021",21,11,44,4,3,3,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,21.6,0,0,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"411","MW021",21,5,2,1,5,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,87.2,7.421,0.0851032110091743,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"412","MW021",21,14,2,3,4,5,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,182.2,4.52,0.024807903402854,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"413","MW021",21,16,9,3,4,2,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,129.4,14.936,0.115425038639876,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"414","MW021",21,5,13,1,3,1,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,63.9,15.519,0.242863849765258,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"415","MW023",23,12,21,3,1,1,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,34.4,11.77,0.342151162790698,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"416","MW023",23,1,41,2,1,5,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,113.5,7.114,0.0626784140969163,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"417","MW023",23,10,16,1,1,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,131.6,38.418,0.29193009118541,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"418","MW023",23,21,37,4,1,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,37,5.736,0.155027027027027,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"419","MW023",23,4,29,2,1,2,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,11.1,0,0,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"420","MW023",23,5,12,1,1,5,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,64.4,16.123,0.250357142857143,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"421","MW026",26,6,15,1,1,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,27.6,0,0,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"422","MW026",26,11,39,4,1,4,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,129.5,1.72,0.0132818532818533,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"423","MW026",26,8,37,2,1,1,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,122,18.809,0.154172131147541,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"424","MW026",26,19,8,3,1,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,78.1,5.37,0.0687580025608195,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"425","MW026",26,17,38,4,1,5,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,22.2,0,0,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"426","MW027",27,16,3,3,1,1,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,0,0,NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"427","MW027",27,21,40,4,1,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"428","MW027",27,8,36,2,5,2,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,131.4,2.442,0.0185844748858447,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"429","MW027",27,5,32,2,5,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,27.3,0.991,0.0363003663003663,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"430","MW027",27,9,4,1,4,1,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,117.6,20.68,0.175850340136054,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"431","MW027",27,15,20,3,3,1,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,0,0,NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"432","MW027",27,15,4,3,4,2,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,110.9,13.132,0.118412984670875,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"433","MW027",27,21,36,4,3,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,55.2,9.902,0.179384057971014,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"434","MW027",27,20,8,3,2,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,28.8,5.395,0.187326388888889,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"435","MW027",27,15,23,3,5,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,58.1,12.821,0.220671256454389,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"436","MW027",27,6,4,1,3,3,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,48.9,3.09,0.0631901840490798,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"437","MW027",27,9,24,2,4,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,15.8,0.459,0.0290506329113924,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"438","MW027",27,13,44,4,3,2,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,92,4.113,0.0447065217391304,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"439","MW027",27,16,27,4,1,2,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,45.6,7.669,0.168179824561403,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"440","MW027",27,19,37,4,5,1,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,48.4,4.67,0.0964876033057851,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"441","MW027",27,2,8,1,2,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,0,0,NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"442","MW027",27,20,42,4,4,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,8.6,0,0,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"443","MW027",27,17,45,4,5,5,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,30,0,0,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"444","MW027",27,15,13,3,3,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,166.7,30.169,0.180977804439112,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"445","MW027",27,7,43,2,4,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,0,0,NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"446","MW028",28,20,35,4,4,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,20.1,0.878,0.043681592039801,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"447","MW028",28,9,1,1,1,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,150.8,34.261,0.227194960212202,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"448","MW028",28,19,35,4,1,1,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,15.9,0.92,0.0578616352201258,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"449","MW028",28,10,33,2,4,5,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,38.1,18.059,0.473989501312336,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"450","MW028",28,12,32,4,4,4,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,24.5,10.54,0.430204081632653,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"451","MW028",28,5,9,1,1,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,0,0,NA,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"452","MW028",28,19,20,3,4,3,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,99.9,8.94,0.0894894894894895,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"453","MW028",28,2,26,2,1,4,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,81.4,5.56,0.0683046683046683,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"454","MW028",28,18,16,3,4,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,124.1,10.613,0.0855197421434327,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"455","MW028",28,11,38,4,1,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,28,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"456","MW029",29,20,5,3,1,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,25.46,3.07,0.120581304006284,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"457","MW029",29,21,6,3,5,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,25.7,3.071,0.119494163424125,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"458","MW029",29,5,10,1,1,3,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"459","MW029",29,12,26,4,5,3,"6/30/2021","Kavya",NA,"6/30/2021","Kavya",NA,70.1,9.41,0.134236804564907,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"460","MW029",29,15,26,4,3,1,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,19,0.943,0.0496315789473684,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"461","MW029",29,16,5,3,4,4,"6/29/2021","Hayden",NA,"6/29/2021","Hayden",NA,35.2,8.468,0.240568181818182,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"462","MW029",29,19,34,4,5,5,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,37.5,4.28,0.114133333333333,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"463","MW029",29,11,16,1,2,2,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"464","MW029",29,14,13,3,2,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,24.9,0,0,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"465","MW029",29,7,46,2,5,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,101.5,11.942,0.117655172413793,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"466","MW029",29,7,19,1,1,2,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,16.4,3.345,0.203963414634146,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"467","MW029",29,6,21,1,4,5,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"468","MW029",29,5,46,2,5,4,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,25.6,0,0,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"469","MW029",29,15,2,3,3,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"470","MW029",29,11,6,1,4,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"471","MW029",29,8,22,1,4,3,"7/1/2021","Sophie",NA,"7/1/2021","Sophie",NA,30.4,4.81,0.158223684210526,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"472","MW029",29,1,20,1,3,5,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"473","MW029",29,15,27,4,2,4,"6/30/2021","Hayden",NA,"6/30/2021","Hayden",NA,0,0,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"474","MW030",30,9,16,1,5,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,58.6,10.571,0.180392491467577,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"475","MW030",30,10,27,2,3,3,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,97.5,1.354,0.0138871794871795,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"476","MW030",30,3,23,1,5,4,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,88.1,8.016,0.0909875141884223,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"477","MW030",30,11,29,4,2,1,"6/30/2021","Sophie",NA,"6/30/2021","Sophie",NA,41.5,0,0,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"478","MW030",30,5,27,2,5,2,"7/2/2021","Hayden",NA,"7/2/2021","Hayden",NA,67.6,1.678,0.0248224852071006,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"479","MW030",30,21,26,4,5,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"480","MW030",30,21,1,3,2,2,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,25.7,4.667,0.1815953307393,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"481","MW030",30,7,27,2,2,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,38.7,2.662,0.0687855297157623,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"482","MW030",30,17,43,4,3,2,"6/29/2021","Sophie",NA,"6/29/2021","Sophie",NA,12.7,0,0,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"483","MW030",30,1,36,2,3,1,"7/3/2021","Samer",NA,"7/3/2021","Samer",NA,66.4,1.875,0.0282379518072289,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"484","MW030",30,18,39,4,3,5,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,0,0,NA,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"485","MW030",30,20,41,4,5,1,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,18.6,2.666,0.143333333333333,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"486","MW030",30,4,9,1,4,3,"7/3/2021","Sophie",NA,"7/3/2021","Sophie",NA,77.2,5.512,0.0713989637305699,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"487","MW030",30,7,40,2,4,4,"7/1/2021","Hayden",NA,"7/1/2021","Hayden",NA,152.7,21.811,0.142835625409299,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"488","MW030",30,20,31,4,2,3,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,185.3,13.82,0.0745817593092283,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"489","MW030",30,21,21,3,3,4,"6/28/2021","Hayden",NA,"6/28/2021","Hayden",NA,5.6,0,0,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
