"","Population","Row","Column","Block","Family","Replicate","Herbivory_mean_late","Herbivory_mean_early","Year","Patch_ID","Latitude","Longitude","Transect_ID","City_dist","Urb_score","Deer_damage_DC3","Exposed_rhizome_DC1","Herbivory_early","Herbivory_late","Urb_Rur"
"2139","21",19,39,4,"2","4",0.276,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","1,4,68,62,3","Rural"
"2140","21",4,6,1,"2","3",0.002,0.01,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,05","0,0,0,0,01","Rural"
"2141","21",6,9,1,"4","4",0.134,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","60,0,0,3,4","Rural"
"2142","21",12,22,1,"4","3",0.044,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","2,1,5,14,0","Rural"
"2143","21",12,46,4,"5","4",0.116,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","0,4,0,48,6","Rural"
"2144","21",16,6,3,"3","2",0.014,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","2,2,0,0,3","Rural"
"2145","21",15,18,3,"2","1",0.096,0.226,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,3,20,44,46","1,12,22,10,3","Rural"
"2146","21",20,10,3,"5","2",0.704,0.038,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"3,0,0,12,4","50,22,96,96,88","Rural"
"2147","21",8,33,2,"1","2",0.006,0.08,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,40","2,0,1,0,0","Rural"
"2148","21",8,4,1,"5","1",0.006,0.076,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"8,0,0,0,30","0,1,0,0,2","Rural"
"2149","21",14,3,3,"1","3",0.02,0.096,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,048","1,1,2,0,6","Rural"
"2150","21",2,9,1,"3","4",0.062,0.188,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"8,78,3,5,0","27,0,0,3,1","Rural"
"2151","21",6,23,2,"2","2",0.228,NA,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,NA,"20,0,46,48,0","Rural"
"2152","21",14,7,3,"1","4",0.016,0.01,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,3,2,0,0","4,0,1,1,2","Rural"
"2153","21",11,44,4,"3","3",NA,0.21,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,60,25,20,0","","Rural"
"2154","21",5,2,1,"5","3",0.128,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","20,4,2,14,24","Rural"
"2155","21",14,2,3,"4","5",0.006,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","1,0,2,0,0","Rural"
"2156","21",16,9,3,"4","2",0,0.012,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,06","0,0,0,0,0","Rural"
"2157","21",5,13,1,"3","1",0.032,0,"2021","AS034",43.399222,-79.930576,"Rural",52.7953944398004,-3.55627,NA,NA,"0,0,0,0,0","1,2,4,8,1","Rural"
"2158","23",12,21,3,"1","1",NA,0,"2021","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,NA,NA,"0,0,0,0,0","","Rural"
"2159","23",10,16,1,"1","4",0.012,0.24,"2021","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,NA,NA,"99,19,2,0,0","2,2,2,0,0","Rural"
"2160","23",21,37,4,"1","3",NA,0.256,"2021","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,NA,NA,"0,12,100,4,12","","Rural"
"2161","23",4,29,2,"1","2",0.024,0.026,"2021","AS036",43.371308,-79.981819,"Rural",57.965848752526,-3.23351,NA,NA,"0,0,0,05,08","3,2,3,2,2","Rural"
"2162","26",6,15,1,"1","2",0.07,0,"2021","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,NA,NA,"0,0,0,0,0","18,6,2,5,4","Urban"
"2163","26",11,39,4,"1","4",0.004,0.014,"2021","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,NA,NA,"1,2,0,4,0","0,0,0,0,02","Urban"
"2164","26",8,37,2,"1","1",0.032,0.008,"2021","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,NA,NA,"1,0,0,2,1","12,0,2,0,2","Urban"
"2165","26",19,8,3,"1","3",NA,0.012,"2021","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,NA,NA,"0,0,0,0,06","","Urban"
"2166","26",17,38,4,"1","5",NA,0,"2021","AS039",43.719453,-79.445163,"North",8.72565115733648,1.69829,NA,NA,"0,0,0,0,0","","Urban"
"2167","27",16,3,3,"1","1",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,NA,"","Urban"
"2168","27",21,40,4,"1","3",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,NA,"","Urban"
"2169","27",8,36,2,"5","2",0.028,0,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,0","1,2,1,6,4","Urban"
"2170","27",5,32,2,"5","3",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"too withered","","Urban"
"2171","27",9,4,1,"4","1",0.03,0.026,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"6,2,0,0,5","3,1,1,0,10","Urban"
"2172","27",15,20,3,"3","1",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"too withered","","Urban"
"2173","27",15,4,3,"4","2",0.0533333333333333,0,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,0","10,3,2,1,4,12","Urban"
"2174","27",21,36,4,"3","5",0.024,0.044,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,22","3,3,4,2,0","Urban"
"2175","27",20,8,3,"2","2",0.312,0,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,0","0,50,0,10,96","Urban"
"2176","27",15,23,3,"5","4",0.032,0.002,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,01","2,3,6,2,3","Urban"
"2177","27",6,4,1,"3","3",0.012,0.018,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,5,4","0,1,2,1,2","Urban"
"2178","27",9,24,2,"4","5",NA,0.384,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,75,44,15,58","","Urban"
"2179","27",13,44,4,"3","2",0.048,0,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,0","12,2,2,0,8","Urban"
"2180","27",16,27,4,"1","2",NA,0.066,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,32,0,1","","Urban"
"2181","27",19,37,4,"5","1",0.022,0.016,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,08","1,2,1,3,4","Urban"
"2182","27",2,8,1,"2","5",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,NA,"","Urban"
"2183","27",20,42,4,"4","4",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,NA,"","Urban"
"2184","27",17,45,4,"5","5",NA,0,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,0,0","","Urban"
"2185","27",15,13,3,"3","4",0.014,0.004,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,"0,0,0,2,0","3,0,2,0,2","Urban"
"2186","27",7,43,2,"4","3",NA,NA,"2021","AS040",43.726466,-79.445593,"North",9.38480336002964,0.822976,NA,NA,NA,"","Urban"
"2187","28",20,35,4,"4","1",0.03,0.03,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,15","0,3,4,5,3","Urban"
"2188","28",9,1,1,"1","5",0.016,0.01,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,05","0,0,5,2,1","Urban"
"2189","28",19,35,4,"1","1",NA,0.056,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,28","","Urban"
"2190","28",10,33,2,"4","5",0.014,0.002,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,01","4,0,1,0,2","Urban"
"2191","28",12,32,4,"4","4",0.022,0,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,0","1,3,5,1,1","Urban"
"2192","28",5,9,1,"1","3",NA,NA,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,NA,"","Urban"
"2193","28",19,20,3,"4","3",0.006,0.096,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,20,28","0,0,0,0,03","Urban"
"2194","28",2,26,2,"1","4",0.128,0,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,0","0,3,33,28,0","Urban"
"2195","28",18,16,3,"4","2",0.024,0,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,"0,0,0,0,0","0,0,0,0,12","Urban"
"2196","28",11,38,4,"1","2",NA,NA,"2021","AS041",43.713472,-79.463271,"North",9.18866419885103,1.62646,NA,NA,NA,"","Urban"
"2197","29",20,5,3,"1","1",0.112,0.138,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,10,0,3,56","2,0,0,8,46","Urban"
"2198","29",21,6,3,"5","1",NA,0.008,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"4,0,0,0,0","","Urban"
"2199","29",5,10,1,"1","3",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2200","29",12,26,4,"5","3",0.05,0.004,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,02","16,6,0,2,1","Urban"
"2201","29",15,26,4,"3","1",0.012,0,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,0","0,0,2,0,4","Urban"
"2202","29",16,5,3,"4","4",0.114,0,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,0","38,8,0,1,10","Urban"
"2203","29",19,34,4,"5","5",0.2,0,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,0","0,3,75,2,-","Urban"
"2204","29",11,16,1,"2","2",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2205","29",14,13,3,"2","1",0.15,0.004,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,02","20,4,50,1,0","Urban"
"2206","29",7,46,2,"5","2",0.075,0.02,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,4,0,6,0","25,0,2,03","Urban"
"2207","29",7,19,1,"1","2",0.112,0.024,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,12","2,0,0,44,10","Urban"
"2208","29",6,21,1,"4","5",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2209","29",5,46,2,"5","4",0.058,0.016,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,03,0,0,05","4,2,1,18,4","Urban"
"2210","29",15,2,3,"3","4",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2211","29",11,6,1,"4","1",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2212","29",8,22,1,"4","3",0.016,0.008,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,"0,0,0,0,04","2,4,2,0,0","Urban"
"2213","29",1,20,1,"3","5",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2214","29",15,27,4,"2","4",NA,NA,"2021","AS042",43.713584,-79.475768,"North",9.94702200379316,1.68161,NA,NA,NA,"","Urban"
"2215","30",9,16,1,"5","3",0.014,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","0,0,1,3,3","Urban"
"2216","30",10,27,2,"3","3",0.014,0.218,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"99,10,0,0,0","0,0,4,2,1","Urban"
"2217","30",3,23,1,"5","4",0.008,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","0,0,0,1,3","Urban"
"2218","30",11,29,4,"2","1",0.324,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","25,56,52,26,3","Urban"
"2219","30",5,27,2,"5","2",0.004,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","0,1,0,1,0","Urban"
"2220","30",21,26,4,"5","5",0.014,NA,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,NA,"0,0,1,2,4","Urban"
"2221","30",21,1,3,"2","2",NA,0.06,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,30","","Urban"
"2222","30",7,27,2,"2","4",0.016,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","1,3,4,0,0","Urban"
"2223","30",17,43,4,"3","2",NA,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","","Urban"
"2224","30",1,36,2,"3","1",0.062,0.02,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,5,0,0,05","0,25,5,1,0","Urban"
"2225","30",18,39,4,"3","5",NA,0.004,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,02","","Urban"
"2226","30",20,41,4,"5","1",NA,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","","Urban"
"2227","30",4,9,1,"4","3",0.014,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","1,6,0,0,0","Urban"
"2228","30",7,40,2,"4","4",0.076,0.004,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,02","2,0,18,0,18","Urban"
"2229","30",20,31,4,"2","3",NA,NA,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,NA,"","Urban"
"2230","30",21,21,3,"3","4",0.026,0.294,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"2,5,80,30,30","3,1,2,4,3","Urban"
"2231","30",1,44,2,"4","5",0.064,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","5,1,6,12,8","Urban"
"2232","30",14,19,3,"4","2",0.298,0.034,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"8,3,3,3,0","50,14,1,44,40","Urban"
"2233","30",20,14,3,"4","1",0.128,0.002,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,01","3,0,3,56,2","Urban"
"2234","30",16,29,4,"2","5",0.02,0,"2021","AS043",43.71387,-79.505919,"North",11.9294361220938,0.942832,NA,NA,"0,0,0,0,0","1,2,2,3,2","Urban"
"2235","31",3,34,2,"1","3",0.006,0.006,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,03","1,1,0,0,1","Urban"
"2236","31",3,16,1,"2","2",0.094,0,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,0","24,16,0,3,4","Urban"
"2237","31",14,20,3,"4","3",0.022,0.008,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,04","3,0,3,5,0","Urban"
"2238","31",15,30,4,"3","5",0.148,0,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,0","5,0,33,28,8","Urban"
"2239","31",1,31,2,"1","1",0.012,0.102,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"28,7,12,0,4","2,2,0,2,0","Urban"
"2240","31",1,30,2,"3","4",NA,NA,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,NA,"","Urban"
"2241","31",14,24,3,"4","4",0.062,0.02,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,10","25,4,2,0,0","Urban"
"2242","31",15,6,3,"2","3",0.09,0.026,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"3,0,10,0,0","1,14,18,4,8","Urban"
"2243","31",11,46,4,"1","5",0.012,0.016,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"3,0,5,0,0","0,2,4,0,0","Urban"
"2244","31",10,20,1,"2","1",0.048,0.024,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"4,8,0,0,0","5,3,10,2,4","Urban"
"2245","31",21,3,3,"1","4",0.076,0.044,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"3,0,6,0,13","0,3,5,4,26","Urban"
"2246","31",1,38,2,"5","1",0.01,0.016,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,08","2,2,1,0,0","Urban"
"2247","31",10,29,2,"5","2",0.03,NA,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"97,-,-,-,-","1,3,10,0,1","Urban"
"2248","31",20,26,4,"4","5",NA,0,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,0","","Urban"
"2249","31",19,2,3,"3","1",0.036,0,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,0","3,6,8,1,0","Urban"
"2250","31",10,23,1,"3","3",0.004,0.006,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"1,2,0,0,0","0,0,0,0,02","Urban"
"2251","31",21,42,4,"2","5",NA,NA,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,NA,"","Urban"
"2252","31",18,38,4,"4","1",NA,0.006,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,03","","Urban"
"2253","31",10,45,4,"3","2",NA,0.02,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,10","","Urban"
"2254","31",16,34,4,"2","4",NA,NA,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,NA,"","Urban"
"2255","31",2,23,1,"4","2",0.05,0,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,0","8,6,10,1,0","Urban"
"2256","31",16,7,3,"1","2",0.004,0,"2021","AS044",43.713092,-79.515599,"North",12.5499941861896,1.87618,NA,NA,"0,0,0,0,0","0,0,1,0,1","Urban"
"2257","32",5,5,1,"1","3",0.074,0,"2021","AS045",43.66963,-79.498027,"South",9.54746298971845,1.9821,NA,NA,"0,0,0,0,0","0,0,2,3,32","Urban"
"2258","32",4,27,2,"1","2",0.016,0.06,"2021","AS045",43.66963,-79.498027,"South",9.54746298971845,1.9821,NA,NA,"0,0,22,8,0","2,3,2,1,0","Urban"
"2259","32",10,43,4,"1","4",NA,0,"2021","AS045",43.66963,-79.498027,"South",9.54746298971845,1.9821,NA,NA,"0,0,0,0,0","","Urban"
"2260","32",12,8,3,"1","1",0.08,0,"2021","AS045",43.66963,-79.498027,"South",9.54746298971845,1.9821,NA,NA,"0,0,0,0,0","0,0,4,0,36","Urban"
"2261","35",11,32,4,"4","3",0.01,0.01,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,05","0,3,1,0,1","Rural"
"2262","35",14,16,3,"2","5",0.004,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","1,1,0,0,0","Rural"
"2263","35",2,14,1,"2","1",0.01,0.094,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"18,13,0,0,16","0,0,4,1,0","Rural"
"2264","35",21,24,3,"5","4",0.012,0.02,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"10,0,0,0,0","0,1,4,1,0","Rural"
"2265","35",9,43,2,"2","2",0.056,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","2,5,8,10,3","Rural"
"2266","35",7,22,1,"4","4",0.034,0.012,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,06","4,2,3,5,3","Rural"
"2267","35",20,46,4,"3","4",0.008,0.164,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,38,44","0,2,1,0,1","Rural"
"2268","35",11,7,1,"5","3",0.094,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","5,3,32,3,4","Rural"
"2269","35",18,36,4,"2","3",0.064,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","0,2,20,0,10","Rural"
"2270","35",9,29,2,"4","1",0.008,0.026,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,1,12,0,0","2,0,0,2,0","Rural"
"2271","35",8,29,2,"3","5",NA,NA,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"too withered","","Rural"
"2272","35",14,46,4,"5","1",0,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","0,0,0,0,0","Rural"
"2273","35",11,45,4,"3","3",0.022,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","4,0,0,5,2","Rural"
"2274","35",12,33,4,"5","2",0.108,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","1,2,3,2,46","Rural"
"2275","35",7,21,1,"3","2",0,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","0,0,0,0,0","Rural"
"2276","35",13,34,4,"2","4",NA,0.062,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"1,0,8,22,0","","Rural"
"2277","35",13,6,3,"5","5",NA,0,"2021","AS048",43.349551,-80.098407,"Rural",67.2500474239397,-3.55182,NA,NA,"0,0,0,0,0","","Rural"
"2278","36",20,45,4,"3","2",NA,NA,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,NA,"","Rural"
"2279","36",4,15,1,"2","1",0.01,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,0,0,0,05","Rural"
"2280","36",3,32,2,"3","5",NA,NA,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,NA,"","Rural"
"2281","36",4,40,2,"1","4",0.002,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,0,0,1,0","Rural"
"2282","36",16,8,3,"5","1",0.028,0.02,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,2,4,3,1","0,10,0,0,4","Rural"
"2283","36",1,43,2,"3","3",0.008,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,0,0,0,04","Rural"
"2284","36",17,23,3,"4","5",NA,NA,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,NA,"","Rural"
"2285","36",1,25,2,"4","2",0.098,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,5,16,28,0","Rural"
"2286","36",18,26,4,"5","5",0.018,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,2,2,2,3","Rural"
"2287","36",6,1,1,"4","4",0.014,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,0,4,2,1","Rural"
"2288","36",4,37,2,"5","3",0.206,0.024,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,012","7,0,0,0,96","Rural"
"2289","36",9,34,2,"3","1",NA,NA,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,NA,"","Rural"
"2290","36",4,41,2,"1","5",0.036,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","3,0,8,3,4","Rural"
"2291","36",20,29,4,"2","3",NA,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","","Rural"
"2292","36",6,14,1,"2","5",0.006,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","0,1,2,0,0","Rural"
"2293","36",20,33,4,"1","3",0.012,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","4,0,0,0,2","Rural"
"2294","36",6,28,2,"1","1",NA,0,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,0,0,0,0","","Rural"
"2295","36",12,18,3,"5","2",NA,NA,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,NA,"","Rural"
"2296","36",9,30,2,"4","1",0.018,0.04,"2021","AS049",43.321018,-80.049313,"Rural",65.630649050805,-3.25583,NA,NA,"0,10,8,0,2","0,3,5,0,1","Rural"
