"","Population","Row","Column","Block","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Year","Surveyor"
"2642",31,15,30,4,3,5,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2643",31,1,30,2,3,4,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2644",31,15,6,3,2,3,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2645",31,16,7,3,1,2,"7/12/21",NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2646",31,2,23,1,4,2,"8/20/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2647",31,21,3,3,1,4,"8/16/21",NA,NA,0,NA,NA,13,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2648",31,11,46,4,1,5,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2649",31,3,34,2,1,3,"7/16/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2650",31,16,7,3,1,2,"8/17/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2651",31,1,30,2,3,4,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2652",31,2,23,1,4,2,"7/16/21",NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2653",31,3,16,1,2,2,"8/20/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2654",31,10,23,1,3,3,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2655",31,16,34,4,2,4,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2656",31,10,20,1,2,1,"8/19/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2657",31,19,2,3,3,1,"8/17/21",NA,NA,0,NA,NA,11,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2658",31,18,38,4,4,1,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2659",31,16,34,4,2,4,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2660",31,15,6,3,2,3,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2661",31,1,38,2,5,1,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2662",31,14,20,3,4,3,"7/13/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2663",31,11,46,4,1,5,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2664",31,10,20,1,2,1,"7/15/21",NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2665",31,1,38,2,5,1,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2666",31,14,24,3,4,4,"8/18/21",NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2667",31,10,23,1,3,3,"7/14/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2668",31,14,20,3,4,3,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2669",31,10,29,2,5,2,"7/14/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2670",31,10,29,2,5,2,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2671",31,19,2,3,3,1,"7/12/21",NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2672",31,20,26,4,4,5,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2673",31,1,31,2,1,1,"8/20/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Samer"
"2674",31,21,3,3,1,4,"7/12/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2675",31,21,42,4,2,5,"8/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2676",31,20,26,4,4,5,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2677",31,10,45,4,3,2,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2678",31,10,45,4,3,2,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2679",31,14,24,3,4,4,"7/13/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618,"2021","Hayden"
"2680",32,5,5,1,1,3,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Samer"
"2681",32,10,43,4,1,4,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Hayden"
"2682",32,4,27,2,1,2,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Samer"
"2683",32,12,8,3,1,1,"8/18/21",NA,NA,2,NA,NA,9,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Hayden"
"2684",32,5,5,1,1,3,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Samer"
"2685",32,12,8,3,1,1,"7/14/21",NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Hayden"
"2686",32,4,27,2,1,2,"7/16/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Hayden"
"2687",32,10,43,4,1,4,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821,"2021","Hayden"
"2688",35,21,24,3,5,4,"7/12/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2689",35,20,46,4,3,4,"7/12/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Samer"
"2690",35,8,29,2,3,5,"7/15/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2691",35,18,36,4,2,3,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2692",35,7,21,1,3,2,"8/19/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2693",35,18,36,4,2,3,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Samer"
"2694",35,11,32,4,4,3,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2695",35,12,33,4,5,2,"8/18/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2696",35,13,34,4,2,4,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2697",35,2,14,1,2,1,"8/20/21",NA,NA,0,NA,NA,10,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Samer"
"2698",35,11,7,1,5,3,"7/14/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2699",35,11,7,1,5,3,"8/19/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2700",35,7,22,1,4,4,"8/19/21",NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2701",35,13,6,3,5,5,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2702",35,20,46,4,3,4,"8/17/21",NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2703",35,9,43,2,2,2,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Samer"
"2704",35,12,33,4,5,2,"7/14/21",NA,NA,0,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2705",35,2,14,1,2,1,"7/16/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2706",35,9,29,2,4,1,"8/19/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Samer"
"2707",35,9,29,2,4,1,"7/15/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2708",35,14,46,4,5,1,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2709",35,7,22,1,4,4,"7/16/21",NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2710",35,11,32,4,4,3,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2711",35,8,29,2,3,5,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2712",35,9,43,2,2,2,"7/15/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2713",35,13,34,4,2,4,"7/13/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2714",35,13,6,3,5,5,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2715",35,14,46,4,5,1,"7/13/21",NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2716",35,21,24,3,5,4,"8/16/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2717",35,14,16,3,2,5,"7/13/21",NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2718",35,11,45,4,3,3,"8/19/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2719",35,7,21,1,3,2,"7/16/21",NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2720",35,14,16,3,2,5,"8/18/21",NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2721",35,11,45,4,3,3,"7/14/21",NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182,"2021","Hayden"
"2722",36,20,45,4,3,2,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2723",36,17,23,3,4,5,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2724",36,1,43,2,3,3,"8/20/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2725",36,17,23,3,4,5,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2726",36,1,25,2,4,2,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2727",36,3,32,2,3,5,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2728",36,6,1,1,4,4,"7/16/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2729",36,16,8,3,5,1,"7/12/21",NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2730",36,9,34,2,3,1,"7/15/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2731",36,18,26,4,5,5,"8/17/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2732",36,20,29,4,2,3,"7/12/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2733",36,17,32,4,4,3,"8/17/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2734",36,6,1,1,4,4,"8/19/21",NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2735",36,20,9,3,5,4,"7/12/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2736",36,4,41,2,1,5,"7/16/21",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2737",36,1,25,2,4,2,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2738",36,5,43,2,3,4,"7/16/21",NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2739",36,6,14,1,2,5,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2740",36,2,13,1,2,4,"8/20/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2741",36,9,34,2,3,1,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2742",36,20,45,4,3,2,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2743",36,16,8,3,5,1,"8/17/21",NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2744",36,1,43,2,3,3,"7/16/21",NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2745",36,3,20,1,2,2,"8/20/21",NA,NA,0,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2746",36,11,11,1,1,2,"7/14/21",NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2747",36,20,29,4,2,3,"8/17/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2748",36,12,18,3,5,2,"8/18/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2749",36,4,15,1,2,1,"7/16/21",NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2750",36,12,18,3,5,2,"7/14/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2751",36,4,37,2,5,3,"8/19/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2752",36,2,13,1,2,4,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Hayden"
"2753",36,3,32,2,3,5,"7/16/21",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"Early","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
"2754",36,9,30,2,4,1,"8/19/21",NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,"Late","AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"2021","Samer"
