Row,Column,Block,Population,Family,Replicate,Comment,Date,Dead,Leaf_not_coll,Extra_leaf_for_DNA_Needed,Date_weighed_Soaked,Leaf_weight_g_Soaked,Photographed,Date_processed_ImageJ,Area_mm_sq,Length_mm,Width_mm,Len_div_wid,Comment,Dates_dried,Date_weighed_dried,Leaf_weight_g_Dried,Weighed_by,SLA,LDMC
10,17,1,17,5,3,,,0,,,8/7/2020,2.492,yes,20200927,4880.122,117.11,58.8,1.9917,,5/3/2021-5/5/2021,5/5/2021,0.3359,Sophie,14.52849658,0.134791332
10,18,1,72,1,5,,,0,,,8/7/2020,1.8878,yes,20200927,1621.823,95.74,26.61,3.5979,folded,6/1/21-6/3/21,6/3/2021,0.27,Olivia,6.006751852,0.143023625
10,19,1,9,2,4,,,0,,,8/7/2020,3.1113,yes,20200927,6316.859,140.37,63.75,2.2019,,5/15/21-5/17/21,5/18/2021,0.4061,Olivia,15.55493475,0.130524218
10,20,1,31,2,1,,,0,,,8/7/2020,1.9852,yes,20200927,5630.525,132.76,56.22,2.3614,,5/3/2021-5/5/2021,5/5/2021,0.2955,Sophie,19.05423012,0.148851501
10,21,1,47,5,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,22,1,46,1,1,,,0,,,8/7/2020,2.1779,yes,20200927,6246.778,132.48,60.18,2.2014,,5/15/21-5/17/21,5/19/2021,0.3599,Olivia,17.3569825,0.16525093
10,23,1,31,3,3,,,0,,,8/7/2020,0.685,yes,20200927,2493.74,93.5,35.67,2.6213,,5/15/21-5/17/21,5/19/2021,0.1096,Olivia,22.75310219,0.16
10,24,2,5,3,5,,,0,,,8/7/2020,1.0114,yes,20200927,2798.043,106.63,34.03,3.1334,,5/15/21-5/17/21,5/19/2021,0.1846,Olivia,15.15732936,0.18251928
10,25,2,14,1,3,,,0,,,8/7/2020,1.4958,yes,20200927,2884.417,91.07,38.89,2.3417, the leaf had noticeable herbivory,5/15/21-5/17/21,5/19/2021,0.3408,Olivia,8.463664906,0.227837946
10,26,2,3,5,4,,,0,,,8/7/2020,0.7877,yes,20200927,1794.806,83.22,28.52,2.918,,5/15/21-5/17/21,5/20/2021,0.1215,Olivia,14.77206584,0.154246541
10,27,2,30,3,3,,,0,,,8/7/2020,0.8103,yes,20200927,2146.022,85.14,35.43,2.403,,5/15/21-5/17/21,5/20/2021,0.1089,Olivia,19.70635445,0.134394669
10,28,2,61,4,1,,,0,,,8/7/2020,1.351,yes,20200927,3552.67,116.07,44.3,2.6201,,5/15/21-5/17/21,5/18/2021,0.2053,Olivia,17.3047735,0.15196151
10,29,2,31,5,2,,,0,,,8/7/2020,0.9533,yes,20200927,2508.783,96.12,35.71,2.6917,,5/15/21-5/17/21,5/19/2021,0.1468,Olivia,17.08980245,0.153991398
10,30,2,41,2,4,,,0,,,8/7/2020,0.8245,yes,20200928,2381.642,88.4,31.6,2.7975,folded,5/15/21-5/17/21,5/19/2021,0.1386,Olivia,17.18356421,0.16810188
10,31,2,47,4,1,,,0,,,8/7/2020,0.4971,yes,20200928,2020.219,98.65,28.31,3.4846,,5/15/21-5/17/21,5/20/2021,0.0902,Olivia,22.39710643,0.181452424
10,32,2,16,1,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,33,2,28,4,5,,,0,,,8/7/2020,1.0071,yes,20200928,1871.344,96.8,25.6,3.7813,folded,5/15/21-5/17/21,5/18/2021,0.1981,Olivia,9.446461383,0.196703406
10,34,2,5,5,2,,,0,,,8/7/2020,1.2925,yes,20200928,2126.726,104.05,27.76,3.7482,folded,5/15/21-5/17/21,5/18/2021,0.2199,Olivia,9.671332424,0.170135397
10,35,2,56,2,4,,,0,,,8/7/2020,0.9867,yes,20200928,2596.992,90.74,38.1,2.3816,,5/15/21-5/17/21,5/18/2021,0.1126,Olivia,23.06387211,0.114117766
10,36,2,72,5,1,,,0,,,8/7/2020,1.4695,yes,20200928,3492.352,109.89,42.69,2.5741,,5/15/21-5/17/21,5/18/2021,0.1873,Olivia,18.64576615,0.127458319
10,37,2,57,1,1,,,0,,,8/7/2020,1.418,yes,20200928,4252.699,123.74,47.72,2.593,ripped leaf,5/15/21-5/17/21,5/18/2021,0.1935,Olivia,21.97777261,0.136459803
10,38,2,57,1,3,,,0,,,8/7/2020,0.236,yes,20200926,1033.165,71.74,20.18,3.555,,5/15/21-5/17/21,5/19/2021,0.1342,Olivia,7.698695976,0.568644068
10,39,2,79,3,5,,,0,,,8/7/2020,0.6767,yes,20200926,2167.237,102.32,29.88,3.4244,,5/15/21-5/17/21,5/20/2021,0.1037,Olivia,20.89910318,0.153243683
10,40,2,68,4,4,,,0,,,8/7/2020,no leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,41,4,15,2,1,,,0,,1,8/7/2020,0.4282,yes,20200926,1415.063,77.91,25.77,3.0233,,5/15/21-5/17/21,5/19/2021,0.0954,Olivia,14.83294549,0.222793087
10,42,4,5,4,4,,,0,,,8/7/2020,0.438,yes,20200926,1121.078,69.61,22.75,3.0598,,5/15/21-5/17/21,5/19/2021,0.099,Olivia,11.3240202,0.226027397
10,43,4,32,1,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,44,4,61,1,1,,,0,,,8/7/2020,no leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,45,4,31,3,2,,,0,,1,8/7/2020,0.3528,yes,20200926,886.674,67.78,18.25,3.714,,5/15/21-5/17/21,5/19/2021,0.0886,Olivia,10.00760722,0.251133787
10,46,4,47,4,2,,,0,,,8/7/2020,0.7374,yes,20200926,2134.871,88.07,34.04,2.5873,,5/15/21-5/17/21,5/19/2021,0.1301,Olivia,16.40946195,0.176430703
11,1,1,64,1,1,,,0,,,8/7/2020,1.3618,yes,20200928,2971.285,98.01,42.04,2.3314,,5/22/21-5/24/21,5/28/2021,0.2656,Olivia,11.18706702,0.195035982
11,2,1,3,4,1,,,0,,,8/7/2020,1.1571,yes,20200928,2903.688,104.39,25.32,4.1228,,5/22/21-5/24/21,5/28/2021,0.1479,Olivia,19.6327789,0.127819549
11,3,1,11,1,3,,,0,,,8/7/2020,2.9775,yes,20200928,6980.753,116.28,74.6,1.5587,,5/22/21-5/24/21,5/28/2021,0.4986,Olivia,14.00070798,0.167455919
11,4,1,11,3,2,,,0,,,8/7/2020,0.7478,yes,20200928,2300.418,97.39,32.97,2.9539,,5/22/21-5/24/21,5/28/2021,0.1034,Olivia,22.24775629,0.138272265
11,5,1,18,3,1,,,0,,,8/7/2020,2.5244,yes,20200928,6111.934,163.93,46.6,3.5178,,5/22/21-5/24/21,5/28/2021,0.4126,Olivia,14.81321861,0.163444779
11,6,1,29,4,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,7,1,35,5,3,,,0,,,8/7/2020,1.3758,yes,20200928,3103.453,105.18,42.04,2.5019,folded,5/22/21-5/24/21,5/28/2021,0.2289,Olivia,13.55811708,0.166375927
11,8,1,64,1,4,,,0,,,8/7/2020,1.1374,yes,20200928,4145.362,109.3,47.12,2.3196, the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.1999,Olivia,20.73717859,0.175751714
11,9,1,2,1,2,,,0,,,8/7/2020,1.8125,yes,20200928,5081.641,129.88,50.12,2.5914,,5/22/21-5/24/21,5/28/2021,0.3759,Olivia,13.51859803,0.207393103
11,10,1,64,5,1,,,0,,,8/7/2020,1.0377,yes,20200928,2317.551,105.44,29.88,3.5288,,5/22/21-5/24/21,5/28/2021,0.1701,Olivia,13.62463845,0.163920208
11,11,1,36,1,2,,,0,,,8/7/2020,1.3344,yes,20200928,2975.05,104.96,34.89,3.0083,,5/22/21-5/24/21,5/28/2021,0.1873,Olivia,15.88387613,0.14036271
11,12,1,67,5,5,,,0,,,8/7/2020,0.322,yes,20200929,1099.395,75.45,21.49,3.5109,,5/22/21-5/24/21,5/28/2021,0.061,Olivia,18.02286885,0.189440994
11,13,1,61,1,5,,,0,,,8/7/2020,1.0748,yes,20200929,3551.721,136.03,34.33,3.9624,,5/22/21-5/24/21,5/28/2021,0.1938,Olivia,18.32673375,0.180312616
11,14,1,74,2,2,,,0,,1,8/7/2020,2.202,yes,20200929,6833.58,135.99,64.53,2.1074,,5/22/21-5/24/21,5/28/2021,0.3198,Olivia,21.36829268,0.145231608
11,15,1,68,2,5,,,0,,,8/7/2020,0.6167,yes,20200929,1626.955,87.6,25.43,3.4448, the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.0891,Olivia,18.25987654,0.144478677
11,16,1,29,2,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,17,1,40,5,1,,,0,,,8/7/2020,0.9422,yes,20200929,1864.182,85.55,27.48,3.1132,,5/22/21-5/24/21,5/28/2021,0.1926,Olivia,9.679034268,0.204415199
11,18,1,1,2,4,,,0,,,8/7/2020,2.3323,yes,20200929,6084.221,144.11,55.42,2.6003,,5/22/21-5/24/21,5/28/2021,0.4615,Olivia,13.18357746,0.197873344
11,19,1,74,1,5,,,0,,,8/7/2020,0.2038,yes,20200929,585.173,51.42,16.88,3.0462,,5/22/21-5/24/21,5/28/2021,0.0704,Olivia,8.312116477,0.345436703
11,20,1,2,4,5,,,0,,,8/7/2020,2.2861,yes,20200929,5032.66,132.69,50.53,2.626,,5/22/21-5/24/21,5/28/2021,0.3452,Olivia,14.57896871,0.150999519
11,21,1,4,2,4,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,22,1,9,1,2,,,0,,,8/7/2020,2.7041,yes,20200929,8912.562,158.56,74.82,2.1192,,5/22/21-5/24/21,5/28/2021,0.4079,Olivia,21.84987007,0.150845013
11,23,1,39,5,1,,,0,,,8/7/2020,2.8914,yes,20200929,7985.448,155,69.72,2.2232,,5/22/21-5/24/21,5/28/2021,0.496,Olivia,16.09969355,0.171543197
11,24,4,57,2,1,,,0,,,8/7/2020,1.09,yes,20200929,2543.127,84.42,40.74,2.0722,,5/22/21-5/24/21,5/28/2021,0.1242,Olivia,20.4760628,0.113944954
11,25,4,17,4,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,26,4,67,1,3,,,0,,,8/7/2020,1.58,yes,20200929,4610.638,127.25,50.52,2.5188,,5/22/21-5/24/21,5/28/2021,0.2287,Olivia,20.16020114,0.144746835
11,27,4,42,2,4,,,0,,,8/7/2020,2.4478,yes,20200929,5933.3,152.02,53,2.8683,,5/22/21-5/24/21,5/28/2021,0.3357,Olivia,17.67441168,0.137143558
11,28,4,12,2,1,,,0,,,8/7/2020,2.625,yes,20200929,8232.053,164.59,70.97,2.3191,,5/22/21-5/24/21,5/28/2021,0.3332,Olivia,24.70604142,0.126933333
11,29,4,30,2,1,,,0,,,8/7/2020,0.2348,yes,20200930,602.374,51.23,16.58,3.0899,,5/22/21-5/24/21,5/28/2021,0.0533,Olivia,11.30157598,0.227001704
11,30,4,4,4,1,,,0,,,8/7/2020,2.3938,yes,20200930,6036.571,133.2,58.66,2.2707,folded,5/22/21-5/24/21,5/28/2021,0.3898,Olivia,15.48632889,0.16283733
11,31,4,17,4,5,,,0,,,8/7/2020,0.882,yes,20200930,2768.776,97.59,40.27,2.4234,,5/22/21-5/24/21,5/28/2021,0.1341,Olivia,20.64709918,0.152040816
11,32,4,35,4,3,,,0,,,8/7/2020,0.507,yes,20200930,1342.38,85.75,20.44,4.1952,,5/22/21-5/24/21,5/28/2021,0.0969,Olivia,13.85325077,0.19112426
11,33,4,68,5,5,,,0,,,8/7/2020,1.9317,yes,20200930,4794.284,120.88,55.74,2.1686, the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.2825,Olivia,16.97091681,0.146244241
11,34,4,67,1,2,,,0,,,8/7/2020,0.1998,yes,20200930,547.117,52.28,14.58,3.5857,,5/22/21-5/24/21,5/28/2021,0.023,Olivia,23.78769565,0.115115115
11,35,4,40,3,2,,,0,,,8/7/2020,2.4666,yes,20200930,7195.671,144.7,72.5,1.9959,,5/22/21-5/24/21,5/28/2021,0.397,Olivia,18.12511587,0.160950296
11,36,4,68,5,4,,,0,,,8/7/2020,1.2003,yes,20200930,4021.137,128.46,46.13,2.7847,,5/22/21-5/24/21,5/28/2021,0.1848,Olivia,21.75939935,0.15396151
11,37,4,4,2,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,38,4,28,1,2,,,0,,,8/7/2020,1.503,yes,20200926,5277.47,123.76,55.11,2.2457,,5/22/21-5/24/21,5/28/2021,0.2276,Olivia,23.18747803,0.151430472
11,39,4,26,1,4,,,0,,,8/7/2020,1.8371,yes,20200926,5830.06,141.5,55.35,2.5565,,5/22/21-5/24/21,5/28/2021,0.3224,Olivia,18.08331266,0.175493985
11,40,4,6,3,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,41,4,16,1,1,,,0,,,8/7/2020,0.032,yes,20200926,113.37,26.19,5.95,4.4017,,5/22/21-5/24/21,5/28/2021,0.0103,Olivia,11.00679612,0.321875
11,42,4,42,1,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,43,4,41,1,4,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,44,4,21,3,3,,,0,,,8/7/2020,0.245,yes,20200926,506.782,56.52,13.77,4.1046,,5/22/21-5/24/21,5/28/2021,0.0529,Olivia,9.58,0.215918367
11,45,4,35,3,3,,,0,,,8/7/2020,0.5974,yes,20200926,1608.353,79.32,28.02,2.8308,,5/22/21-5/24/21,5/28/2021,0.0788,Olivia,20.41057107,0.131904921
11,46,4,31,1,5,,,0,,,8/7/2020,3.2042,yes,20200926,7442.804,160.13,61.89,2.5873,,5/22/21-5/24/21,5/28/2021,0.4816,Olivia,15.45432724,0.150302728
12,1,3,7,1,1,,,0,,,8/7/2020,0.5339,yes,20200928,1258.238,72.22,23.59,3.0615,,5/22/21-5/24/21,5/31/2021,0.0944,Olivia ,13.32879237,0.176812137
12,2,3,1,3,2,,,0,,,8/7/2020,0.6277,yes,20200928,1576.06,86.87,28.37,3.062,,5/22/21-5/24/21,5/31/2021,0.0876,Olivia ,17.99155251,0.139557113
12,3,3,47,4,3,,,0,,,8/7/2020,0.2749,yes,20200928,888.808,61.99,19.47,3.1839,,5/22/21-5/24/21,5/31/2021,0.0451,Olivia ,19.70749446,0.164059658
12,4,3,61,1,3,,,0,,,8/7/2020,2.3405,yes,20200928,6339.373,169.68,53.04,3.1991,,5/22/21-5/24/21,5/31/2021,0.3781,Olivia ,16.76639249,0.161546678
12,5,3,46,1,2,,,0,,,8/7/2020,1.1404,yes,20200930,2914.62,95.22,42.71,2.2295,,5/22/21-5/24/21,5/31/2021,0.143,Olivia ,20.38195804,0.125394598
12,6,3,79,2,2,,,0,,,8/7/2020,0.3198,yes,20200930,1056.459,66.1,21.43,3.0845,,5/22/21-5/24/21,5/31/2021,0.0704,Olivia ,15.00651989,0.220137586
12,7,3,9,1,4,,,0,,,8/7/2020,0.7479,yes,20200930,2313.856,103.94,32.09,3.239,,5/22/21-5/24/21,5/31/2021,0.1092,Olivia ,21.18915751,0.146008825
12,8,3,32,1,1,,,0,,,8/7/2020,1.145,yes,20200930,3510.439,117.4,39.1,3.0026,,5/22/21-5/24/21,5/31/2021,0.1466,Olivia ,23.94569577,0.128034935
12,9,3,7,2,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,10,3,72,5,4,,,0,,,8/7/2020,0.293,yes,20200930,957.262,71.11,19.57,3.6336,,5/22/21-5/24/21,5/31/2021,0.0371,Olivia ,25.80221024,0.12662116
12,11,3,47,1,4,,,0,,,8/7/2020,0.3395,yes,20200930,1294.084,84.3,21.19,3.9783,,5/22/21-5/24/21,5/31/2021,0.0447,Olivia ,28.95042506,0.131664212
12,12,3,62,2,2,,,0,,,8/7/2020,0.0815,yes,20200930,415.052,40.63,14.09,2.8836,,5/22/21-5/24/21,5/31/2021,0.0144,Olivia ,28.82305556,0.176687117
12,13,3,46,3,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,14,3,41,2,3,,,0,,,8/7/2020,1.3072,yes,20200930,4186.024,110.64,49.25,2.2465, the leaf had noticeable herbivory,5/22/21-5/24/21,5/31/2021,0.1793,Olivia ,23.34648076,0.137163403
12,15,3,67,4,1,,,0,,,,only 1 herbivorized leaf,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,16,3,67,4,2,,,0,,,8/7/2020,0.9105,yes,20200930,3538.788,104.69,47.29,2.2138,,5/22/21-5/24/21,5/31/2021,0.1325,Olivia ,26.70783396,0.145524437
12,17,3,8,1,2,,,0,,,8/7/2020,1.2614,yes,20201001,2811.847,84.25,48.11,1.7512,,5/22/21-5/24/21,5/31/2021,0.1734,Olivia ,16.21595732,0.137466307
12,18,3,36,5,2,,,0,,,8/7/2020,0.2954,yes,20201001,769.676,62.26,18.26,3.4096,,5/22/21-5/24/21,5/31/2021,0.0407,Olivia ,18.91095823,0.137779282
12,19,3,57,5,5,,,0,,,8/7/2020,1.542,yes,20201001,3650.713,114.95,44.82,2.5647,,5/22/21-5/24/21,5/31/2021,0.0915,Olivia ,39.89850273,0.059338521
12,20,3,68,2,3,,,0,,,8/7/2020,1.2477,yes,20201001,3033.267,93.11,45.15,2.0622,,5/22/21-5/24/21,5/31/2021,0.1485,Olivia ,20.4260404,0.119018995
12,21,3,23,1,1,,,0,,,8/7/2020,2.0204,yes,20201001,5793.73,131.84,57.59,2.2893,ripped leaf,5/22/21-5/24/21,5/31/2021,0.2977,Olivia ,19.46163923,0.14734706
12,22,1,21,4,3,,,0,,,8/7/2020,2.2397,yes,20201001,6870.373,139.3,64.51,2.1594, the leaf had noticeable herbivory,5/22/21-5/24/21,5/31/2021,0.3075,Olivia ,22.34267642,0.137295174
12,23,1,6,1,1,,,0,,1,8/7/2020,0.4701,yes,20201001,1726.346,82.58,30.58,2.7005,very long stem ,5/22/21-5/24/21,5/31/2021,0.0854,Olivia ,20.21482436,0.181663476
12,24,4,17,3,4,,,0,,,8/7/2020,0.7672,yes,20201001,3161.658,91.59,45.36,2.0192, the leaf had noticeable herbivory,5/22/21-5/24/21,5/31/2021,0.1036,Olivia ,30.51793436,0.135036496
12,25,4,57,4,4,,,0,,1,8/7/2020,0.1578,yes,20201001,872.869,51.81,22.85,2.2674,,5/22/21-5/24/21,5/31/2021,0.0183,Olivia ,47.69775956,0.115969582
12,26,4,29,5,3,,,0,,,8/7/2020,0.4714,yes,20201001,1355.897,87.69,22.41,3.913,,5/22/21-5/24/21,5/31/2021,0.0815,Olivia ,16.63677301,0.172889266
12,27,4,6,1,2,,,0,,,8/7/2020,4.1265,yes,20201001,12035.536,204.73,76.96,2.6602, the leaf had noticeable herbivory,5/22/21-5/24/21,5/31/2021,0.6884,Olivia ,17.48334689,0.166824185
12,28,4,17,2,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,29,4,41,1,3,,,0,,,8/7/2020,1.2617,yes,20201001,3974.33,103.52,51.67,2.0035,folded,5/22/21-5/24/21,5/31/2021,0.1929,Olivia ,20.60305858,0.152888959
12,30,4,14,4,3,,,0,,,8/7/2020,1.6377,yes,20201001,5205.934,129.04,49.72,2.5953, the leaf had noticeable herbivory,5/22/21-5/24/21,5/31/2021,0.2248,Olivia ,23.1580694,0.137265678
12,31,4,51,4,1,,,0,,,8/7/2020,2.0563,yes,20201001,6849.922,135.41,69.71,1.9425,,5/22/21-5/24/21,5/31/2021,0.3156,Olivia ,21.70444233,0.153479551
12,32,4,28,4,4,,,0,,,8/7/2020,0.5109,yes,20201001,2107.959,89.88,33.08,2.717,,5/22/21-5/24/21,5/31/2021,0.0784,Olivia ,26.88723214,0.153454688
12,33,4,35,5,2,,,0,,,8/7/2020,1.583,yes,20201001,5632.018,141.15,52.38,2.6947,,5/22/21-5/24/21,5/31/2021,0.1048,Olivia ,53.74062977,0.066203411
12,34,4,61,1,2,,,0,,,8/7/2020,0.7382,yes,20201001,2290.15,97.11,32.91,2.9508,,5/22/21-5/24/21,5/31/2021,0.0933,Olivia ,24.54608789,0.126388513
12,35,4,72,3,3,,,0,,,8/7/2020,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,36,4,14,4,1,,,0,,,8/7/2020,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,37,4,40,4,1,,,0,,,8/7/2020,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,38,4,57,2,5,,,0,,,8/7/2020,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,39,4,68,1,1,,,0,,,8/7/2020,0.1642,yes,20201001,615.707,57.89,16.14,3.5867,,5/22/21-5/24/21,5/31/2021,0.0253,Olivia ,24.33624506,0.15408039
12,40,4,45,2,2,,,0,,,8/7/2020,0.062,yes,20201001,267.127,39.07,9.12,4.284,,5/22/21-5/24/21,5/31/2021,0.0114,Olivia ,23.43219298,0.183870968
12,41,4,13,1,2,,,0,,1,8/7/2020,0.0174,yes,20201001,68.91,18.85,6.12,3.0801,,5/22/21-5/24/21,5/31/2021,0.0049,Olivia ,14.06326531,0.281609195
12,42,4,47,5,3,,,0,,,8/7/2020,0.071,yes,20201001,221.315,32.73,10.2,3.2088,,5/22/21-5/24/21,5/31/2021,0.0153,Olivia ,14.46503268,0.215492958
12,43,4,19,1,5,,,0,,,8/7/2020,0.1682,yes,20201001,502.005,61.7,11.52,5.3559,,5/22/21-5/24/21,5/31/2021,0.0141,Olivia ,35.60319149,0.083828775
12,44,4,64,5,2,,,0,,,8/7/2020,0.2368,yes,20201001,654.883,59.14,15.54,3.8057,,5/22/21-5/24/21,5/31/2021,0.0491,Olivia ,13.33773931,0.207347973
12,45,4,21,5,5,,,0,,,8/7/2020,0.1304,yes,20201001,457.578,42.71,15.76,2.71,,5/22/21-5/24/21,5/31/2021,0.0455,Olivia ,10.05665934,0.34892638
12,46,4,21,5,4,,,0,,,8/7/2020,0.3035,yes,20201001,1272.176,66.3,24.96,2.6563,,5/22/21-5/24/21,5/31/2021,0.0479,Olivia ,26.55899791,0.157825371
13,1,3,72,2,2,,,0,,,8/7/2020,0.5512,yes,20201003,1856.466,85.84,31.76,2.7028,,5/18/21-5/20/21,5/20/2021,0.0448,Olivia,41.43897321,0.081277213
13,2,3,39,3,1,,,0,,,8/7/2020,1.6955,yes,20201003,5356.94,155.75,43.51,3.5796,the leaf had light noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.2731,Olivia,19.61530575,0.16107343
13,3,3,13,1,3,,,0,,,8/7/2020,0.3727,yes,20201003,1067.532,86.9,15.74,5.521,,5/18/21-5/20/21,5/20/2021,0.0644,Olivia,16.57658385,0.172793131
13,4,3,41,1,4,,,0,,,8/7/2020,0.3703,yes,20201003,1275.786,75.86,22.84,3.3214,,5/18/21-5/20/21,5/20/2021,0.0654,Olivia,19.50743119,0.176613557
13,5,3,77,2,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,6,3,35,5,5,,,0,,,8/7/2020,0.1258,yes,20201003,559.717,58.4,13.39,4.3615,,5/18/21-5/20/21,5/20/2021,0.0143,Olivia,39.14104895,0.113672496
13,7,3,20,2,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,8,3,42,2,5,,,0,,,8/7/2020,1.5293,yes,20201003,3727.001,126.62,39.92,3.1718,,5/18/21-5/20/21,5/20/2021,0.2233,Olivia,16.69055531,0.146014516
13,9,3,77,4,4,,,0,,,8/7/2020,5.5904,yes,20201003,16449.943,228.73,91.64,2.496, the leaf had light noticeable herbivory,5/18/21-5/20/21,5/20/2021,1.0282,Olivia,15.99877748,0.183922439
13,10,3,49,1,1,,,0,,,8/7/2020,1.5979,yes,20201003,3968.448,120.35,45.21,2.662,,5/18/21-5/20/21,5/20/2021,0.2227,Olivia,17.81970364,0.139370424
13,11,3,49,2,4,,,0,,1,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,12,3,13,3,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,13,3,17,1,2,,,0,,,8/7/2020,2.1011,yes,20201003,6280.111,126.77,65.74,1.9284,,5/18/21-5/20/21,5/20/2021,0.2582,Olivia,24.32266073,0.122888011
13,14,3,61,5,3,,,0,,,8/7/2020,0.6465,yes,20201003,1650.382,70.41,29.57,2.3811, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.1045,Olivia,15.79312919,0.161639598
13,15,3,62,1,4,,,0,,,8/7/2020,1.8075,yes,20201003,4209.526,123.43,45.12,2.7356,,5/18/21-5/20/21,5/20/2021,0.2868,Olivia,14.67756625,0.158672199
13,16,3,61,4,3,,,0,,,8/7/2020,1.132,yes,20201003,6158.203,156.21,52.03,3.0023,,5/18/21-5/20/21,5/20/2021,0.2758,Olivia,22.32850979,0.243639576
13,17,3,14,1,2,,,0,,,8/7/2020,0.7648,yes,20201003,2745.744,103.1,35.06,2.9407, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.1574,Olivia,17.44437103,0.205805439
13,18,3,14,5,5,,,0,,,8/7/2020,0.9704,yes,20201003,3016.747,103.41,40.61,2.5464,,5/18/21-5/20/21,5/20/2021,0.1235,Olivia,24.42710121,0.127267106
13,19,3,72,3,2,,,0,,,8/7/2020,1.5258,yes,20201003,3913.435,120.78,44.34,2.724,,5/18/21-5/20/21,5/20/2021,0.2678,Olivia,14.61327483,0.175514484
13,20,3,20,5,5,,,0,,,8/7/2020,4.6076,yes,20201003,9990.157,165.22,72.9,2.2664,Folded and the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.7032,Olivia,14.20670791,0.152617415
13,21,3,19,3,1,,,0,,,8/7/2020,1.4093,yes,20201003,3291.622,101.31,41.48,2.4424, the leaf had noticeable herbivory,5/18/21-5/20/21,5/20/2021,0.1909,Olivia,17.2426506,0.135457319
13,22,3,46,3,3,,,0,,,8/7/2020,2.2925,yes,20201003,6611.604,136.31,59.23,2.3014,,5/18/21-5/20/21,5/20/2021,0.2863,Olivia,23.09327279,0.124885496
13,23,3,56,4,3,,,0,,,8/7/2020,2.0543,yes,20201003,6392.838,144.66,56.59,2.5563,,5/18/21-5/20/21,5/20/2021,0.2959,Olivia,21.60472457,0.144039332
13,24,3,11,2,3,,,0,,,8/7/2020,1.311,yes,20201005,2699.504,106.08,35.07,3.0248,,5/18/21-5/20/21,5/20/2021,0.1671,Olivia,16.15502095,0.127459954
13,25,3,62,2,4,,,0,,,8/7/2020,2.6334,yes,20201005,6986.879,149.97,69.84,2.1473,,5/18/21-5/20/21,5/20/2021,0.3621,Olivia,19.29544049,0.137502848
13,26,4,49,1,2,,,0,,,8/7/2020,3.0698,yes,20201005,6005.281,157.88,60.68,2.6018,,5/18/21-5/20/21,5/20/2021,0.3555,Olivia,16.89249226,0.11580559
13,27,4,1,2,3,,,0,,,8/7/2020,1.3778,yes,20201005,3479.055,91.41,53.32,1.7144,,5/18/21-5/20/21,5/20/2021,0.1692,Olivia,20.56179078,0.122804471
