"","Row","Column","Block","Population","Family","Replicate","Comment.early","Date.early","Alive.early","Herbivory.early","Surveyor.early","Alive.late","Herbivory.late","Date.late","Surveyor.late","Comment.late"
"645",15,13,"3","27","3","4","","6/22/2021","1","0,0,0,2,0","Sophie","","3,0,2,0,2","8/24/2021","Sophie",NA
"646",15,14,"3","17","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,02","8/24/2021","Sophie",NA
"647",15,15,"3","14","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,2,32,1,3","8/24/2021","Sophie",NA
"648",15,16,"3","1","5","5","","6/22/2021","1","0,0,0,0,06","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"649",15,17,"3","57","3","4","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/24/2021","Sophie",NA
"650",15,18,"3","21","2","1","","6/22/2021","1","0,3,20,44,46","Sophie","","1,12,22,10,3","8/24/2021","Sophie",NA
"651",15,19,"3","20","3","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"652",15,20,"3","27","3","1","","6/22/2021","1","too withered","Sophie","0","","8/24/2021","Sophie",NA
"653",15,21,"3","67","2","4","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"654",15,22,"3","7","4","1","","6/22/2021","1","0,0,0,1,3","Sophie","","0,2,0,50,30","8/24/2021","Sophie",NA
"655",15,23,"3","27","5","4","","6/22/2021","1","0,0,0,0,01","Sophie","","2,3,6,2,3","8/24/2021","Sophie",NA
"656",15,24,"3","68","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,1,0,3,0","8/24/2021","Sophie",NA
"657",15,25,"3","74","1","2","","6/22/2021","1","0,0,3,0,10","Sophie","","0,10,0,16,22","8/24/2021","Sophie",NA
"658",15,26,"4","29","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,2,0,4","8/24/2021","Sophie",NA
"659",15,27,"4","29","2","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"660",15,28,"4","15","3","3","","6/22/2021","1","0,0,0,0,08","Sophie","","0,14,3,2,0","8/24/2021","Sophie",NA
"661",15,29,"4","14","2","5","","6/22/2021","1","0,0,0,0,0","Sophie","","2,0,1,0,2","8/24/2021","Sophie",NA
"662",15,30,"4","31","3","5","","6/22/2021","1","0,0,0,0,0","Sophie","","5,0,33,28,8","8/24/2021","Sophie",NA
"663",15,31,"4","69","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,3,1,0,3","8/24/2021","Sophie",NA
"664",15,32,"4","77","2","3","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"665",15,33,"4","4","5","1","","6/22/2021","1","0,0,0,0,02","Sophie","","0,18,0,0,3","8/24/2021","Sophie",NA
"666",15,34,"4","11","3","4","","6/22/2021","0","NA","Sophie","","4,4,1,10,0","8/24/2021","Sophie",NA
"667",15,35,"4","57","4","1","","6/22/2021","1","0,0,0,5,1","Sophie","","0,2,2,1,3","8/24/2021","Sophie",NA
"668",15,36,"4","72","4","2","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"669",15,37,"4","5","1","1","","6/22/2021","1","0,1,0,3,3","Sophie","","0,2,3,0,0","8/24/2021","Sophie",NA
"670",15,38,"4","56","4","5","","6/22/2021","1","1,0,6,0,0","Sophie","","20,3,28,3,5","8/24/2021","Sophie",NA
"671",15,39,"4","40","2","5","","6/22/2021","1","0,0,0,0,01","Sophie","","20,8,3,0,0","8/24/2021","Sophie",NA
"672",15,40,"4","9","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","3,0,3,0,0","8/24/2021","Sophie",NA
"673",15,41,"4","40","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,30,1,0,25","8/24/2021","Sophie",NA
"674",15,42,"4","3","3","4","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"675",15,43,"4","20","5","2","","6/22/2021","1","0,0,0,1,1","Sophie","","0,0,8,0,0","8/24/2021","Sophie",NA
"676",15,44,"4","3","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"677",15,45,"4","41","4","5","","6/22/2021","1","2,0,20,0,2","Sophie","","3,5,1,0,1","8/24/2021","Sophie",NA
"678",15,46,"4","18","4","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"679",16,1,"3","15","4","2","","6/22/2021","1","0,0,0,0,01","Sophie","","2,6,2,2,0","8/24/2021","Sophie",NA
"680",16,2,"3","57","4","2","","6/22/2021","1","22,22,0,0,3","Sophie","0","","8/24/2021","Sophie",NA
"681",16,3,"3","27","1","1","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"682",16,4,"3","77","2","1","","6/22/2021","1","0,0,0,0,01","Sophie","","0,1,0,9,0","8/24/2021","Sophie",NA
"683",16,5,"3","29","4","4","","6/22/2021","1","0,0,0,0,0","Sophie","","38,8,0,1,10","8/24/2021","Sophie",NA
"684",16,6,"3","21","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","","2,2,0,0,3","8/24/2021","Sophie",NA
"685",16,7,"3","31","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,1,0,1","8/24/2021","Sophie",NA
"686",16,8,"3","36","5","1","","6/22/2021","1","0,2,4,3,1","Sophie","","0,10,0,0,4","8/24/2021","Sophie",NA
"687",16,9,"3","21","4","2","","6/22/2021","1","0,0,0,0,06","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"688",16,10,"3","15","5","3","","6/22/2021","1","0,0,0,0,09","Sophie","","2,20,1,0,3","8/24/2021","Sophie",NA
"689",16,11,"3","46","4","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,02","8/24/2021","Sophie",NA
"690",16,12,"3","5","2","1","","6/22/2021","1","0,0,0,3,3","Sophie","","4,28,0,8,3","8/24/2021","Sophie",NA
"691",16,13,"3","41","1","2","","6/22/2021","1","0,0,0,2,3","Sophie","","1,0,22,6,26","8/24/2021","Sophie",NA
"692",16,14,"3","49","2","2","","6/22/2021","1","0,0,0,0,04","Sophie","","0,0,0,0,05","8/24/2021","Sophie",NA
"693",16,15,"3","67","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"694",16,16,"3","7","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,8,1,1,0","8/24/2021","Sophie",NA
"695",16,17,"3","5","4","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"696",16,18,"3","4","5","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"697",16,19,"3","68","5","1","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"698",16,20,"3","4","2","3","","6/22/2021","1","0,0,0,0,01","Sophie","0","","8/24/2021","Sophie",NA
"699",16,21,"3","61","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","25,25,12,4,2","8/24/2021","Sophie",NA
"700",16,22,"3","39","4","4","","6/22/2021","1","0,0,0,3,3","Sophie","","0,6,5,2,2","8/24/2021","Sophie",NA
"701",16,23,"3","1","5","3","","6/22/2021","1","0,0,0,3,22","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"702",16,24,"3","2","3","2","","6/22/2021","1","0,2,0,0,32","Sophie","","2,0,2,0,3","8/24/2021","Sophie",NA
"703",16,25,"3","19","1","3","","6/22/2021","1","too withered","Sophie","","0,0,0,3,3","8/24/2021","Sophie",NA
"704",16,27,"4","27","1","2","","6/22/2021","1","0,0,32,0,1","Sophie","2","","8/24/2021","Sophie",NA
"705",16,28,"4","2","4","2","","6/22/2021","1","5,4,10,2,0","Sophie","","0,0,0,1,7","8/24/2021","Sophie",NA
"706",16,29,"4","30","2","5","","6/22/2021","1","0,0,0,0,0","Sophie","","1,2,2,3,2","8/24/2021","Sophie",NA
"707",16,30,"4","19","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"708",16,31,"4","39","1","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"709",16,32,"4","79","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,4,0","8/24/2021","Sophie",NA
"710",16,33,"4","18","2","5","","6/22/2021","1","0,0,2,3,0","Sophie","","6,1,1,5,3","8/24/2021","Sophie",NA
"711",16,34,"4","31","2","4","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"712",16,35,"4","67","1","1","","6/22/2021","1","0,0,0,0,01","Sophie","","35,2,3,12,28","8/24/2021","Sophie",NA
"713",16,36,"4","45","1","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"714",16,37,"4","3","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","12,1,0,5,44","8/24/2021","Sophie",NA
"715",16,38,"4","79","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"716",16,39,"4","68","3","2","","6/22/2021","1","0,0,0,0,01","Sophie","","40,5,6,0,0","8/24/2021","Sophie",NA
"717",16,40,"4","39","1","2","","6/22/2021","1","0,0,0,0,06","Sophie","0","","8/24/2021","Sophie",NA
"718",16,41,"4","2","4","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/24/2021","Sophie",NA
"719",16,42,"4","20","5","3","","6/22/2021","1","0,0,0,0,06","Sophie","0","","8/24/2021","Sophie",NA
"720",16,43,"4","3","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"721",16,44,"4","18","3","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/24/2021","Sophie",NA
"722",16,45,"4","42","1","5","","6/22/2021","0","NA","Sophie","0","","8/24/2021","Sophie",NA
"723",16,46,"4","12","3","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,8,82","8/24/2021","Sophie",NA
"724",17,1,"3","6","4","3","","6/22/2021","1","0,0,0,0,02","Sophie","","6,0,1,1,0","8/23/2021","Sophie",NA
"725",17,2,"3","8","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,4,4,20","8/23/2021","Sophie",NA
"726",17,3,"3","62","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,33,0,0,2","8/23/2021","Sophie",NA
"727",17,4,"3","12","5","5","","6/22/2021","1","0,0,0,1,2","Sophie","","0,0,0,0,06","8/23/2021","Sophie",NA
"728",17,5,"3","8","1","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"729",17,6,"3","79","5","4","","6/22/2021","1","0,10,2,0,3","Sophie","","0,0,5,58,30","8/23/2021","Sophie",NA
"730",17,7,"3","3","4","5","","6/22/2021","1","0,0,0,0,0","Sophie","","2,1,0,3,3","8/23/2021","Sophie",NA
"731",17,8,"3","46","3","4","1wk flowers","6/22/2021","1","0,0,0,0,05","Sophie","","0,5,0,24,8","8/23/2021","Sophie",NA
"732",17,9,"3","79","1","5","","6/22/2021","1","0,0,0,0,02","Sophie","","0,0,2,3,1","8/23/2021","Sophie",NA
"733",17,10,"3","39","4","5","","6/22/2021","1","0,0,0,0,0","Sophie","","4,15,3,1,2","8/23/2021","Sophie",NA
"734",17,11,"3","69","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","1,1,3,3,0","8/23/2021","Sophie",NA
"735",17,12,"3","67","4","4","","6/22/2021","1","1,3,1,0,0","Sophie","","1,0,0,6,6","8/23/2021","Sophie",NA
"736",17,13,"3","11","2","1","","6/22/2021","1","0,0,25,3,2","Sophie","","0,3,0,1,0","8/23/2021","Sophie",NA
"737",17,14,"3","13","5","1","","6/22/2021","1","1,2,0,0,0","Sophie","","0,2,1,2,44","8/23/2021","Sophie",NA
"738",17,15,"3","54","1","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"739",17,16,"3","40","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,6,0,2","8/23/2021","Sophie",NA
"740",17,17,"3","12","2","5","","6/22/2021","1","16,2,6,1,0","Sophie","","0,1,2,0,0","8/23/2021","Sophie",NA
"741",17,18,"3","15","4","5","","6/22/2021","1","4,0,3,0,0","Sophie","0","","8/23/2021","Sophie",NA
"742",17,19,"3","77","5","2","","6/22/2021","1","0,0,1,0,4","Sophie","","0,1,0,1,4","8/23/2021","Sophie",NA
"743",17,20,"3","40","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","1,0,0,0,4","8/23/2021","Sophie",NA
"744",17,21,"3","69","1","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"745",17,22,"3","67","3","1","","6/22/2021","1","16,0,0,0,44","Sophie","","0,5,6,3,0","8/23/2021","Sophie",NA
"746",17,23,"3","36","4","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"747",17,24,"3","16","1","3","","6/22/2021","","28,4,64,18,16","Sophie","0","","8/23/2021","Sophie",NA
"748",17,25,"3","13","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/23/2021","Sophie",NA
"749",17,26,"4","18","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","","1,1,20,18,0","8/23/2021","Sophie",NA
"750",17,27,"4","61","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","","4,0,3,2,1","8/23/2021","Sophie",NA
"751",17,28,"4","12","4","3","","6/22/2021","1","14,2,3,12,20","Sophie","","3,4,2,1,2","8/23/2021","Sophie",NA
"752",17,29,"4","5","5","1","","6/22/2021","1","0,18,8,0,0","Sophie","","0,0,1,0,3","8/23/2021","Sophie",NA
"753",17,30,"4","49","2","5","","6/22/2021","1","30,20,0,0,","Sophie","","0,30,2,0,0","8/23/2021","Sophie",NA
"754",17,31,"4","74","1","1","","6/22/2021","1","0,0,0,0,04","Sophie","0","","8/23/2021","Sophie",NA
"755",17,32,"4","36","4","3","","6/22/2021","1","0,0,0,0,03","Sophie","","1,1,3,2,3","8/23/2021","Sophie",NA
"756",17,33,"4","67","3","4","","6/22/2021","1","too withered","Sophie","0","","8/23/2021","Sophie",NA
"757",17,34,"4","15","1","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"758",17,35,"4","5","3","4","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"759",17,36,"4","16","3","2","","6/22/2021","1","3,0,1,3,3","Sophie","0","","8/23/2021","Sophie",NA
"760",17,37,"4","7","2","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"761",17,38,"4","26","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/23/2021","Sophie",NA
"762",17,39,"4","57","3","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"763",17,40,"4","68","2","4","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"764",17,41,"4","19","2","3","","6/22/2021","1","0,0,0,0,05","Sophie","2","","8/23/2021","Sophie",NA
"765",17,42,"4","61","5","4","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"766",17,43,"4","30","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"767",17,44,"4","5","4","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"768",17,45,"4","27","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"769",17,46,"4","1","4","4","","6/22/2021","1","0,0,0,0,08","Sophie","","0,0,0,01,01","8/23/2021","Sophie",NA
"770",18,1,"3","5","1","2","","6/22/2021","1","0,0,0,0,05","Sophie","2","","8/23/2021","Sophie",NA
"771",18,2,"3","39","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,10,5,25","8/23/2021","Sophie",NA
"772",18,3,"3","61","1","4","","6/22/2021","1","0,0,0,0,0","Sophie","","3,1,1,0,0","8/23/2021","Sophie",NA
"773",18,4,"3","64","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","4,1,1,0,1","8/23/2021","Sophie",NA
"774",18,5,"3","46","4","5","","6/22/2021","1","0,0,0,0,0","Sophie","","33,5,1,2,0","8/23/2021","Sophie",NA
"775",18,6,"3","2","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","1,6,3,2,5","8/23/2021","Sophie",NA
"776",18,7,"3","17","2","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"777",18,8,"3","68","1","3","","6/22/2021","1","0,0,0,0,034","Sophie","","1,0,2,6,0","8/23/2021","Sophie",NA
"778",18,9,"3","4","4","3","","6/22/2021","1","0,0,0,0,022","Sophie","","0,0,12,26,22","8/23/2021","Sophie",NA
"779",18,10,"3","3","5","2","","6/22/2021","1","0,0,0,0,01","Sophie","","0,0,0,6,3","8/23/2021","Sophie",NA
"780",18,11,"3","18","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,1,68","8/23/2021","Sophie",NA
"781",18,12,"3","56","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","","2,0,0,2,3","8/23/2021","Sophie",NA
"782",18,13,"3","42","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"783",18,14,"3","62","5","4","","6/22/2021","1","0,0,0,0,08","Sophie","","8,6,0,0,5","8/23/2021","Sophie",NA
"784",18,15,"3","14","3","4","","6/22/2021","1","0,0,0,0,042","Sophie","2","","8/23/2021","Sophie",NA
"785",18,16,"3","28","4","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,12","8/23/2021","Sophie",NA
"786",18,17,"3","11","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","","1,0,0,1,0","8/23/2021","Sophie",NA
"787",18,18,"3","49","3","2","","6/22/2021","1","0,95,12,0,25","Sophie","","0,0,0,0,0","8/23/2021","Sophie",NA
"788",18,19,"3","7","4","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,6,4,4,10","8/23/2021","Sophie",NA
"789",18,20,"3","15","1","1","","6/22/2021","0","NA","Sophie","","0,0,12,4,2","8/23/2021","Sophie",NA
"790",18,21,"3","69","1","3","","6/22/2021","1","4,18,14,0,0","Sophie","","0,4,20,8,0","8/23/2021","Sophie",NA
"791",18,22,"3","74","5","3","","6/22/2021","0","NA","Sophie","","8,28,4,3,0","8/23/2021","Sophie",NA
"792",18,23,"3","47","3","4","","6/22/2021","no pot","no pot","Sophie","0","","8/23/2021","Sophie",NA
"793",18,24,"3","62","3","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"794",18,25,"3","39","1","3","","6/22/2021","1","0,0,0,0,0","Sophie","","2,4,28,3,5","8/23/2021","Sophie",NA
"795",18,26,"4","36","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,2,2,2,3","8/23/2021","Sophie",NA
"796",18,27,"4","6","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"797",18,28,"4","39","1","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,1,0,1,1","8/23/2021","Sophie",NA
"798",18,29,"4","20","1","1","","6/22/2021","1","too withered","Sophie","","1,1,0,2,3","8/23/2021","Sophie",NA
"799",18,30,"4","21","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,14,2,1,0","8/23/2021","Sophie",NA
"800",18,31,"4","64","1","5","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"801",18,32,"4","5","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,10,0,1,8","8/23/2021","Sophie",NA
"802",18,33,"4","18","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"803",18,34,"4","21","1","1","","6/22/2021","1","0,0,0,0,01","Sophie","","1,18,1,2,2","8/23/2021","Sophie",NA
"804",18,35,"4","6","5","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"805",18,36,"4","35","2","3","","6/22/2021","1","0,0,0,0,0","Sophie","","0,2,20,0,10","8/23/2021","Sophie",NA
"806",18,37,"4","69","2","5","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"807",18,38,"4","31","4","1","","6/22/2021","1","0,0,0,0,03","Sophie","2","","8/23/2021","Sophie",NA
"808",18,39,"4","30","3","5","","6/22/2021","1","0,0,0,0,02","Sophie","0","","8/23/2021","Sophie",NA
"809",18,40,"4","46","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","98,-,-,-,-","8/23/2021","Sophie",NA
"810",18,41,"4","3","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,0,0,0","8/23/2021","Sophie",NA
"811",18,42,"4","18","2","3","","6/22/2021","1","0,0,0,0,03","Sophie","","1,6,50,20,5","8/23/2021","Sophie",NA
"812",18,43,"4","40","5","4","","6/22/2021","1","0,0,0,0,0","Sophie","","0,10,0,0,0","8/23/2021","Sophie",NA
"813",18,44,"4","20","3","1","","6/22/2021","1","0,0,12,50,96","Sophie","","3,3,0,0,0","8/23/2021","Sophie",NA
"814",18,45,"4","3","1","1","","6/22/2021","1","50,0,0,0,0","Sophie","","0,0,0,0,48","8/23/2021","Sophie",NA
"815",18,46,"4","2","2","4","","6/22/2021","1","0,0,0,23,24","Sophie","","14,6,4,4,1","8/23/2021","Sophie",NA
"816",19,1,"3","2","2","1","","6/22/2021","1","0,0,0,0,0","Sophie","","12,12,4,3,2","8/23/2021","Sophie",NA
"817",19,2,"3","31","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","3,6,8,1,0","8/23/2021","Sophie",NA
"818",19,3,"3","40","4","3","","6/22/2021","1","4,4,2,0,0","Sophie","","0,1,1,25,6","8/23/2021","Sophie",NA
"819",19,4,"3","4","2","5","","6/22/2021","1","0,0,0,0,65","Sophie","2","","8/23/2021","Sophie",NA
"820",19,5,"3","72","2","5","","6/22/2021","1","0,0,0,0,0","Sophie","","3,2,2,2,5","8/23/2021","Sophie",NA
"821",19,6,"3","64","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,0,2,2,2","8/23/2021","Sophie",NA
"822",19,7,"3","69","2","2","","6/22/2021","1","0,0,0,0,0","Sophie","","0,2,0,1,1","8/23/2021","Sophie",NA
"823",19,8,"3","26","1","3","","6/22/2021","1","0,0,0,0,06","Sophie","2","","8/23/2021","Sophie",NA
"824",19,9,"3","61","5","2","","6/22/2021","1","0,0,0,0,03","Sophie","","5,3,1,0,4","8/23/2021","Sophie",NA
"825",19,10,"3","45","1","3","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"826",19,11,"3","72","4","1","","6/22/2021","1","0,0,0,0,05","Sophie","","0,0,0,1,3","8/23/2021","Sophie",NA
"827",19,12,"3","18","3","4","","6/22/2021","1","0,0,0,0,20","Sophie","","0,0,0,0,02","8/23/2021","Sophie",NA
"828",19,13,"3","19","2","1","","6/22/2021","1","0,0,0,0,36","Sophie","","0,0,0,0,03","8/23/2021","Sophie",NA
"829",19,14,"3","64","3","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,6,0,0,5","8/23/2021","Sophie",NA
"830",19,15,"3","47","1","2","","6/22/2021","1","0,0,0,0,0","Sophie","","4,2,2,2,0","8/23/2021","Sophie",NA
"831",19,16,"3","2","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","","0,5,8,6,6","8/23/2021","Sophie",NA
"832",19,17,"3","6","3","3","","6/22/2021","1","0,0,0,0,06","Sophie","","4,0,0,0,2","8/23/2021","Sophie",NA
"833",19,18,"3","12","1","1","","6/22/2021","1","90,90,90,90,90","Sophie","","4,20,0,72,52","8/23/2021","Sophie",NA
"834",19,19,"3","46","2","4","","6/22/2021","1","0,0,0,0,20","Sophie","2","","8/23/2021","Sophie",NA
"835",19,20,"3","28","4","3","","6/22/2021","1","0,0,0,20,28","Sophie","","0,0,0,0,03","8/23/2021","Sophie",NA
"836",19,21,"3","74","1","4","","6/22/2021","1","3,5,0,0,0","Sophie","","3,0,2,0,4","8/23/2021","Sophie",NA
"837",19,22,"3","46","3","1","","6/22/2021","1","4,0,0,5,3","Sophie","","26,4,3,28,4","8/23/2021","Sophie",NA
"838",19,23,"3","6","1","4","","6/22/2021","1","2,3,0,0,0","Sophie","","0,0,0,0,05","8/23/2021","Sophie",NA
"839",19,24,"3","61","3","5","","6/22/2021","1","1,10,4,0,0","Sophie","2","","8/23/2021","Sophie",NA
"840",19,25,"3","15","2","2","","6/22/2021","1","0,0,0,0,0","Sophie","","6,4,4,0,3","8/23/2021","Sophie",NA
"841",19,26,"4","8","1","5","","6/22/2021","1","38,10,0,0,0","Sophie","","3,2,5,1,1","8/23/2021","Sophie",NA
"842",19,27,"4","1","5","1","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"843",19,28,"4","13","2","2","","6/22/2021","1","0,98,0,0,24","Sophie","","1,0,2,0,2","8/23/2021","Sophie",NA
"844",19,29,"4","61","3","1","","6/22/2021","1","56,52,96,94,90","Sophie","","8,1,10,3,0","8/23/2021","Sophie",NA
"845",19,30,"4","7","2","1","","6/22/2021","1","4,0,0,0,0","Sophie","","0,0,0,0,01","8/23/2021","Sophie",NA
"846",19,31,"4","1","4","2","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"847",19,32,"4","62","5","3","","6/22/2021","1","0,0,0,0,03","Sophie","","2,1,1,3,0","8/23/2021","Sophie",NA
"848",19,33,"4","57","4","3","","6/22/2021","1","0,0,0,0,0","Sophie","","1,1,1,3,2","8/23/2021","Sophie",NA
"849",19,34,"4","29","5","5","","6/22/2021","1","0,0,0,0,0","Sophie","","0,3,75,2,-","8/23/2021","Sophie",NA
"850",19,35,"4","28","1","1","","6/22/2021","1","0,0,0,0,28","Sophie","0","","8/23/2021","Sophie",NA
"851",19,36,"4","11","4","1","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"852",19,37,"4","27","5","1","","6/22/2021","1","0,0,0,0,08","Sophie","","1,2,1,3,4","8/23/2021","Sophie",NA
"853",19,38,"4","79","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"854",19,39,"4","21","2","4","","6/22/2021","1","0,0,0,0,0","Sophie","","1,4,68,62,3","8/23/2021","Sophie",NA
"855",19,40,"4","15","1","2","","6/22/2021","1","0,0,0,20,52","Sophie","0","","8/23/2021","Sophie",NA
"856",19,41,"4","19","2","5","","6/22/2021","1","too small","Sophie","","32,16,26,1,2","8/23/2021","Sophie",NA
"857",19,42,"4","9","2","3","","6/22/2021","1","0,0,0,0,0","Sophie",".","0,0,0,0,0","8/23/2021","Sophie",NA
"858",19,43,"4","49","2","1","","6/22/2021","1","0,0,0,0,01","Sophie","2","","8/23/2021","Sophie",NA
"859",19,44,"4","20","3","3","","6/22/2021","1","0,0,0,0,0","Sophie","2","","8/23/2021","Sophie",NA
"860",19,45,"4","15","3","2","","6/22/2021","1","0,0,0,0,0","Sophie","","25,38,4,94,96","8/23/2021","Sophie",NA
"861",19,46,"4","46","3","5","","6/22/2021","1","0,0,0,0,0","Sophie","0","","8/23/2021","Sophie",NA
"862",20,1,"3","2","3","4","","6/22/2021","1","0,0,0,0,03","Sophie","2","","8/23/2021","Sophie",NA
"863",20,2,"3","56","3","1","","6/22/2021","0","NA","Sophie","0","","8/23/2021","Sophie",NA
"864",20,3,"3","3","3","2","","6/22/2021","1","0,15,20,15,20","Sophie","2","","8/23/2021","Sophie",NA
