Row,Column,Block,Population,Family,Replicate,Date,Row,Column,Dead,Monarch_Quantity_Past,Monarch_Quantity_Observed,Monarch_Note,Tetraopes_tetropthalmus,Liriomyza_asclepiadis,Aphis_nerii,Aphis_asclepiadis,Myzocallis_asclepiadis,Euchaetes_egle,Lygaeus_kalmii,Labidomera_clivicollis,Rhyssomatus_lineaticollis,Comment,,,,,,,,,
3,39,2,49,5,3,07/20/2020,3,39,0,,,,,21,,,,,,,,,,,,,,,,,
3,38,2,46,2,3,07/20/2020,3,38,0,,1,1 egg ,,22,,,,,,,,,,,,,,,,,
3,37,2,56,2,1,07/20/2020,3,37,0,,2,2 eggs,,11,,,,,,,,,,,,,,,,,
3,36,2,72,2,3,07/20/2020,3,36,0,,,,,37,,,,,,,,,,,,,,,,,
3,35,2,77,5,5,07/20/2020,3,35,0,,,,,19,,10,,,,,,,,,,,,,,,
3,34,2,31,1,3,07/20/2020,3,34,0,,2,1 egg + 1st/2nd instar,,11,,2,,,1,,,,,,,,,,,,
3,33,2,21,2,5,07/20/2020,3,33,0,,,,,5,,,,,,,,,,,,,,,,,
3,32,2,36,3,5,07/20/2020,3,32,1,,,,,,,,,,,,,,,,,,,,,,
3,31,2,56,4,4,07/20/2020,3,31,0,,2,1st instar + 3rd/4th instar,,19,,,,,2,,,,,,,,,,,,
3,30,2,72,1,3,07/20/2020,3,30,0,,1,1st/2nd instar,,,,,,,1,,,,,,,,,,,,
3,29,2,4,4,4,07/20/2020,3,29,0,,2,1 egg + 1st instar,,14,,2,,,,,,,,,,,,,,,
3,28,2,77,3,2,07/20/2020,3,28,0,,,,,11,,352,,,,,,,,,,,,,,,
3,27,2,39,4,2,07/20/2020,3,27,0,,,,,34,,,,,,,,,,,,,,,,,
3,26,2,62,3,1,07/20/2020,3,26,0,,1,1 egg,,29,,,,,,,,,,,,,,,,,
3,25,2,16,3,4,07/20/2020,3,25,0,,,,,,,,,,,,,,,,,,,,,,
3,24,2,4,4,5,07/20/2020,3,24,0,,1,5th instar,,14,,,,,1,,,,,,,,,,,,
3,23,1,30,5,4,07/20/2020,3,23,0,,1,1 egg,,25,,2,,,,,,,,,,,,,,,
3,22,1,69,2,1,07/20/2020,3,22,0,,,,,9,,,,,,,,,,,,,,,,,
3,21,1,7,3,1,07/20/2020,3,21,0,,1,1 egg,,7,,,,,,,,,,,,,,,,,
3,20,1,36,2,2,07/20/2020,3,20,0,,1,1 egg,,15,,,,,,,,,,,,,,,,,
3,19,1,18,1,4,07/20/2020,3,19,0,,2,2 eggs,,26,,,,,,,,,,,,,,,,,
3,18,1,17,1,1,07/20/2020,3,18,0,,,,,15,,,,,,,,,,,,,,,,,
3,17,1,8,2,5,07/20/2020,3,17,0,,1,1st instar,,13,,,,,,1,,,,,,,,,,,
3,16,1,31,2,2,07/20/2020,3,16,0,,,,,19,,,,,,,,,,,,,,,,,
3,15,1,64,3,2,07/20/2020,3,15,0,,1,1st instar,,11,,9,,,,,,,,,,,,,,,
3,14,1,2,2,5,07/20/2020,3,14,0,,,,,30,,,,,,,,,,,,,,,,,
3,13,1,39,2,2,07/20/2020,3,13,0,,,,,14,,,,,,,,,,,,,,,,,
3,12,1,15,2,4,07/20/2020,3,12,0,,1,2nd instar,,16,,,,,,,,,,,,,,,,,
3,11,1,49,3,4,07/20/2020,3,11,0,,,,,2,,,,,,,,,,,,,,,,,
3,10,1,2,5,3,07/20/2020,3,10,0,,2,2 eggs,,3,,,,,,,,,,,,,,,,,
3,9,1,4,3,5,07/20/2020,3,9,0,,1,1 egg,,3,,45,,,,,,,,,,,,,,,
3,8,1,15,4,1,07/20/2020,3,8,0,,,,,21,,,,,,,,,,,,,,,,,
3,7,1,68,3,5,07/20/2020,3,7,0,,,,,10,,,,,,,,,,,,,,,,,
3,6,1,1,1,2,07/20/2020,3,6,0,,1,1 egg,,1,,31,,,,,,,,,,,,,,,
3,5,1,13,5,5,07/20/2020,3,5,0,,1,3rd instar,,43,,,,,,,,,,,,,,,,,
3,4,1,9,2,2,07/20/2020,3,4,0,,,,,55,,,,,,,,,,,,,,,,,
3,3,1,14,5,1,07/20/2020,3,3,0,,2,2 eggs,,7,,,,,,,,,,,,,,,,,
3,2,1,68,3,4,07/20/2020,3,2,0,,1,4th instar,,12,,,,,,,,,,,,,,,,,
3,1,1,12,5,1,07/20/2020,3,1,0,,2,1 egg + 2nd/3rd instar,,20,,,,,,,,,,,,,,,,,
2,46,2,17,5,4,07/20/2020,2,46,0,,,,,1,,,,,,,,,,,,,,,,,
2,45,2,79,5,2,07/20/2020,2,45,0,,,,,25,,42,11,,,,,,,,,,,,,,
2,44,2,15,2,3,07/20/2020,2,44,0,,1,1 egg,,17,,,,,,,,,,,,,,,,,
2,43,2,57,1,4,07/20/2020,2,43,0,,,,,7,,,,,,,,,,,,,,,,,
2,42,2,57,5,1,07/20/2020,2,42,0,,1,1st instar,,24,,,,,,,,,,,,,,,,,
2,41,2,64,1,3,07/20/2020,2,41,0,,,,,44,,55,,,,1,,,,,,,,,,,
2,40,2,47,2,4,07/20/2020,2,40,0,,1,1st instar,,11,,,,,,,,,,,,,,,,,
2,39,2,77,2,2,07/20/2020,2,39,0,,,,,10,,,,,,,,,,,,,,,,,
2,38,2,6,1,3,07/20/2020,2,38,0,,1,1st instar,,32,,,,,,,,,,,,,,,,,
2,37,2,17,2,4,07/20/2020,2,37,0,,,,,10,,,,,,,,,,,,,,,,,
2,36,2,49,4,3,07/20/2020,2,36,0,,,,,3,,,,,,,,,,,,,,,,,
2,35,2,4,1,2,07/20/2020,2,35,0,,1,1 egg,,1,,,,,,,,,,,,,,,,,
2,34,2,2,4,3,07/20/2020,2,34,0,,1,5th instar,,14,,,,,1,,,,,,,,,,,,
2,33,2,72,1,2,07/20/2020,2,33,0,,1,1 egg,,23,,,,,1,,,,,,,,,,,,
2,32,2,14,4,2,07/20/2020,2,32,1,,,,,,,,,,,,,,,,,,,,,,
2,31,2,68,3,3,07/20/2020,2,31,0,,,,,37,,,,,,,,,,,,,,,,,
2,30,2,41,1,1,07/20/2020,2,30,0,,1,1 egg,,13,,,,,1,,,,,,,,,,,,
2,29,2,42,2,2,07/20/2020,2,29,1,,,,,,,,,,,,,,,,,,,,,,
2,28,2,2,5,5,07/20/2020,2,28,0,,1,1st instar,,4,,,,,,,,,,,,,,,,,
2,27,2,14,3,5,07/20/2020,2,27,0,,1,4th instar,,7,,,,,1,,,,,,,,,,,,
2,26,2,28,1,4,07/20/2020,2,26,0,,1,1 egg,,6,,,,,,,,,,,,,,,,,
2,25,2,68,5,3,07/20/2020,2,25,0,,2,1 egg + 1st instar,,18,,,,,,,,,,,,,,,,,
2,24,2,47,2,3,07/20/2020,2,24,0,,,,,13,,,,,,,,,,,,,,,,,
2,23,1,31,4,2,07/20/2020,2,23,0,,,,,12,,,,,2,,,,,,,,,,,,
2,22,1,77,1,5,07/20/2020,2,22,0,,,,,7,,,,,,,,,,,,,,,,,
2,21,1,79,1,4,07/20/2020,2,21,0,,1,1st instar,,16,,,,,,,,,,,,,,,,,
2,20,1,18,5,1,07/20/2020,2,20,0,,2,1 egg + 1st instar,,6,,,,,,,,,,,,,,,,,
2,19,1,9,1,3,07/20/2020,2,19,0,,,,,2,,,,,,,,,,,,,,,,,
2,18,1,6,4,2,07/20/2020,2,18,0,,,,,16,,,,,,,,,,,,,,,,,
2,17,1,46,1,5,07/20/2020,2,17,0,,1,1 egg,,3,,,,,,,,,,,,,,,,,
2,16,1,40,2,2,07/20/2020,2,16,0,,1,2nd instar ,,15,,,,,,,,,,,,,,,,,
2,15,1,15,3,4,07/20/2020,2,15,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
2,14,1,35,2,1,07/20/2020,2,14,0,,1,1 egg,,25,,,,,,,,,,,,,,,,,
2,13,1,36,2,4,07/20/2020,2,13,0,,,,,17,,,,,,,,,,,,,,,,,
2,12,1,2,1,1,07/20/2020,2,12,0,,1,1st instar,,38,,,,,1,,,,,,,,,,,,
2,11,1,72,2,1,07/20/2020,2,11,0,,1,1 egg,,19,,,,,,,,,,,,,,,,,
2,10,1,14,2,2,07/20/2020,2,10,0,,,,,15,,,,,,,,,,,,,,,,,
2,9,1,21,3,4,07/20/2020,2,9,0,,,,,,,,,,,,,,,,,,,,,,
2,8,1,27,2,5,07/20/2020,2,8,1,,,,,,,,,,,,,,,,,,,,,,
2,7,1,56,3,4,07/20/2020,2,7,0,,1,1st instar,,1,,,,,,,,,,,,,,,,,
2,6,1,14,5,2,07/20/2020,2,6,0,,,,,13,,,,,,,,,,,,,,,,,
2,5,1,49,3,5,07/20/2020,2,5,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
2,4,1,39,2,1,07/20/2020,2,4,1,,,,,,,,,,,,,,,,,,,,,,
2,3,1,68,1,4,07/20/2020,2,3,0,,1,1 egg,,19,,,,,,,,,,,,,,,,,
2,2,1,6,2,5,07/20/2020,2,2,1,,,,,,,,,,,,,,,,,,,,,,
2,1,1,79,4,5,07/20/2020,2,1,0,,1,1 egg,,30,,,,,,,,,,,,,,,,,
1,46,2,6,2,4,07/20/2020,1,46,0,,,,,3,,,,,,,,,,,,,,,,,
1,45,2,62,2,1,07/20/2020,1,45,0,,,,,9,,1,,,,,,,,,,,,,,,
1,44,2,30,4,5,07/20/2020,1,44,0,,3,2 eggs + 4th instar,,16,,,,,,,,,,,,,,,,,
1,43,2,36,3,3,07/20/2020,1,43,0,,1,1 egg,,14,,,,,1,,,,,,,,,,,,
1,42,2,4,1,3,07/20/2020,1,42,0,,,,,14,,,,,,,,,,,,,,,,,
1,41,2,23,1,5,07/20/2020,1,41,0,,1,2nd/1st instar,,12,,,,,,,,,,,,,,,,,
1,40,2,8,1,4,07/20/2020,1,40,0,,1,4th/5th instar,,60,,,1,55,,,,,,,,,,,,,
1,39,2,7,4,2,07/20/2020,1,39,1,,,,,,,,,,,,,,,,,,,,,,
1,38,2,31,5,1,07/20/2020,1,38,0,,1,1 egg,,2,,,,,,,,,,,,,,,,,
1,37,2,18,1,2,07/20/2020,1,37,0,,,,,9,,,,,,,,,,,,,,,,,
1,36,2,30,3,1,07/20/2020,1,36,0,,1,1st/2nd instar,,6,,,,,,,,,,,,,,,,,
1,35,2,19,3,2,07/20/2020,1,35,0,,2,2 eggs,,8,,,,,,,,,,,,,,,,,
1,34,2,13,2,3,07/20/2020,1,34,0,,,,,16,,,,,,,,,,,,,,,,,
1,33,2,13,1,5,07/20/2020,1,33,0,,,,,9,,,,,,,,,,,,,,,,,
1,32,2,62,5,2,07/20/2020,1,32,0,,1,3rd instar,,15,,,,,,,,,,,,,,,,,
1,31,2,31,1,1,07/20/2020,1,31,0,,1,1 egg,,20,,,,,,,,,,,,,,,,,
1,30,2,31,3,4,07/20/2020,1,30,1,,,,,,,,,,,,,,,,,,,,,,
1,29,2,5,2,2,07/20/2020,1,29,0,,,,,6,,,,,,,,,,,,,,,,,
1,28,2,13,3,4,07/20/2020,1,28,1,,,,,,,,,,,,,,,,,,,,,,
1,27,2,67,3,5,07/20/2020,1,27,0,,,,,21,,,,,,,,,,,,,,,,,
1,26,2,40,3,4,07/20/2020,1,26,1,,,,,,,,,,,,,,,,,,,,,,
1,25,2,36,4,2,07/20/2020,1,25,0,,2,2nd instar + 1st instar,,12,,,,,,,,,,,,,,,,,
1,24,2,11,3,5,07/20/2020,1,24,0,,1,1 egg,,16,,,,,,,,,,,,,,,,,
1,23,1,68,4,5,07/20/2020,1,23,0,,1,1 egg,,9,,,,,,1,,,,,,,,,,,
1,22,1,3,3,5,07/20/2020,1,22,0,,,,,17,,,,,,,,,,,,,,,,,
1,21,1,15,5,2,07/20/2020,1,21,0,,,,,26,,,,,,,,,,,,,,,,,
1,20,1,29,3,5,07/20/2020,1,20,1,,,,,,,,,,,,,,,,,,,,,,
1,19,1,7,2,2,07/20/2020,1,19,0,,2,1 egg + 2nd/3rd instar,,17,,,,,,,,,,,,,,,,,
1,18,1,49,4,2,07/20/2020,1,18,1,,,,,,,,,,,,,,,,,,,,,,
1,17,1,15,5,5,07/20/2020,1,17,0,,,,,,,,,,1,,,,,,,,,,,,
1,16,1,40,4,5,07/20/2020,1,16,1,,,,,,,,,,,,,,,,,,,,,,
1,15,1,14,2,1,07/20/2020,1,15,0,,,,,14,,,,,1,,,,,,,,,,,,
1,14,1,41,2,5,07/20/2020,1,14,0,,1,1st instar,,2,,,,,,,,,,,,,,,,,
1,13,1,40,3,5,07/20/2020,1,13,0,,,,,11,,,,,,1,,,,,,,,,,,
21,46,4,47,2,5,08/13/2020,21,46,0,,,,,,,,,,,,,,,,,,,,,,
21,45,4,11,3,3,08/13/2020,21,45,0,,2,1st ins + 3rd ins,,2,,,,1,,,,,,,,,,,,,
21,44,4,56,2,5,08/13/2020,21,44,0,,1,1 egg,,1,,,,,,,,,,,,,,,,,
21,43,4,3,4,2,08/13/2020,21,43,0,,1,1 egg,,6,,,,,,,,,,,,,,,,,
21,42,4,31,2,5,08/13/2020,21,42,0,,,,,,,,,,,,,,,,,,,,,,
21,41,4,12,3,3,08/13/2020,21,41,0,,,,,29,,,,,,,,,,,,,,,,,
21,40,4,27,1,3,08/13/2020,21,40,1,,,,,,,,,,,,,,,,,,,,,,
21,39,4,40,4,4,08/13/2020,21,39,0,,,,,6,,,,,,1,,,,,,,,,,,
21,38,4,3,3,3,08/13/2020,21,38,0,,,,,,9,,,,1,,,,,,,,,,,,
21,37,4,23,1,3,08/13/2020,21,37,0,,,,,1,20,,,,,,,,,,,,,,,,
21,36,4,27,3,5,08/13/2020,21,36,0,,,,,,15,,,,,,1,,,,,,,,,,
21,35,4,19,5,4,08/13/2020,21,35,0,,2,2 eggs,,2,,,,,,,,,,,,,,,,,
21,34,4,7,1,4,08/13/2020,21,34,0,,,,,,,300,,,,,,,,,,,,,,,
21,33,4,35,4,2,08/13/2020,21,33,0,,,,,16,,,4,,,,,,,,,,,,,,
21,32,4,39,4,3,08/13/2020,21,32,0,,,,,61,,,150,,,,,,,,,,,,,,
21,31,4,4,5,3,08/13/2020,21,31,1,,,,,,,,,,,,,,,,,,,,,,
21,30,4,6,4,1,08/13/2020,21,30,0,,,,,25,50,,3,,,,,,,,,,,,,,
21,29,4,68,2,1,08/13/2020,21,29,0,,,,,6,33,,,,,,,,,,,,,,,,
21,28,4,8,2,3,08/13/2020,21,28,0,,1,1st ins,,,12,,,,,,,,,,,,,,,,
21,27,4,18,2,2,08/13/2020,21,27,0,,,,,3,1,5,60,,,,,,,,,,,,,,
21,26,4,30,5,5,08/13/2020,21,26,0,,,,,4,1,5,,,,,,,,,,,,,,,
21,25,3,35,3,1,08/13/2020,21,25,1,,,,,,,,,,,,,,,,,,,,,,
21,24,3,35,5,4,08/13/2020,21,24,0,,1,1 egg,,,13,,20,,,,,,,,,,,,,,
21,23,3,18,4,1,08/13/2020,21,23,0,,,,,16,50,25,,,,,,,,,,,,,,,
21,22,3,6,5,1,08/13/2020,21,22,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
21,21,3,30,3,4,08/13/2020,21,21,0,,,,,10,,38,120,,,,,,,,,,,,,,
21,20,3,77,4,1,08/13/2020,21,20,0,,,,,6,,,2,,1,,,,,,,,,,,,
21,19,3,47,5,5,08/13/2020,21,19,0,,,,,3,,,3,,,,,,,,,,,,,,
21,18,3,13,5,3,08/13/2020,21,18,1,,,,,,,,,,,,,,,,,,,,,,
21,17,3,42,2,3,08/13/2020,21,17,0,,1,5th ins,,,,,,,,,,,,,,,,,,,
21,16,3,14,2,4,08/13/2020,21,16,1,,,,,,,,,,,,,,,,,,,,,,
21,15,3,51,4,5,08/13/2020,21,15,0,,,,,9,,10,,,,,,,,,,,,,,,
21,14,3,47,3,1,08/13/2020,21,14,0,,,,,2,,,5,,,,,,,,,,,,,,
21,13,3,2,4,4,08/13/2020,21,13,1,,,,,,,,,,,,,,,,,,,,,,
21,12,3,3,1,2,08/13/2020,21,12,1,,,,,,,,,,,,,,,,,,,,,,
21,11,3,72,5,2,08/13/2020,21,11,0,,1,1 egg,,8,,,,,,,1,,,,,,,,,,
21,10,3,46,1,4,08/13/2020,21,10,0,,,,,10,,,3,,,,,,,,,,,,,,
21,9,3,67,2,3,08/13/2020,21,9,0,,,,,8,,5,2,,,,,,,,,,,,,,
21,8,3,16,1,5,08/13/2020,21,8,1,,,,,,,,,,,,,,,,,,,,,,
21,7,3,8,2,4,08/13/2020,21,7,0,,,,,7,,,2,,,,,,,,,,,,,,
21,6,3,29,5,1,08/13/2020,21,6,0,,1,2nd ins,,3,,,,,,,,,,,,,,,,,
21,5,3,16,3,1,08/13/2020,21,5,1,,,,,,,,,,,,,,,,,,,,,,
21,4,3,2,1,4,08/13/2020,21,4,0,,,,,5,,150,15,,,,,,,,,,,,,,
21,3,3,31,1,4,08/13/2020,21,3,0,,,,,15,,35,25,,,,,,,,,,,,,,
21,2,3,8,3,1,08/13/2020,21,2,0,,1,1 egg,,9,5,18,15,,,,,,,,,,,,,,
21,1,3,30,2,2,08/13/2020,21,1,0,,,,,2,,,,,,,,,,,,,,,,,
20,46,4,35,3,4,08/13/2020,20,46,0,,,,,,,,,,,,,,,,,,,,,,
20,45,4,36,3,2,08/13/2020,20,45,1,,,,,,,,,,,,,,,,,,,,,,
20,44,4,2,3,5,08/13/2020,20,44,0,,,,,5,,,15,,,,,,,,,,,,,,
20,43,4,18,5,5,08/13/2020,20,43,1,,,,,,,,,,,,,,,,,,,,,,
20,42,4,27,4,4,08/13/2020,20,42,0,,,,,1,,,,,,,,,,,,,,,,,
20,41,4,30,5,1,08/13/2020,20,41,0,,,,,1,,,,,,,,,,,,,,,,,
20,40,4,3,5,3,08/13/2020,20,40,0,,,,,4,,,,,,,,,,,,,,,,,
20,39,4,47,1,3,08/13/2020,20,39,0,,,,,3,,,,,,,,,,,,,,,,,
20,38,4,15,4,3,08/13/2020,20,38,0,,1,1 egg,,9,,,,,,,,,,,,,,,,,
20,37,4,40,2,3,08/13/2020,20,37,0,,,,,7,,34,,,,,,,,,,,,,,,
20,36,4,77,1,3,08/13/2020,20,36,0,,1,2nd/3rd ins,,2,,,,,,,,,,,,,,,,,
20,35,4,28,4,1,08/13/2020,20,35,0,,1,2nd ins,,8,,,,,,,,,,,,,,,,,
20,34,4,2,5,2,08/13/2020,20,34,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
20,33,4,36,1,3,08/13/2020,20,33,0,,,,,8,,,,,,,,,,,,,,,,,
20,32,4,79,1,2,08/13/2020,20,32,0,,,,,5,9,,,,2,,,,,,,,,,,,
20,31,4,30,2,3,08/13/2020,20,31,0,,,,,,130,,,,,,,,,,,,,,,,
20,30,4,18,4,2,08/13/2020,20,30,0,,,,,10,380,,,,1,,,,,,,,,,,,
20,29,4,36,2,3,08/13/2020,20,29,0,,,,,17,2000,100,,,,,,,,,,,,,,,
20,28,4,5,2,5,08/13/2020,20,28,0,,,,,3,11,,,,,,,,,,,,,,,,
20,27,4,19,3,3,08/13/2020,20,27,0,,,,,1,,,,,,,,,,,,,,,,,
20,26,4,31,4,5,08/13/2020,20,26,0,,,,,4,1,,,,,,,,,,,,,,,,
20,25,3,51,4,4,08/13/2020,20,25,0,,,,,8,,100,,,,,,,,,,,,,,,
20,24,3,8,3,4,08/13/2020,20,24,0,,,,,,,,,,,,,,,,,,,,,,
20,23,3,18,4,4,08/13/2020,20,23,0,,,,1,7,,3,30,,,,,,,,,,,,,,
20,22,3,57,2,2,08/13/2020,20,22,0,,,,,,,,,,,,,,,,,,,,,,
20,21,3,18,1,3,08/13/2020,20,21,0,,, ,,2,,,,,,,,,,,,,,,,,
20,20,3,11,2,2,08/13/2020,20,20,0,,1,1 egg,,7,,,,,,,,,,,,,,,,,
20,19,3,5,3,1,08/13/2020,20,19,0,,1,1 egg,2,5,,,2,,,,,,,,,,,,,,
20,18,3,67,3,3,08/13/2020,20,18,0,,1,1 egg,,8,,,3,,,,,,,,,,,,,,
20,17,3,6,1,5,08/13/2020,20,17,0,,4,4 eggs,,36,,,5,,,,,,,,,,,,,,
20,16,3,72,1,4,08/13/2020,20,16,0,,,,,2,,,,,1,,,,,,,,,,,,
20,15,3,1,3,3,08/13/2020,20,15,0,,,,,11,,,10,,,,,,,,,,,,,,
20,14,3,30,4,1,08/13/2020,20,14,0,,,,,5,,100,,,,,,,,,,,,,,,
20,13,3,3,4,4,08/13/2020,20,13,0,,,,,15,,350,,,,,,,,,,,,,,,
20,12,3,67,5,2,08/13/2020,20,12,0,,1,1 egg,,3,,,,,,,,,,,,,,,,,
20,11,3,1,5,4,08/13/2020,20,11,0,,,,,2,,,2,,,,,,,,,,,,,,
20,10,3,21,5,2,08/13/2020,20,10,0,,,,1,21,,,3,,,,,,,,,,,,,,
20,9,3,36,5,4,08/13/2020,20,9,0,,1,1st ins,,17,,,4,,,,,,,,,,,,,,
20,8,3,27,2,2,08/13/2020,20,8,0,,,,,,,,,,,,,,,,,,,,,,
20,7,3,49,1,3,08/13/2020,20,7,1,,,,,,,,,,,,,,,,,,,,,,
20,6,3,19,5,3,08/13/2020,20,6,0,,1,3rd ins,,12,,,,,,,,,,,,,,,,,
20,5,3,29,1,1,08/13/2020,20,5,0,,,,,7,,,,,,,,,,,,,,,,,
20,4,3,46,5,4,08/13/2020,20,4,0,,,,,13,,,,,,,,,,,,,,,,,
20,3,3,3,3,2,08/13/2020,20,3,0,,,,,2,,,,,,,,,,,,,,,,,
20,2,3,56,3,1,08/13/2020,20,2,1,,,,,,,,,,,,,,,,,,,,,,
20,1,3,2,3,4,08/13/2020,20,1,0,,,,,31,,,,,,,,,,,,,,,,,
19,46,4,46,3,5,08/13/2020,19,46,0,,1,1st ins,,5,,,,,,,,,,,,,,,,,
19,45,4,15,3,2,08/13/2020,19,45,0,,1,1 egg,,17,,,25,,,,,,,,,,,,,,
19,44,4,20,3,3,08/13/2020,19,44,0,,,,,1,,,,,,,,,,,,,,,,,
19,43,4,49,2,1,08/13/2020,19,43,0,,,,,6,,,,,,,,,,,,,,,,,
19,42,4,9,2,3,08/13/2020,19,42,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
19,41,4,19,2,5,08/13/2020,19,41,0,,,,,19,,,,,,,,,,,,,,,,,
19,40,4,15,1,2,08/13/2020,19,40,0,,,,,5,,,3,,,,,,,,,,,,,,
19,39,4,21,2,4,08/13/2020,19,39,1,,,,,,,,,,,,,,,,,,,,,,
19,38,4,79,3,2,08/13/2020,19,38,0,,,,,,,,,,,,,,,,,,,,,,
19,37,4,27,5,1,08/13/2020,19,37,0,,,,,13,7,,,,,,,,,,,,,,,,
19,36,4,11,4,1,08/13/2020,19,36,1,,,,,,,,,,,,,,,,,,,,,,
19,35,4,28,1,1,08/13/2020,19,35,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
19,34,4,29,5,5,08/13/2020,19,34,0,,,,,1,,,,,,,,,,,,,,,,,
19,33,4,57,4,3,08/13/2020,19,33,0,,1,5th ins,,21,,,,,1,,,,,,,,,,,,
19,32,4,62,5,3,08/13/2020,19,32,0,,,,,18,,,,,1,,,,,,,,,,,,
19,31,4,1,4,2,08/13/2020,19,31,1,,,,,,,,,,,,,,,,,,,,,,
19,30,4,7,2,1,08/13/2020,19,30,0,,1,5th ins,,9,25,,,,,,,,,,,,,,,,
19,29,4,61,3,1,08/13/2020,19,29,0,,1,1 egg,,1,,,,,,,,,,,,,,,,,
19,28,4,13,2,2,08/13/2020,19,28,0,,1,1 egg,,20,,180,,,,,,,,,,,,,,,
19,27,4,1,5,1,08/13/2020,19,27,0,,,,,4,,,5,,,,,,,,,,,,,,
19,26,4,8,1,5,08/13/2020,19,26,0,,,,,,,,,,1,,,,,,,,,,,,
19,25,3,15,2,2,08/13/2020,19,25,0,,,,,6,,,,,,1,,,,,,,,,,,
19,24,3,61,3,5,08/13/2020,19,24,0,,1,1 egg,,3,,,,,,,,,,,,,,,,,
19,23,3,6,1,4,08/13/2020,19,23,0,,1,1 egg,,20,,,3,,,,,,,,,,,,,,
19,22,3,46,3,1,08/13/2020,19,22,0,,1,1st/2nd ins,,,,,,,,,,,,,,,,,,,
19,21,3,74,1,4,08/13/2020,19,21,0,,,,,4,,,1,,,,,,,,,,,,,,
19,20,3,28,4,3,08/13/2020,19,20,0,,2,2 eggs,,15,,,12,,,,,,,,,,,,,,
19,19,3,46,2,4,08/13/2020,19,19,0,,,,,3,,,,,1,,,,,,,,,,,,
19,18,3,12,1,1,08/13/2020,19,18,0,,1,1 egg,1,,,,2,,,1,,,,,,,,,,,
19,17,3,6,3,3,08/13/2020,19,17,0,,,,,,,,5,,,,,,,,,,,,,,
19,16,3,2,5,1,08/13/2020,19,16,1,,,,,,,,,,,,,,,,,,,,,,
19,15,3,47,1,2,08/13/2020,19,15,0,,,,,5,,,2,,,,,,,,,,,,,,
19,14,3,64,3,1,08/13/2020,19,14,0,,,,,,,,1,,,,,,,,,,,,,,
19,13,3,19,2,1,08/13/2020,19,13,0,,,,,11,,110,22,,,,,,,,,,,,,,
19,12,3,18,3,4,08/13/2020,19,12,0,,,,,17,,,5,,,,,,,,,,,,,,
19,11,3,72,4,1,08/13/2020,19,11,0,,,,,6,,,,,,,,,,,,,,,,,
19,10,3,45,1,3,08/13/2020,19,10,1,,,,,,,,,,,,,,,,,,,,,,
19,9,3,61,5,2,08/13/2020,19,9,0,,,,,14,,,,,,,,,,,,,,,,,
19,8,3,26,1,3,08/13/2020,19,8,0,,,,,30,,,,,,,,,,,,,,,,,
19,7,3,69,2,2,08/13/2020,19,7,0,,,,,2,,,,,,,,,,,,,,,,,
19,6,3,64,5,5,08/13/2020,19,6,0,,,,,1,,,,,,,,,,,,,,,,,
19,5,3,72,2,5,08/13/2020,19,5,0,,1,1 egg,,8,,,,,,,,,,,,,,,,,
19,4,3,4,2,5,08/13/2020,19,4,0,,1,1st ins,,10,,,,,,,,,,,,,,,,,
19,3,3,40,4,3,08/13/2020,19,3,0,,,,1,8,,,,,,,,,,,,,,,,,
19,2,3,31,3,1,08/13/2020,19,2,0,,,,1,1,,,,,,,,,,,,,,,,,
19,1,3,2,2,1,08/13/2020,19,1,0,,,,,16,,,,,,,,,,,,,,,,,
18,46,4,2,2,4,08/13/2020,18,46,0,,3,"2nd ins, 2nd ins, 3rd ins",,8,,,,,,,,,,,,,,,,,
18,45,4,3,1,1,08/13/2020,18,45,0,,1,3rd/4th ins,,1,,15,,,,,,,,,,,,,,,
18,44,4,20,3,1,08/13/2020,18,44,0,,,,,,,,,,,,,,,,,,,,,,
18,43,4,40,5,4,08/13/2020,18,43,0,,,,,2,,,,,,,,,,,,,,,,,
18,42,4,18,2,3,08/13/2020,18,42,0,,,,,,,,,,,,,,,,,,,,,,
18,41,4,3,5,5,08/13/2020,18,41,0,,1,1 egg,,,,,,,,,,,,,,,,,,,
18,40,4,46,2,1,08/13/2020,18,40,0,,,,,1,,,,,,,,,,,,,,,,,
18,39,4,30,3,5,08/13/2020,18,39,0,,1,4th/5th ins,,,,,,,,,,,,,,,,,,,
18,38,4,31,4,1,08/13/2020,18,38,0,,,,,1,,,,,,,,,,,,,,,,,
18,37,4,69,2,5,08/13/2020,18,37,1,,,,,,,,,,,,,,,,,,,,,,
18,36,4,35,2,3,08/13/2020,18,36,0,,1,1 egg,,6,,,,,,,,,,,,,,,,,
18,35,4,6,5,5,08/13/2020,18,35,1,,,,,,,,,,,,,,,,,,,,,,
18,34,4,21,1,1,08/13/2020,18,34,0,,,,,3,,,,,,,,,,,,,,,,,
18,33,4,18,5,4,08/13/2020,18,33,0,,,,,10,,,,,,,,,,,,,,,,,
18,32,4,5,3,3,08/13/2020,18,32,0,,,,,12,375,88,,,,,,,,,,,,,,,
