"","Row","Column","Block","Population","Family","Replicate","Survival_LateJune","Survival_LateJune_Date","Survival_LateJune_Comment","Survival_LateJune_Surveyor","Survival_LateAugust","Survival_LateAugust_Date","Survival_LateAugust_Comment","Survival_LateAugust_Surveyor"
"796",18,14,"3","62","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"797",18,15,"3","14","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"798",18,16,"3","28","4","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"799",18,17,"3","11","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"800",18,18,"3","49","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"801",18,19,"3","7","4","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"802",18,20,"3","15","1","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"803",18,21,"3","69","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"804",18,22,"3","74","5","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"805",18,23,"3","47","3","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"806",18,24,"3","62","3","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"807",18,25,"3","39","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"808",18,26,"4","36","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"809",18,27,"4","6","3","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"810",18,28,"4","39","1","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"811",18,29,"4","20","1","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"812",18,30,"4","21","1","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"813",18,31,"4","64","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"814",18,32,"4","5","3","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"815",18,33,"4","18","5","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"816",18,34,"4","21","1","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"817",18,35,"4","6","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"818",18,36,"4","35","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"819",18,37,"4","69","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"820",18,38,"4","31","4","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"821",18,39,"4","30","3","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"822",18,40,"4","46","2","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"823",18,41,"4","3","5","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"824",18,42,"4","18","2","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"825",18,43,"4","40","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"826",18,44,"4","20","3","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"827",18,45,"4","3","1","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"828",18,46,"4","2","2","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"829",19,1,"3","2","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"830",19,2,"3","31","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"831",19,3,"3","40","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"832",19,4,"3","4","2","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"833",19,5,"3","72","2","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"834",19,6,"3","64","5","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"835",19,7,"3","69","2","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"836",19,8,"3","26","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"837",19,9,"3","61","5","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"838",19,10,"3","45","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"839",19,11,"3","72","4","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"840",19,12,"3","18","3","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"841",19,13,"3","19","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"842",19,14,"3","64","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"843",19,15,"3","47","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"844",19,16,"3","2","5","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"845",19,17,"3","6","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"846",19,18,"3","12","1","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"847",19,19,"3","46","2","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"848",19,20,"3","28","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"849",19,21,"3","74","1","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"850",19,22,"3","46","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"851",19,23,"3","6","1","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"852",19,24,"3","61","3","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"853",19,25,"3","15","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"854",19,26,"4","8","1","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"855",19,27,"4","1","5","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"856",19,28,"4","13","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"857",19,29,"4","61","3","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"858",19,30,"4","7","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"859",19,31,"4","1","4","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"860",19,32,"4","62","5","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"861",19,33,"4","57","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"862",19,34,"4","29","5","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"863",19,35,"4","28","1","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"864",19,36,"4","11","4","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"865",19,37,"4","27","5","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"866",19,38,"4","79","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"867",19,39,"4","21","2","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"868",19,40,"4","15","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"869",19,41,"4","19","2","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"870",19,42,"4","9","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"871",19,43,"4","49","2","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"872",19,44,"4","20","3","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"873",19,45,"4","15","3","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"874",19,46,"4","46","3","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"875",20,1,"3","2","3","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"876",20,2,"3","56","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"877",20,3,"3","3","3","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"878",20,4,"3","46","5","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"879",20,5,"3","29","1","1","1","6/24/2022","wilting","Yimin","1","8/23/2022",NA,"Yimin"
"880",20,6,"3","19","5","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"881",20,7,"3","49","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"882",20,8,"3","27","2","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"883",20,9,"3","36","5","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"884",20,10,"3","21","5","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"885",20,11,"3","1","5","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"886",20,12,"3","67","5","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"887",20,13,"3","3","4","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"888",20,14,"3","30","4","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"889",20,15,"3","1","3","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"890",20,16,"3","72","1","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"891",20,17,"3","6","1","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"892",20,18,"3","67","3","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"893",20,19,"3","5","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"894",20,20,"3","11","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"895",20,21,"3","18","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"896",20,22,"3","57","2","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"897",20,23,"3","18","4","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"898",20,24,"3","8","3","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"899",20,25,"3","51","4","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"900",20,26,"4","31","4","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"901",20,27,"4","19","3","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"902",20,28,"4","5","2","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"903",20,29,"4","36","2","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"904",20,30,"4","18","4","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"905",20,31,"4","30","2","3","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"906",20,32,"4","79","1","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"907",20,33,"4","36","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"908",20,34,"4","2","5","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"909",20,35,"4","28","4","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"910",20,36,"4","77","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"911",20,37,"4","40","2","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"912",20,38,"4","15","4","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"913",20,39,"4","47","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"914",20,40,"4","3","5","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"915",20,41,"4","30","5","1","1","6/24/2022","wilting","Yimin","1","8/23/2022",NA,"Yimin"
"916",20,42,"4","27","4","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"917",20,44,"4","2","3","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"918",20,43,"4","18","5","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"919",20,45,"4","36","3","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"920",20,46,"4","35","3","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"921",21,1,"3","30","2","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"922",21,2,"3","8","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"923",21,3,"3","31","1","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"924",21,4,"3","2","1","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"925",21,5,"3","16","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"926",21,6,"3","29","5","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"927",21,7,"3","8","2","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"928",21,8,"3","16","1","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"929",21,9,"3","67","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"930",21,10,"3","46","1","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"931",21,11,"3","72","5","2","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"932",21,12,"3","3","1","2","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"933",21,13,"3","2","4","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"934",21,14,"3","47","3","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"935",21,15,"3","51","4","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"936",21,16,"3","14","2","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"937",21,17,"3","42","2","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"938",21,18,"3","13","5","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"939",21,19,"3","47","5","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"940",21,20,"3","77","4","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"941",21,21,"3","30","3","4","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"942",21,22,"3","6","5","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"943",21,23,"3","18","4","1","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"944",21,24,"3","35","5","4","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"945",21,25,"3","35","3","1","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"946",21,26,"4","30","5","5","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"947",21,27,"4","18","2","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"948",21,28,"4","8","2","3","1","6/24/2022","wilting","Yimin","0","8/23/2022",NA,"Yimin"
"949",21,29,"4","68","2","1","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"950",21,30,"4","6","4","1","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"951",21,31,"4","4","5","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"952",21,32,"4","39","4","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"953",21,33,"4","35","4","2","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"954",21,34,"4","7","1","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"955",21,35,"4","19","5","4","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"956",21,36,"4","27","3","5","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"957",21,37,"4","23","1","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"958",21,38,"4","3","3","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"959",21,39,"4","40","4","4","0","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"960",21,40,"4","27","1","3","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"961",21,41,"4","12","3","3","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
"962",21,42,"4","31","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"963",21,43,"4","3","4","2","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"964",21,44,"4","56","2","5","0","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"965",21,45,"4","11","3","3","1","6/24/2022",NA,"Yimin","0","8/23/2022",NA,"Yimin"
"966",21,46,"4","47","2","5","1","6/24/2022",NA,"Yimin","1","8/23/2022",NA,"Yimin"
